D0,log_likelihood_marginal,log_posterior,log_prior,posterior_prob,tile_id
0.0007943282347242822,13264.434070595835,13262.642986425719,-1.7910841701161042,0.0414185544471794,3
0.001,13264.488072413644,13262.719597369432,-1.7684750442105361,0.04471638097250754,3
0.0012589254117941675,13264.556879684917,13262.801013766612,-1.755865918304968,0.04850933707264257,3
0.001584893192461114,13264.630004716071,13262.876747923672,-1.7532567923993998,0.052325846892457756,3
0.0019952623149688807,13264.687001031867,13262.926353365374,-1.7606476664938318,0.054986950593139995,3
0.002511886431509582,13264.706695271576,13262.928656730988,-1.7780385405882637,0.05511375162287839,3
0.0031622776601683794,13264.680125240984,13262.874695826302,-1.8054294146826955,0.05221857925910684,3
0.003981071705534973,13264.614036931673,13262.771216642896,-1.8428202887771272,0.0470852210032947,3
0.005011872336272725,13264.523223258695,13262.633012095823,-1.8902111628715592,0.04100748559746722,3
0.006309573444801936,13264.422446095245,13262.474844058279,-1.9476020369659912,0.03500834942513422,3
0.00794328234724282,13264.323289142892,13262.308296231831,-2.014992911060423,0.029637449918724138,3
0.01,13264.232977457976,13262.14059367282,-2.092383785154855,0.025061585173252975,3
0.012589254117941675,13264.153741486442,13261.973966827192,-2.1797746592492864,0.02121501863319798,3
0.01584893192461114,13264.083775829497,13261.806610296153,-2.2771655333437186,0.01794574116745687,3
0.01995262314968881,13264.019528746292,13261.634972338854,-2.3845564074381507,0.015115411744059257,3
0.025118864315095822,13263.957996324127,13261.456049042594,-2.5019472815325825,0.012639054356581256,3
0.03162277660168379,13263.897832017332,13261.268493861704,-2.6293381556270137,0.01047756591050848,3
0.039810717055349734,13263.838935697113,13261.072206667392,-2.7667290297214455,0.00861021420841425,3
0.05011872336272725,13263.781270202382,13260.867150298565,-2.9141199038158776,0.007013892522579733,3
0.06309573444801936,13263.723743374705,13260.652232596794,-3.0715107779103095,0.005657460556236959,3
0.07943282347242822,13263.663711093286,13260.424809441281,-3.2389016520047416,0.0045066404789506406,3
0.1,13263.597764394306,13260.181471868207,-3.4162925260991726,0.0035332368234953244,3
1e-05,3580.6488763408365,3576.5282187785147,-4.120657562321899,0.0046502066989956145,7
1.2589254117941661e-05,3580.6488946725135,3576.7408462360972,-3.9080484364163315,0.005751951149461223,7
1.584893192461114e-05,3580.648917542998,3576.943478232487,-3.7054393105107626,0.007043964310583984,7
1.9952623149688786e-05,3580.648946006034,3577.1361158214286,-3.5128301846051952,0.008540407411456856,7
2.5118864315095822e-05,3580.6489813171947,3577.3187602584953,-3.330221058699625,0.010251798462906588,7
3.1622776601683795e-05,3580.649024944654,3577.4914130118595,-3.1576119327940577,0.01218378419598232,7
3.9810717055349695e-05,3580.649078558525,3577.654075751637,-2.99500280688849,0.014335925265161902,7
5.011872336272725e-05,3580.6491439791434,3577.8067502981608,-2.8423936809829216,0.016700575662789645,7
6.309573444801929e-05,3580.6492230514104,3577.949438496333,-2.699784555077354,0.019261945001060612,7
7.943282347242822e-05,3580.6493173910494,3578.082141961878,-2.5671754291717854,0.02199543327433045,7
0.0001,3580.6494279146705,3578.2048616114043,-2.444566303266217,0.02486732027958357,7
0.00012589254117941674,3580.6495540119254,3578.317596834565,-2.3319571773606493,0.02783487486589682,7
0.00015848931924611142,3580.6496921344133,3578.4203440829583,-2.229348051455081,0.030846922067054527,7
0.00019952623149688788,3580.649833447778,3578.513094522228,-2.1367389255495133,0.033844869215088474,7
0.0002511886431509582,3580.6499600017924,3578.5958302021486,-2.0541297996439445,0.036764146620503264,7
0.00031622776601683794,3580.65003859806,3578.6685179243213,-1.981520673738377,0.039535967049472924,7
0.00039810717055349735,3580.650011164798,3578.731099616965,-1.9189115478328085,0.04208925609427744,7
0.0005011872336272725,3580.649780002974,3578.7834775810466,-1.8663024219272404,0.04435256189783641,7
0.000630957344480193,3580.6491858326067,3578.825492536585,-1.8236932960216725,0.046255733695935206,7
0.0007943282347242822,3580.6479762891963,3578.8568921190804,-1.7910841701161042,0.04773118751598793,7
0.001,3580.6457623893716,3578.877287345161,-1.7684750442105361,0.04871467096916199,7
0.0012589254117941675,3580.6419595622383,3578.8860936439332,-1.755865918304968,0.04914556140660378,7
0.001584893192461114,3580.63570509361,3578.8824483012104,-1.7532567923993998,0.048966735131528244,7
0.0019952623149688807,3580.625731666866,3578.8650840003725,-1.7606476664938318,0.04812380166671559,7
0.002511886431509582,3580.6101641028217,3578.8321255622336,-1.7780385405882637,0.046563568974934584,7
0.0031622776601683794,3580.586227940378,3578.7807985256954,-1.8054294146826955,0.04423389795415951,7
0.003981071705534973,3580.549961711199,3578.707141422422,-1.8428202887771272,0.041092857128949146,7
0.005011872336272725,3580.496194320217,3578.6059831573452,-1.8902111628715592,0.03713931265319592,7
0.006309573444801936,3580.4191441321173,3578.471542095151,-1.9476020369659912,0.03246735057330435,7
0.00794328234724282,3580.313831838896,3578.2988389278357,-2.014992911060423,0.02731761737990415,7
