run_name,model_family,lambda_q,lambda_k,lambda_b,lambda_delta,message_passing_layers,weighting_regime,flow_rmse_nl_s,flow_mae_nl_s,flow_nrmse_median,kirchhoff_rms_per_internal_node_nl_s,kirchhoff_mae_per_internal_node_nl_s,kirchhoff_p95_abs_nl_s,kirchhoff_max_abs_nl_s,kirchhoff_rms_normalized_median,pressure_min_pa,pressure_max_pa,pressure_mean_pa,arterial_pressure_mean_pa,venous_pressure_mean_pa,arterial_pressure_spread_pa,venous_pressure_spread_pa,arterial_equality_residual_pa,venous_equality_residual_pa,boundary_residual_rms_pa,boundary_residual_max_pa,delta_mean,delta_std,delta_mean_abs,delta_rms,delta_min_observed,delta_max_observed,delta_saturation_fraction,conductance_ratio_mean,conductance_ratio_median,conductance_ratio_min,conductance_ratio_max,conductance_ratio_p05,conductance_ratio_p95,convergence_status,solver_success,runtime_seconds,graph_path,output_dir,boundary_role_constraint_count,pressure_range_pa,flow_rmse_p05,flow_rmse_p95,kirchhoff_rms_p05,kirchhoff_rms_p95,flow_rmse_rank_scaled,kirchhoff_rms_rank_scaled,score_flow_prioritized,score_conservation_prioritized,score_balanced,score_correction_regularized,selection_score,selection_score_formula,selection_score_regime,pareto_rank,is_pareto_front,dominated,n_dominating_runs,n_dominated_runs,selected_representative,selection_rank_within_regime,selection_category,plot_label
q_100__k_1__delta_10,gnn,100.0,1.0,100.0,10.0,2,flow_prioritized,0.20538250167748529,0.062211497351832463,6.052370736155963,0.5903319656539733,0.10986770284049462,0.3334910933560157,22.107418326533512,17.396359886355445,-2.2252869606018066,9.266735076904297,1.6937776108717801,7.902219533920288,-0.040676143020391464,0.10980749130249023,0.08135228604078293,nan,nan,0.09663276644251931,0.10980705171823502,-0.251560563691285,0.42122969805922483,0.48734227524440266,0.4906293669683306,-0.4999677538871765,0.4999561905860901,0.8905109167098999,0.8606457126531232,0.6065746545791626,0.6065502166748047,1.648648977279663,0.6065532565116882,1.6484134793281555,True,True,418.6226773740491,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_1__delta_10,2,11.492022037506104,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.10604649524175429,0.8360503611926207,0.2885474617294709,0.653549394704904,0.47104842821718745,0.47104842821718745,0.3016198676716073,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,2,False,nan,flow_prioritized,
q_100__k_1__delta_100,gnn,100.0,1.0,100.0,100.0,2,balanced,0.20219902806215245,0.06380600686892718,5.958557668385364,0.6058234674869818,0.11413626155119336,0.34026698423955465,23.011696714814178,17.852875468683095,-2.657238721847534,9.49882984161377,1.624627028291824,8.062432289123535,-0.03822728618979454,0.10800552368164062,0.07645457237958908,nan,nan,0.09356922792809583,0.108005091547966,-0.25853094461326326,0.37869902512918097,0.4494772701972973,0.4585315702941512,-0.4972267150878906,0.4982278347015381,0.21680384874343872,0.8385981331609905,0.6198769211769104,0.6082150936126709,1.6458020210266113,0.6084505617618561,1.636871325969696,True,True,533.2391354319989,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_1__delta_100,2,12.156068563461304,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.08682178297102143,0.8929004736995179,0.2883414556531455,0.6913808010173937,0.4898611283352696,0.4898611283352696,0.4040112477745671,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,False,0,1,False,nan,balanced,
q_10__k_0p1__delta_0p1,gnn,10.0,0.1,100.0,0.1,2,flow_prioritized,0.19876786620257236,0.06253266979305214,5.857445531468524,0.6146755822732888,0.11481529101408801,0.3553565482237318,23.561807019345515,18.11373644782274,-1.7055989503860474,7.761178493499756,1.3917587064295285,7.192572832107544,-0.02299346961081028,0.0536036491394043,0.04598693922162056,nan,nan,0.0499408702768393,0.05360393971204758,0.0173706236325446,0.20198808775496857,0.18810504742345016,0.20273363352017484,-0.2664061486721039,0.2782145142555237,0.0,1.0381959536501777,1.0473270416259766,0.76612788438797,1.3207695484161377,0.7738872170448303,1.3028185725212098,True,True,346.2520276239957,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_0p1__delta_0p1,2,9.466777443885803,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.06610130355914998,0.925385621166191,0.28092238296091027,0.7105645417644308,0.49574346236267053,0.49574346236267053,0.30274479522025144,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,0,False,nan,flow_prioritized,
q_10__k_0p1__delta_1,gnn,10.0,0.1,100.0,1.0,2,flow_prioritized,0.1861817259695547,0.05962106982335636,5.486547396499405,0.6372853031606869,0.11723287044765394,0.35672966452538296,24.287688180080202,18.78001722604808,-2.2560620307922363,8.960114479064941,1.678719172592845,8.000159740447998,-0.030703173950314522,0.06816577911376953,0.061406347900629044,nan,nan,0.0648744101298481,0.06816625595092773,-0.11139194811083952,0.2959062796362747,0.28893839943404653,0.3161782605305275,-0.46527600288391113,0.48858168721199036,0.0,0.9374381394504038,0.7937185168266296,0.6279617547988892,1.630002737045288,0.6523946523666382,1.5802496194839477,True,True,515.5104881759908,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_0p1__delta_1,2,11.216176509857178,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.0,1.0,0.25,0.75,0.5,0.5,0.29895762026733774,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,0,True,4,flow_prioritized,F4
q_10__k_0p1__delta_10,gnn,10.0,0.1,100.0,10.0,2,balanced,0.20177277814657701,0.06325773112504354,5.945996605518533,0.6081531934616569,0.11413797279462665,0.3511220706005876,23.303818943998245,17.9215296393024,-2.709092140197754,9.951587677001953,1.5486291814964122,8.727718353271484,-0.03524886071681976,0.08708953857421875,0.07049772143363953,nan,nan,0.07922897872486276,0.08708923310041428,-0.23157186917158085,0.26293670968814276,0.3221790331702233,0.35037300679882155,-0.4673062264919281,0.472468763589859,0.0,0.8243415304584744,0.7082381844520569,0.6266881823539734,1.6039491891860962,0.6329964816570282,1.4692707180976854,True,True,478.90437077797833,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_0p1__delta_10,2,12.660679817199707,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.08424769787639588,0.9014500117106299,0.2885482763349544,0.6971494332520713,0.49284885479351287,0.49284885479351287,0.40496298580411694,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,False,0,1,False,nan,balanced,
q_10__k_0p1__delta_100,gnn,10.0,0.1,100.0,100.0,2,correction_regularized,0.215045280070984,0.06618124473556285,6.337120978757486,0.5843468655537624,0.1110149848413746,0.35464723741268983,22.49453748270902,17.21998631799584,-1.392633080482483,8.709966659545898,1.8641413553448025,8.009281873703003,-0.022440025582909584,0.05614519119262695,0.04488005116581917,nan,nan,0.05082598570570446,0.05614572763442993,0.006372637535031149,0.140177895630668,0.07800671980576948,0.14032267433524565,-0.4995001554489136,0.4996645748615265,0.020189469680190086,1.016773214009186,0.9958031177520752,0.6068338751792908,1.6481683254241943,0.9127859592437744,1.3896287798881515,True,True,588.152821975993,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_0p1__delta_100,2,10.102599740028381,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.16439914922831655,0.8140864730086463,0.326820980173399,0.6516646420635639,0.48924281111848145,0.48924281111848145,0.3996960728123732,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,correction_regularized,1,True,False,0,0,False,nan,correction_regularized,
q_10__k_100__delta_0p1,gnn,10.0,100.0,100.0,0.1,2,conservation_prioritized,0.34951078388658324,0.0995986115577349,10.299654659421169,0.367700254003663,0.0796336571717308,0.273358074999626,14.662339051230155,10.83567606213868,-2.27439022064209,9.547374725341797,1.931352861693282,8.586302757263184,-0.015620765276253223,0.0309295654296875,0.031241530552506447,nan,nan,0.031086324813165003,0.031241530552506447,0.039672122811724664,0.4224444993084586,0.4076172945691675,0.42430323157426536,-0.47536030411720276,0.4907678961753845,0.0,1.13342840911476,1.1425925493240356,0.6216610074043274,1.6335700750350952,0.6233525514602661,1.632413113117218,True,True,585.8328395760618,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_100__delta_0p1,2,11.821764945983887,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9764242933172708,0.01904514172738387,0.737079505419799,0.2583899296248556,0.49773471752232734,0.49773471752232734,0.36315288647439303,0.25*flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,conservation_prioritized,1,True,False,0,3,True,3,conservation_prioritized,K3
q_10__k_100__delta_1,gnn,10.0,100.0,100.0,1.0,2,conservation_prioritized,0.3495105265819397,0.09959858178915279,10.299647076968515,0.3677006332960429,0.07963374805269963,0.2733574055047845,14.66234599012406,10.83568723942049,-2.2743916511535645,9.547343254089355,1.931341513552519,8.586272716522217,-0.015620937570929527,0.030930519104003906,0.031241875141859055,nan,nan,0.031086667256309153,0.031241875141859055,0.039673444983130475,0.4224419612257948,0.407614602036614,0.4243008282352585,-0.4753587543964386,0.4907672107219696,0.0,1.133428732020308,1.142593264579773,0.6216619610786438,1.6335690021514893,0.6233535706996918,1.6324118018150329,True,True,582.3895285850158,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_100__delta_1,2,11.82173490524292,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9764227394775549,0.01904653363984674,0.7370786880181278,0.25839058509927376,0.4977346365587008,0.4977346365587008,0.3631531066175171,0.25*flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,conservation_prioritized,1,True,False,0,3,True,4,conservation_prioritized,K4
q_10__k_100__delta_10,gnn,10.0,100.0,100.0,10.0,2,conservation_prioritized,0.35522581444356444,0.10146419783447613,10.468069609170035,0.35982757790210923,0.07870898374218495,0.2733534915349418,14.317750977876909,10.603677941251528,-2.4501287937164307,9.111804008483887,1.717744592705558,8.120478630065918,-0.016513032838702202,0.03247833251953125,0.033026065677404404,nan,nan,0.0327536646769681,0.033026065677404404,0.0473151683554614,0.4276063078178779,0.4135946020038952,0.4302160848249931,-0.47997409105300903,0.49387770891189575,0.0,1.14386729332097,1.205754041671753,0.6187994480133057,1.6386581659317017,0.6199736893177032,1.6379318952560424,True,True,424.3440227910178,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_100__delta_10,2,11.561932802200317,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,1.0,0.0,0.75,0.25,0.5,0.5,0.35867713703747306,0.25*flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,conservation_prioritized,1,True,False,0,1,True,1,conservation_prioritized,K1
q_10__k_100__delta_100,gnn,10.0,100.0,100.0,100.0,2,balanced,0.35550492682706786,0.10206708562402861,10.476294709206392,0.3609771981155819,0.07906652608662568,0.27710345004922443,14.419497713913376,10.637555840687389,-2.5936989784240723,8.940694808959961,1.5928950064848308,7.880968809127808,-0.017599139362573624,0.03453779220581055,0.03519827872514725,nan,nan,0.03486967881659392,0.03519827872514725,0.04242474967897306,0.42999986125771233,0.41624915666486545,0.43208765322209514,-0.4873913526535034,0.48867329955101013,0.0,1.1389647922932056,1.2376196384429932,0.6142266392707825,1.6301519870758057,0.6152297258377075,1.6282510876655578,True,True,1373.1618479120007,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_100__delta_100,2,11.534393787384033,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,1.0,0.0,0.75,0.25,0.5,0.5,0.35824106247132487,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,2,False,True,1,0,True,4,balanced,B4
q_10__k_10__delta_0p1,gnn,10.0,10.0,100.0,0.1,2,balanced,0.3529436906959764,0.10268926484390976,10.400818217871482,0.3658425461697101,0.08036382902229512,0.2808207456178082,14.594724734307007,10.78093168791638,-2.6846084594726562,8.686568260192871,1.4337305432055027,7.582025051116943,-0.01792529970407486,0.03457164764404297,0.03585059940814972,nan,nan,0.03521709265469118,0.03585059940814972,0.04645427458866277,0.41813032593202837,0.404525422562582,0.42070294637854105,-0.47200238704681396,0.48567959666252136,0.0,1.1388046577177093,1.1879091262817383,0.6237519979476929,1.625279188156128,0.626393336057663,1.6240399599075317,True,True,587.7973759629822,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_10__delta_0p1,2,11.371176719665527,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9971553103249061,0.01222779757937261,0.7509234321385228,0.258459675765756,0.5046915539521394,0.5046915539521394,0.3593931184328433,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,2,False,True,1,1,False,nan,balanced,
q_10__k_10__delta_1,gnn,10.0,10.0,100.0,1.0,2,balanced,0.34072100127673915,0.09807847148501696,10.040630533166576,0.3820340391922549,0.08198548067228562,0.28405458052990085,15.225255084461153,11.258075153128472,-2.4047720432281494,9.823222160339355,1.9233094163897408,8.777913093566895,-0.017819948494434357,0.035488128662109375,0.03563989698886871,nan,nan,0.03556407185341318,0.03563989698886871,-0.006137862893939192,0.41025274919264915,0.3930750797694667,0.4102986614419228,-0.485195517539978,0.4801314175128937,0.0,1.0785791956224988,1.0214507579803467,0.6155768036842346,1.6162868738174438,0.6174629092216491,1.6007648706436157,True,True,578.980657484004,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_10__delta_1,2,12.227994203567505,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9233435827429263,0.07164671060076755,0.7104193647073865,0.28457092863630723,0.4974951466718469,0.4974951466718469,0.36137752023449704,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,2,False,True,1,0,False,nan,balanced,
q_10__k_10__delta_10,gnn,10.0,10.0,100.0,10.0,2,balanced,0.3529947503782316,0.10091798423429879,10.402322884160744,0.3630730547625506,0.07926119234944924,0.2755430554405616,14.423371351435232,10.699318168703096,-2.3840768337249756,9.292191505432129,1.7985535697332489,8.317498683929443,-0.016546811908483505,0.03245258331298828,0.03309362381696701,nan,nan,0.03277473019868945,0.03309362381696701,0.03795853028105583,0.42858626882274276,0.41376064831102355,0.43026391882715415,-0.4877246022224426,0.4903635084629059,0.0,1.1338027803530177,1.1839826107025146,0.6140219569206238,1.6329095363616943,0.6155416190624237,1.6314224123954773,True,True,587.8122045139899,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_10__delta_10,2,11.676268339157104,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9974636551766626,0.002064425442758508,0.7486138477431866,0.25091423287623454,0.49976404030971056,0.49976404030971056,0.3580339025703911,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,2,False,True,1,0,True,3,balanced,B3
q_10__k_10__delta_100,gnn,10.0,10.0,100.0,100.0,2,correction_regularized,0.3525799452908257,0.10321406766143593,10.39009908636045,0.3673053711420437,0.08098416919932662,0.28243864630969967,14.584115165527933,10.824039347928101,-2.716245174407959,8.537968635559082,1.3799859858247525,7.454107761383057,-0.018045876175165176,0.03452873229980469,0.03609175235033035,nan,nan,0.03531885885459877,0.03609175235033035,0.050129922049635234,0.42628441609798934,0.41252493873136103,0.4292218686095899,-0.4854859709739685,0.492464542388916,0.0,1.1461555218359647,1.227325677871704,0.6153980493545532,1.636344075202942,0.6172749519348144,1.6336475253105163,True,True,580.3065496039344,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_10__delta_100,2,11.254213809967041,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9949586843751438,0.017596015919434754,0.7506180172612166,0.26193668303336204,0.5062773501472893,0.5062773501472893,0.3599426582164347,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,correction_regularized,2,False,True,1,0,True,4,correction_regularized,C4
q_10__k_1__delta_0p1,gnn,10.0,1.0,100.0,0.1,2,flow_prioritized,0.31432079536479834,0.09071795762223117,9.262648804514576,0.4188640567802223,0.08803385669425905,0.3014595097530252,16.50687225795977,12.343410655622058,-2.0088770389556885,8.903879165649414,1.6026607301537557,7.762173652648926,-0.018045539036393166,0.037261962890625,0.03609107807278633,nan,nan,0.036681305782096024,0.03726218640804291,0.06380301125593209,0.3346287895576697,0.3190842876731776,0.3406570871802854,-0.41236579418182373,0.4619125425815582,0.0,1.1259678604347696,1.0472192764282227,0.6620820164680481,1.587106466293335,0.6833050131797791,1.5719357967376708,True,True,580.6625196210225,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_1__delta_0p1,2,10.912756204605103,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.7639151018217487,0.2068040804979589,0.6246373464908013,0.34608183582890634,0.48535959115985383,0.48535959115985383,0.3404566107186543,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,1,False,nan,flow_prioritized,
q_10__k_1__delta_1,gnn,10.0,1.0,100.0,1.0,2,flow_prioritized,0.33996704560904045,0.09639460507705856,10.018412383215788,0.38044095594072486,0.08122985115347928,0.28004663068766456,15.186626262098102,11.21112894119187,-2.057490825653076,9.65068244934082,2.0099304933691724,8.723943710327148,-0.016239460557699203,0.03245353698730469,0.03247892111539841,nan,nan,0.032465909702938,0.03247892111539841,0.033941156152220125,0.40836159572638314,0.3965157144431414,0.4097696852442223,-0.4371293783187866,0.4832340478897095,0.0,1.1220889479259764,1.020667552947998,0.6458878517150879,1.6213092803955078,0.6539387583732605,1.6178574919700623,True,True,590.697610741976,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_1__delta_1,2,11.708173274993896,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9187905119379464,0.06580047548046679,0.7055430028235765,0.2790479845948367,0.49229549370920656,0.49229549370920656,0.35008552319196157,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,3,False,nan,flow_prioritized,
q_10__k_1__delta_10,gnn,10.0,1.0,100.0,10.0,2,balanced,0.31614387517284415,0.09094624708755993,9.316372733231834,0.4154983012868267,0.08712373554904328,0.29862014553835875,16.386289894421147,12.244225964195557,-2.357903242111206,9.218900680541992,1.5827929541864632,8.178569316864014,-0.019924448803067207,0.041129112243652344,0.039848897606134415,nan,nan,0.04049419418961895,0.04112936928868294,-0.019758015481285356,0.3078082880506347,0.2875485785213402,0.30844176333373247,-0.4267466962337494,0.43623101711273193,0.0,1.0277744053609439,0.9976091384887695,0.6526288390159607,1.5468660593032837,0.6690049171447754,1.5098639011383053,True,True,583.0665324399888,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_1__delta_10,2,11.576803922653198,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.774924517633288,0.19445256154693352,0.6298065286116994,0.33957055056852214,0.4846885395901107,0.4846885395901107,0.3658210882298354,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,False,0,0,False,nan,balanced,
q_10__k_1__delta_100,gnn,10.0,1.0,100.0,100.0,2,correction_regularized,0.34978337579134033,0.10151860818533523,10.307687608936291,0.37077929338029997,0.08096223560127494,0.28067475915053613,14.845713200428712,10.926411580824166,-2.6493546962738037,8.992592811584473,1.5294340423190578,7.885998725891113,-0.018349874764680862,0.035361289978027344,0.036699749529361725,nan,nan,0.03603669607590222,0.036699749529361725,0.016118254234925296,0.42206370578405744,0.4087099363814998,0.4223713648671688,-0.4791097640991211,0.4646461009979248,0.0,1.106945535025439,1.1416690349578857,0.6193345189094543,1.591450810432434,0.6206065356731415,1.5882364869117738,True,True,584.155495569983,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_10__k_1__delta_100,2,11.641947507858276,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9780704514355746,0.030344480994930083,0.7411389588254135,0.2672759736050912,0.5042074662152524,0.5042074662152524,0.3602813345858201,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,correction_regularized,3,False,True,4,1,False,nan,correction_regularized,
q_1__k_0p1__delta_0p1,gnn,1.0,0.1,100.0,0.1,2,flow_prioritized,0.3037519767198537,0.09183713135887339,8.951198665578936,0.4421255665614712,0.09349401108182942,0.31343630626070135,17.392382672953843,13.02889885412456,-2.712507724761963,7.151211261749268,0.8698603312298074,6.194974899291992,-0.02081277035176754,0.04302787780761719,0.04162554070353508,nan,nan,0.04233260020899367,0.04302804172039032,0.11267712720956224,0.2844430859103156,0.28006134791585396,0.3059477146807677,-0.2974451780319214,0.44841116666793823,0.0,1.1644127059841882,1.2024617195129395,0.7427133321762085,1.5658223628997803,0.7611094951629639,1.555873739719391,True,True,583.8534926939756,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_0p1__delta_0p1,2,9.86371898651123,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.7000909518391598,0.29216826677243246,0.598110280572478,0.3941489380391143,0.49612960930579614,0.49612960930579614,0.33834537418025806,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,1,False,nan,flow_prioritized,
q_1__k_0p1__delta_1,gnn,1.0,0.1,100.0,1.0,2,balanced,0.3349014873146819,0.09804089445170582,9.869136585459602,0.39265907255262433,0.08457293887976787,0.28127914765158907,15.563810656926691,11.571181870866102,-2.5038068294525146,8.923469543457031,1.5484030737178454,7.83353590965271,-0.019189313054084778,0.03774690628051758,0.038378626108169556,nan,nan,0.03806405168550734,0.038378626108169556,0.031310773304318855,0.38756034097088043,0.37184757864983964,0.38882307341306394,-0.44658297300338745,0.45720618963241577,0.0,1.1092939445424068,1.120973825454712,0.6398106813430786,1.579654574394226,0.6425813913345337,1.5769641280174256,True,True,581.0889224569546,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_0p1__delta_1,2,11.427276372909546,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.8882000587202318,0.11063804587850615,0.6938095555098004,0.30502854908893756,0.49941905229936895,0.49941905229936895,0.36378027993365314,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,False,0,1,False,nan,balanced,
