D_hat,D_hi_dchi1,D_hi_dchi384,D_lo_dchi1,D_lo_dchi384,ablation,chi2_min,chi2_red,dc_resid_std,dc_sigma_max,dc_sigma_max_nL_s,dc_sigma_min,dc_sigma_min_nL_s,dof,h1_resid_rms,h1_sigma_max,h1_sigma_max_nL_s,h1_sigma_min,h1_sigma_min_nL_s,h2_resid_rms,h2_sigma_max,h2_sigma_max_nL_s,h2_sigma_min,h2_sigma_min_nL_s,harmonics,location,max_delta_chi2,n_dc,n_h1,n_h2,n_obs,n_params,objective,profile_flat,tile_id,weight_mode,width_decades_dchi1,width_decades_dchi384
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.22027277692018735,0.0001601983832146817,0.026856086162453538,2.913198019273837e-14,0.029131980192738372,2.913198019273837e-14,0.029131980192738372,1375,0.0006978648782227791,2.913198019273837e-14,0.029131980192738372,2.913198019273837e-14,0.029131980192738372,0.00017031613928519983,2.913198019273837e-14,0.029131980192738372,2.913198019273837e-14,0.029131980192738372,H1+H2,interior,0.03146747834035732,305,305,305,1525,150,ordinary_least_squares,True,49,constant_average_sigma,5.0,5.0
0.001,0.042169650342858224,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.3349766967927945,0.00021541909761594504,0.030733560056547607,2.92034892824677e-14,0.029203489282467705,2.92034892824677e-14,0.029203489282467705,1555,0.0028508911577690053,2.92034892824677e-14,0.029203489282467705,2.92034892824677e-14,0.029203489282467705,0.0011124088540847312,2.92034892824677e-14,0.029203489282467705,2.92034892824677e-14,0.029203489282467705,H1+H2,interior,1.172776323654334,349,349,349,1745,190,ordinary_least_squares,False,50,constant_average_sigma,4.625,5.0
0.001,0.0023713737056616554,0.004216965034285823,1e-06,1e-06,mosaic_flow_free_boundary,0.45983384594749155,0.00030054499735130167,0.0320233219443011,2.9309586009355287e-14,0.029309586009355286,2.9309586009355287e-14,0.029309586009355286,1530,0.015749213173306374,2.9309586009355287e-14,0.029309586009355286,2.9309586009355287e-14,0.029309586009355286,0.009845751108105247,2.9309586009355287e-14,0.029309586009355286,2.9309586009355287e-14,0.029309586009355286,H1+H2,periphery,15.82180301367026,335,335,335,1675,145,ordinary_least_squares,False,51,constant_average_sigma,3.375,3.625
0.001,0.01,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.014892840943984811,8.91786882873342e-06,0.006008116492296382,2.909661678912479e-14,0.02909661678912479,2.909661678912479e-14,0.02909661678912479,1670,0.0020421932227797073,2.909661678912479e-14,0.02909661678912479,2.909661678912479e-14,0.02909661678912479,0.0011540652479482218,2.909661678912479e-14,0.02909661678912479,2.909661678912479e-14,0.02909661678912479,H1+H2,periphery,2.947552201745158,358,358,358,1790,120,ordinary_least_squares,False,52,constant_average_sigma,4.0,5.0
0.001,0.023713737056616554,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.05534208047858972,3.0077217651407456e-05,0.011478063370532372,2.923002292469375e-14,0.02923002292469375,2.923002292469375e-14,0.02923002292469375,1840,0.0011352309579434757,2.923002292469375e-14,0.02923002292469375,2.923002292469375e-14,0.02923002292469375,0.00042683835437306846,2.923002292469375e-14,0.02923002292469375,2.923002292469375e-14,0.02923002292469375,H1+H2,interior,1.7534214387725455,414,414,414,2070,230,ordinary_least_squares,False,53,constant_average_sigma,4.375,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.10050624926748193,7.791182113758289e-05,0.018411593483628644,2.9483552199874466e-14,0.029483552199874467,2.9483552199874466e-14,0.029483552199874467,1290,0.00045984344742424894,2.9483552199874466e-14,0.029483552199874467,2.9483552199874466e-14,0.029483552199874467,0.00013117036967754233,2.9483552199874466e-14,0.029483552199874467,2.9483552199874466e-14,0.029483552199874467,H1+H2,interior,0.2620463087369802,289,289,289,1445,155,ordinary_least_squares,True,54,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.10798112056937684,0.00013497640071172105,0.024464877862084015,2.9387809782103016e-14,0.029387809782103015,2.9387809782103016e-14,0.029387809782103015,800,0.00040851355027323805,2.9387809782103016e-14,0.029387809782103015,2.9387809782103016e-14,0.029387809782103015,8.684917173268352e-05,2.9387809782103016e-14,0.029387809782103015,2.9387809782103016e-14,0.029387809782103015,H1+H2,interior,0.019525175574852505,179,179,179,895,95,ordinary_least_squares,True,55,constant_average_sigma,5.0,5.0
0.001,0.01,0.023713737056616554,1e-06,1e-06,mosaic_flow_free_boundary,0.07785901550612863,0.00015571803101225724,0.020246869453485222,2.9565034195996946e-14,0.029565034195996945,2.9565034195996946e-14,0.029565034195996945,500,0.014254408567658304,2.9565034195996946e-14,0.029565034195996945,2.9565034195996946e-14,0.029565034195996945,0.002012929811265004,2.9565034195996946e-14,0.029565034195996945,2.9565034195996946e-14,0.029565034195996945,H1+H2,interior,12.773498072470444,125,125,125,625,125,ordinary_least_squares,False,56,constant_average_sigma,4.0,4.375
0.001,0.004216965034285823,0.007498942093324558,1e-06,1e-06,mosaic_flow_free_boundary,0.08646651382004579,7.175644300418738e-05,0.01396260230097512,2.9545457424899096e-14,0.029545457424899096,2.9545457424899096e-14,0.029545457424899096,1205,0.011256986607884956,2.9545457424899096e-14,0.029545457424899096,2.9545457424899096e-14,0.029545457424899096,0.001775457906964646,2.9545457424899096e-14,0.029545457424899096,2.9545457424899096e-14,0.029545457424899096,H1+H2,interior,44.66625854795141,265,265,265,1325,120,ordinary_least_squares,False,57,constant_average_sigma,3.625,3.875
0.001,0.0031622776601683794,0.007498942093324558,1e-06,1e-06,mosaic_flow_free_boundary,0.06307322219540139,4.9469193878746184e-05,0.012839652545157709,2.9526399422730326e-14,0.029526399422730325,2.9526399422730326e-14,0.029526399422730325,1275,0.007019717125499706,2.9526399422730326e-14,0.029526399422730325,2.9526399422730326e-14,0.029526399422730325,0.001511880817284316,2.9526399422730326e-14,0.029526399422730325,2.9526399422730326e-14,0.029526399422730325,H1+H2,interior,29.321024253261605,291,291,291,1455,180,ordinary_least_squares,False,58,constant_average_sigma,3.5,3.875
0.001,0.0031622776601683794,0.005623413251903491,1e-06,1e-06,mosaic_flow_free_boundary,0.03123190135932866,1.9581129378889442e-05,0.005079314317474669,2.929226053160107e-14,0.02929226053160107,2.929226053160107e-14,0.02929226053160107,1595,0.007574443232972247,2.929226053160107e-14,0.02929226053160107,2.929226053160107e-14,0.02929226053160107,0.0021909414859260924,2.929226053160107e-14,0.02929226053160107,2.929226053160107e-14,0.02929226053160107,H1+H2,interior,16.95336462481935,355,355,355,1775,180,ordinary_least_squares,False,59,constant_average_sigma,3.5,3.75
0.001,0.0017782794100389228,0.0023713737056616554,0.00031622776601683794,1e-06,mosaic_flow_free_boundary,4.0804194599096215,0.0028634522525681555,0.10489302538705213,3.0104793921252466e-14,0.030104793921252464,3.0104793921252466e-14,0.030104793921252464,1425,0.042177076617344954,3.0104793921252466e-14,0.030104793921252464,3.0104793921252466e-14,0.030104793921252464,0.012995028319477873,3.0104793921252466e-14,0.030104793921252464,3.0104793921252466e-14,0.030104793921252464,H1+H2,periphery,302.53737808727453,309,309,309,1545,120,ordinary_least_squares,False,60,constant_average_sigma,0.75,3.375
0.001,0.0023713737056616554,0.004216965034285823,1e-06,1e-06,mosaic_flow_free_boundary,1.015278372619967,0.0006306076848571223,0.05270664620263395,2.9276270470160966e-14,0.029276270470160966,2.9276270470160966e-14,0.029276270470160966,1610,0.011351958938478526,2.9276270470160966e-14,0.029276270470160966,2.9276270470160966e-14,0.029276270470160966,0.002754887607327098,2.9276270470160966e-14,0.029276270470160966,2.9276270470160966e-14,0.029276270470160966,H1+H2,periphery,16.957118376461814,347,347,347,1735,125,ordinary_least_squares,False,61,constant_average_sigma,3.375,3.625
0.001,0.01,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.0627670845611127,3.392815381681767e-05,0.012109514908366413,2.9148341849267976e-14,0.029148341849267977,2.9148341849267976e-14,0.029148341849267977,1850,0.0025436390205581002,2.9148341849267976e-14,0.029148341849267977,2.9148341849267976e-14,0.029148341849267977,0.00044614646349415746,2.9148341849267976e-14,0.029148341849267977,2.9148341849267976e-14,0.029148341849267977,H1+H2,interior,2.7132269519098666,409,409,409,2045,195,ordinary_least_squares,False,62,constant_average_sigma,4.0,5.0
0.001,0.007498942093324558,0.042169650342858224,1e-06,1e-06,mosaic_flow_free_boundary,0.01281926394890702,8.632500975694962e-06,0.004628010441009494,2.9599284735524484e-14,0.029599284735524485,2.9599284735524484e-14,0.029599284735524485,1485,0.004161210954740281,2.9599284735524484e-14,0.029599284735524485,2.9599284735524484e-14,0.029599284735524485,0.0005845425034107191,2.9599284735524484e-14,0.029599284735524485,2.9599284735524484e-14,0.029599284735524485,H1+H2,interior,4.558436880540462,328,328,328,1640,155,ordinary_least_squares,False,63,constant_average_sigma,3.875,4.625
0.001,0.007498942093324558,0.042169650342858224,1e-06,1e-06,mosaic_flow_free_boundary,0.40688910107592446,0.0004597616961309881,0.04432122244765896,3.047093106930197e-14,0.03047093106930197,3.047093106930197e-14,0.03047093106930197,885,0.004400506799178104,3.047093106930197e-14,0.03047093106930197,3.047093106930197e-14,0.03047093106930197,0.0005733806969039776,3.047093106930197e-14,0.03047093106930197,3.047093106930197e-14,0.03047093106930197,H1+H2,interior,4.3946761369271705,205,205,205,1025,140,ordinary_least_squares,False,64,constant_average_sigma,3.875,4.625
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.8097626539655883,0.0007395092730279345,0.05712426185772172,2.974771084554177e-14,0.02974771084554177,2.974771084554177e-14,0.02974771084554177,1095,0.0009335845202294567,2.974771084554177e-14,0.02974771084554177,2.974771084554177e-14,0.02974771084554177,6.632096276276217e-05,2.974771084554177e-14,0.02974771084554177,2.974771084554177e-14,0.02974771084554177,H1+H2,interior,0.1010110347316312,248,248,248,1240,145,ordinary_least_squares,True,65,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.4512418775188839,0.00030592669662297213,0.036978917869646924,2.915903827889024e-14,0.02915903827889024,2.915903827889024e-14,0.02915903827889024,1475,0.00030147278678229004,2.915903827889024e-14,0.02915903827889024,2.915903827889024e-14,0.02915903827889024,4.568267609336284e-05,2.915903827889024e-14,0.02915903827889024,2.915903827889024e-14,0.02915903827889024,H1+H2,interior,0.01357001734965202,329,329,329,1645,170,ordinary_least_squares,True,66,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.07351259900608027,3.81883631200417e-05,0.013169130693245277,2.9018737812732075e-14,0.029018737812732075,2.9018737812732075e-14,0.029018737812732075,1925,0.0002696524859800947,2.9018737812732075e-14,0.029018737812732075,2.9018737812732075e-14,0.029018737812732075,6.528679987898633e-05,2.9018737812732075e-14,0.029018737812732075,2.9018737812732075e-14,0.029018737812732075,H1+H2,interior,0.01893469796663272,423,423,423,2115,190,ordinary_least_squares,True,67,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.0014398475139599052,8.596104560954658e-07,0.0019248748957790638,2.904353333634555e-14,0.02904353333634555,2.904353333634555e-14,0.02904353333634555,1675,0.0004978995701813281,2.904353333634555e-14,0.02904353333634555,2.904353333634555e-14,0.02904353333634555,0.00016819793767007231,2.904353333634555e-14,0.02904353333634555,2.904353333634555e-14,0.02904353333634555,H1+H2,periphery,0.08085294358742066,361,361,361,1805,130,ordinary_least_squares,True,68,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.02909969907065335,2.013820004889505e-05,0.009557552109880458,2.904944833485239e-14,0.029049448334852387,2.904944833485239e-14,0.029049448334852387,1445,0.00025627801711452207,2.904944833485239e-14,0.029049448334852387,2.904944833485239e-14,0.029049448334852387,6.21744546463227e-05,2.904944833485239e-14,0.029049448334852387,2.904944833485239e-14,0.029049448334852387,H1+H2,periphery,0.005378834893400394,315,315,315,1575,130,ordinary_least_squares,True,69,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.20336914186630778,9.638347955749184e-05,0.020835727862381723,2.903855100268736e-14,0.029038551002687363,2.903855100268736e-14,0.029038551002687363,2110,0.0001273371228425195,2.903855100268736e-14,0.029038551002687363,2.903855100268736e-14,0.029038551002687363,1.5323584610924773e-05,2.903855100268736e-14,0.029038551002687363,2.903855100268736e-14,0.029038551002687363,H1+H2,interior,0.0029845650444780547,468,468,468,2340,230,ordinary_least_squares,True,70,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.3096048820153074,0.00017200271223072634,0.02786224125120943,2.9063855404157055e-14,0.029063855404157055,2.9063855404157055e-14,0.029063855404157055,1800,0.00028147266732545624,2.9063855404157055e-14,0.029063855404157055,2.9063855404157055e-14,0.029063855404157055,1.6721286276268453e-05,2.9063855404157055e-14,0.029063855404157055,2.9063855404157055e-14,0.029063855404157055,H1+H2,interior,0.008330339722870617,398,398,398,1990,190,ordinary_least_squares,True,71,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.8847850958714876,0.0005564686137556526,0.05014720325508684,2.9515219724698436e-14,0.029515219724698435,2.9515219724698436e-14,0.029515219724698435,1590,0.002313780498383016,2.9515219724698436e-14,0.029515219724698435,2.9515219724698436e-14,0.029515219724698435,0.00015879254484762515,2.9515219724698436e-14,0.029515219724698435,2.9515219724698436e-14,0.029515219724698435,H1+H2,interior,0.8394761091103837,351,351,351,1755,165,ordinary_least_squares,True,72,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.7042976774577443,0.00040593526078256157,0.04259448071285124,2.935798216300451e-14,0.02935798216300451,2.935798216300451e-14,0.02935798216300451,1735,0.0025153358575352143,2.935798216300451e-14,0.02935798216300451,2.935798216300451e-14,0.02935798216300451,0.00019217985640941846,2.935798216300451e-14,0.02935798216300451,2.935798216300451e-14,0.02935798216300451,H1+H2,interior,0.6907794524684676,385,385,385,1925,190,ordinary_least_squares,True,73,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.4059441713214183,0.0002326327629349102,0.03245527718004343,2.909322942112972e-14,0.02909322942112972,2.909322942112972e-14,0.02909322942112972,1745,0.0016150823979010473,2.909322942112972e-14,0.02909322942112972,2.909322942112972e-14,0.02909322942112972,0.00015110385439804407,2.909322942112972e-14,0.02909322942112972,2.909322942112972e-14,0.02909322942112972,H1+H2,interior,0.451977402406841,383,383,383,1915,170,ordinary_least_squares,True,74,constant_average_sigma,5.0,5.0
0.001333521432163324,0.01778279410038923,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.11258779486110597,9.622888449667177e-05,0.02076887109915379,2.9121638470848294e-14,0.029121638470848293,2.9121638470848294e-14,0.029121638470848293,1170,0.0028483578818753385,2.9121638470848294e-14,0.029121638470848293,2.9121638470848294e-14,0.029121638470848293,0.0005548803629369215,2.9121638470848294e-14,0.029121638470848293,2.9121638470848294e-14,0.029121638470848293,H1+H2,periphery,1.8982665021217662,256,256,256,1280,110,ordinary_least_squares,False,75,constant_average_sigma,4.25,5.0
0.0007498942093324559,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.30814098456750016,0.0007703524614187504,0.05659952472453669,2.909588999994381e-14,0.02909588999994381,2.909588999994381e-14,0.02909588999994381,400,0.0024520422407004606,2.909588999994381e-14,0.02909588999994381,2.909588999994381e-14,0.02909588999994381,0.00015091297692896685,2.909588999994381e-14,0.02909588999994381,2.909588999994381e-14,0.02909588999994381,H1+H2,periphery,0.07239092800448638,96,96,96,480,80,ordinary_least_squares,True,76,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.4392462563511172,0.0002630217103898905,0.03432022854794865,2.905983235410485e-14,0.02905983235410485,2.905983235410485e-14,0.02905983235410485,1670,0.001606482400930421,2.905983235410485e-14,0.02905983235410485,2.905983235410485e-14,0.02905983235410485,9.468247061720235e-05,2.905983235410485e-14,0.02905983235410485,2.905983235410485e-14,0.02905983235410485,H1+H2,interior,0.26768562491206677,372,372,372,1860,190,ordinary_least_squares,True,78,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.19617521591006787,0.00010325011363687782,0.02152496915368212,2.905104419820665e-14,0.02905104419820665,2.905104419820665e-14,0.02905104419820665,1900,0.0006198633112524433,2.905104419820665e-14,0.02905104419820665,2.905104419820665e-14,0.02905104419820665,3.506938749804029e-05,2.905104419820665e-14,0.02905104419820665,2.905104419820665e-14,0.02905104419820665,H1+H2,interior,0.11425009507320305,423,423,423,2115,215,ordinary_least_squares,True,79,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.03150182323592149,1.4894479071357678e-05,0.00820994475814062,2.903926100201386e-14,0.029039261002013858,2.903926100201386e-14,0.029039261002013858,2115,0.00010375485114586905,2.903926100201386e-14,0.029039261002013858,2.903926100201386e-14,0.029039261002013858,5.8660045703634446e-06,2.903926100201386e-14,0.029039261002013858,2.903926100201386e-14,0.029039261002013858,H1+H2,interior,0.003535827204728746,467,467,467,2335,220,ordinary_least_squares,True,80,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.05608601706578511,3.01537726160135e-05,0.011840515854971286,2.9033409265605714e-14,0.029033409265605714,2.9033409265605714e-14,0.029033409265605714,1860,8.24855400426521e-05,2.9033409265605714e-14,0.029033409265605714,2.9033409265605714e-14,0.029033409265605714,9.404660958688982e-06,2.9033409265605714e-14,0.029033409265605714,2.9033409265605714e-14,0.029033409265605714,H1+H2,periphery,0.0025548936485984206,400,400,400,2000,140,ordinary_least_squares,True,81,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.041359098208541785,2.6856557278273886e-05,0.011211433651803902,2.903890187173715e-14,0.029038901871737154,2.903890187173715e-14,0.029038901871737154,1540,9.239041896186915e-05,2.903890187173715e-14,0.029038901871737154,2.903890187173715e-14,0.029038901871737154,4.732458886602246e-06,2.903890187173715e-14,0.029038901871737154,2.903890187173715e-14,0.029038901871737154,H1+H2,periphery,0.0021641943994278254,329,329,329,1645,105,ordinary_least_squares,True,83,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.005742375845094753,5.127121290263173e-06,0.004840383049556019,2.903063618327962e-14,0.029030636183279623,2.903063618327962e-14,0.029030636183279623,1120,0.0003230642914591487,2.903063618327962e-14,0.029030636183279623,2.903063618327962e-14,0.029030636183279623,1.7333302501278236e-05,2.903063618327962e-14,0.029030636183279623,2.903063618327962e-14,0.029030636183279623,H1+H2,periphery,0.004846585415354455,244,244,244,1220,100,ordinary_least_squares,True,84,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.3259888539270994,0.00017911475490499967,0.028739485658177466,2.9036224533291965e-14,0.029036224533291966,2.9036224533291965e-14,0.029036224533291966,1820,0.00116652110101991,2.9036224533291965e-14,0.029036224533291966,2.9036224533291965e-14,0.029036224533291966,6.729590669813419e-05,2.9036224533291965e-14,0.029036224533291966,2.9036224533291965e-14,0.029036224533291966,H1+H2,periphery,0.06833114948559499,394,394,394,1970,150,ordinary_least_squares,True,86,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.3394346230239616,0.00020025641476339916,0.030468818118563355,2.904121231054969e-14,0.02904121231054969,2.904121231054969e-14,0.02904121231054969,1695,0.0012636105237590436,2.904121231054969e-14,0.02904121231054969,2.904121231054969e-14,0.02904121231054969,7.360644154961703e-05,2.904121231054969e-14,0.02904121231054969,2.904121231054969e-14,0.02904121231054969,H1+H2,periphery,0.12422358603038441,365,365,365,1825,130,ordinary_least_squares,True,87,constant_average_sigma,5.0,5.0
