D,chi2_h1_red,chi2_h2_red,delta_chi2,harmonics,log_likelihood,log_posterior,log_prior,n_h1,n_h2,neg2_delta_logpost,objective,observation_source,posterior_prob,sigma_h1_nL_s,sigma_h2_nL_s,tile_id,weight_mode
0.0002511886431509582,1.000000002282008,0.9999999998769109,2.757152550628234,H1+H2,28006.54563028409,28006.2444714629,-0.30115882119131615,217,242,2.757152550628234,bayes_h1h2_marginal_boundary,measured_graph,0.039476315193795734,0.06033025376003674,0.01747481476483627,23,h1:h1_z;h2:h2_z
0.00031622776601683794,1.0000000005804475,0.9999999999802291,3.788167783372046,H1+H2,28005.957513541813,28005.728963846526,-0.22854969528574837,217,242,3.788167783372046,bayes_h1h2_marginal_boundary,measured_graph,0.02357515163082164,0.06030583519173933,0.01747620010565937,23,h1:h1_z;h2:h2_z
0.00039810717055349735,1.0000000001121876,0.9999999999966652,4.891666524315951,H1+H2,28005.343155045433,28005.177214476054,-0.16594056938017995,217,242,4.891666524315951,bayes_h1h2_marginal_boundary,measured_graph,0.013577905687480386,0.060283149791770595,0.017476565469057164,23,h1:h1_z;h2:h2_z
0.0005011872336272725,1.0000000570480942,0.9999999999993561,5.996217637999507,H1+H2,28004.738270362686,28004.624938919213,-0.11333144347461188,217,242,5.996217637999507,bayes_h1h2_marginal_boundary,measured_graph,0.007815964189458863,0.060259065390515745,0.017475139596484963,23,h1:h1_z;h2:h2_z
0.000630957344480193,1.0000000155457216,0.9999999999998357,7.013627700856887,H1+H2,28004.186956205354,28004.116233887784,-0.07072231756904392,217,242,7.013627700856887,bayes_h1h2_marginal_boundary,measured_graph,0.004699533749704558,0.06022976894046803,0.017471073393063894,23,h1:h1_z;h2:h2_z
0.0007943282347242822,1.0000000042301278,0.9999999999999382,7.866319273576664,H1+H2,28003.728001293086,28003.689888101424,-0.03811319166347554,217,242,7.866319273576664,bayes_h1h2_marginal_boundary,measured_graph,0.0030682811390579314,0.060190923288824534,0.017463926941645835,23,h1:h1_z;h2:h2_z
0.001,1.0000000012127528,0.9999999999999653,8.548485966312,H1+H2,28003.364308820815,28003.348804755056,-0.015504065757907535,217,242,8.548485966312,bayes_h1h2_marginal_boundary,measured_graph,0.0021815468052293423,0.06013744351332692,0.017454863649431974,23,h1:h1_z;h2:h2_z
0.0012589254117941675,1.0000000003865368,0.9999999999999762,9.238293014044757,H1+H2,28003.00679617104,28003.00390123119,-0.0028949398523394052,217,242,9.238293014044757,bayes_h1h2_marginal_boundary,measured_graph,0.0015451649138520796,0.06006332478701388,0.017448866300887832,23,h1:h1_z;h2:h2_z
0.001584893192461114,1.0000000001440785,0.9999999999999808,10.452537640107039,H1+H2,28002.397064732104,28002.39677891816,-0.0002858139467712683,217,242,10.452537640107039,bayes_h1h2_marginal_boundary,measured_graph,0.0008419861885509819,0.05996214543251446,0.017457692252080024,23,h1:h1_z;h2:h2_z
0.0019952623149688807,1.0000000000651603,0.999999999999984,13.167992533512006,H1+H2,28001.046728159497,28001.039051471456,-0.007676688041203171,217,242,13.167992533512006,bayes_h1h2_marginal_boundary,measured_graph,0.000216596497539674,0.059829118964685346,0.01750189449499901,23,h1:h1_z;h2:h2_z
