u,v,Q_dc_nL_s,Q_h1_real_nL_s,Q_h1_imag_nL_s,amp_h1_nL_s,phase_h1_rad,Q_h2_real_nL_s,Q_h2_imag_nL_s,amp_h2_nL_s,phase_h2_rad,measured_mean_Q_nL_s,measured_amp_h1_nL_s,measured_phase_h1_rad
20244,20249,-0.0004274409745038557,-1.765291768800909e-05,-9.692250218526353e-05,9.851698804141364e-05,-1.7509558678592705,-9.758733044886187e-06,-2.7601113893727144e-05,2.9275490752775626e-05,-1.9106417912275646,0.0036312623931245903,0.01002037610930612,-2.1614177637504155
20282,20327,-0.011484304142302228,0.00047042064570054727,0.000635800123073874,0.0007909092112259618,0.9337986111447174,6.728096117102319e-05,0.00015266720191282302,0.000166835254895323,1.1557002612792229,0.06964999017333179,0.04683040099682187,-2.3564755229050633
20282,20438,-0.0036888637938595485,0.0001177496790992909,9.515118775206095e-05,0.00015138935054558473,0.6796485284717776,9.497693239545725e-06,1.919620128513342e-05,2.141729022663396e-05,1.1113419361550883,0.007889695013270213,0.003456970385687768,-2.825962300392165
20309,20377,-0.022051078339984775,0.0007046962529965178,0.0003631642929186475,0.0007927705296228117,0.4758510311924457,6.572721962469399e-05,7.037724902710679e-05,9.629654500664167e-05,0.8195500281682565,0.09404837445006933,0.05850146283780331,2.2873869162170646
20309,20316,0.012395613174747765,-0.00034962685587144665,7.009300012523776e-06,0.0003496971098439604,3.1215473937314813,-2.07819838942551e-05,1.3439180579380546e-05,2.4748786419262614e-05,2.5675587200214838,0.026465051652496917,0.017585848970592653,2.0599921489174537
20309,20315,0.009655465165237086,-0.00035506939712507904,-0.00037017359293117265,0.0005129354400685729,-2.335371107100886,-4.494523573044096e-05,-8.381642960648638e-05,9.510661431700739e-05,-2.063009389149981,0.019677500884602052,0.02273005857804545,2.7492019163334755
20315,20327,0.0026482578029148455,-0.00013335271888512614,-0.00025235147121066114,0.00028541936279138566,-2.056936559408896,-2.4589544752756255e-05,-6.210686121437652e-05,6.679751433286744e-05,-1.9477832535520005,0.005873110010032427,0.00976082822872559,-2.025258701071384
20327,20421,-0.008836046339387294,0.0003284341696973767,0.00034852092945734714,0.0004788902192513628,0.8150616784979544,4.132749468068432e-05,8.026568272232894e-05,9.028035024003598e-05,1.0953127495153492,0.05327934872218055,0.03793746379792935,-2.4356410584534016
20360,20377,0.008880936885481135,-0.0002787740750564671,-0.0002512194342335091,0.0003752681562032584,-2.408138247353328,-2.940796082404232e-05,-5.0777683857136614e-05,5.867879802555366e-05,-2.0957448103841765,0.12503353971973857,0.03380760872435178,-2.5238341443818566
20360,20395,-0.07623584114075378,0.00225192905098532,0.0006581698376366156,0.0023461398052644373,0.284349451187228,0.00017192977205520004,8.631188432235672e-05,0.0001923787615466659,0.4652609099816364,0.4224605649336011,0.1633440186819725,-2.810857617643157
20372,20395,-0.0033180035546989477,0.00011039613751307743,6.216623961009502e-05,0.000126696284574829,0.5128600854263471,1.1456611326606294e-05,1.3017054907665052e-05,1.734063613475845e-05,0.8490720782644076,0.0011384488756157336,0.007700618981390968,-2.7016411281800377
20372,20377,0.013170141454504245,-0.0003534028617361275,2.8758774189497014e-05,0.00035457107859520487,3.060394829607548,-1.5211991743295965e-05,2.2443128890937154e-05,2.7112704166374157e-05,2.1664682592630085,,,
20372,20421,-0.009852137899804629,0.00024300672422303016,-9.092501379958502e-05,0.00025946025929236746,-0.3580398687047097,3.755380416691249e-06,-3.546018379860069e-05,3.565848450375606e-05,-1.4652854687016965,0.019655113955508074,0.02216533527460886,-2.0232291744598445
20395,20486,-0.07955384469545451,0.0022664310440198188,0.0005511325265769664,0.0023324786685300844,0.23854203993811382,0.00015527710913960772,4.759519574511256e-05,0.00016240776853577304,0.2974256364340714,0.3358410314960842,0.15270697627324423,-2.7940198295209795
20421,20428,-0.01868818423919138,0.0005458076621249473,0.00020091906694211825,0.0005816136823486806,0.3527194000735532,3.8201619534926476e-05,2.773206202150161e-05,4.720626016807186e-05,0.6279236866383616,,,
20428,20438,2.4179319290278858e-05,-3.3420839103580085e-05,-9.55309057306332e-05,0.00010120823304505673,-1.9073314636902123,-1.303282833466251e-05,-2.6768530338992115e-05,2.977261881175929e-05,-2.0238858957728443,0.014932134274101228,0.013777114333724317,-2.0616243702153394
20428,20496,-0.018712363558481777,0.0005741620799595056,0.0002867008542729254,0.0006417627863192528,0.4631177427371697,4.9806314785579903e-05,5.1518763423908295e-05,7.16578814733516e-05,0.8022970955795445,,,
20438,20457,-0.0036646844745695283,7.534124182933603e-05,-2.5194818879357453e-05,7.944231629773971e-05,-0.32271869444124274,-5.39862546777588e-06,-1.5327515769363268e-05,1.6250473734676106e-05,-1.9094456385925804,,,
20442,20862,0.001674668275233784,-0.00010036650399028913,-0.00018783106477327112,0.00021296465438446234,-2.0615405944504492,-2.090201338829745e-05,-4.997233712921144e-05,5.416759771154827e-05,-1.9669542518484266,0.0229413512395794,0.019872656221531868,-2.241277107123057
20442,21548,-0.00481602231656445,0.0001049824071327564,3.3714662563134765e-06,0.00010503652979847193,0.03210354968165761,-4.537253668248345e-06,-1.1272488741456013e-05,1.215136507871793e-05,-1.9534618912854276,0.011154407849452812,0.004104312861298325,3.061385509548809
20442,20457,0.0031413540413306276,-4.6159031424656884e-06,0.0001844595985169572,0.00018451734348526067,1.5958150303671381,2.5439267056546092e-05,6.124482587066741e-05,6.631805941297321e-05,1.1771105155681925,0.011035863861939502,0.018591765967968306,-2.0776292357349324
20457,20459,-0.0005233304332385979,6.173977257644549e-05,0.0001344824928133908,0.0001479774996109034,1.140407659771152,1.8586825124118267e-05,3.7620790400527386e-05,4.196181524380192e-05,1.1119141911394512,0.008125650603646199,0.006918881619317812,-2.0889410551947134
20459,20496,-0.0005233304332385979,5.7803583580246026e-05,0.00012558020379381917,0.00013824486196461566,1.1394164750160853,1.767717323437432e-05,3.475491730760748e-05,3.899213677931377e-05,1.1002736141349607,0.014930724070707743,0.0066970509988406104,-2.2714837291997347
20486,20495,-0.004802631058810453,9.033592824812033e-05,-0.00019111025063909488,0.0002113852119515157,-1.1292343275595735,-1.8430884325210378e-05,-5.820764276146464e-05,6.105593478815612e-05,-1.87744866455207,0.14408466288611743,0.04269123491076717,nan
20486,21856,-0.07475121363664528,0.0020856027606731605,0.0005932446130808601,0.002168335316844922,0.27712814229679594,0.00014732973739935596,5.908099459484931e-05,0.0001587344179580465,0.3813784976968354,0.4149655503957017,0.15445007977071265,-2.7603940725575726
20495,20496,0.01923569399172098,-0.0005919884817316624,-0.0003415028357407088,0.0006834285253937711,-2.618351061875505,-5.6112344004511584e-05,-6.419142840739366e-05,8.525922020909054e-05,-2.289139469859562,0.14560747568102825,0.06622249015361174,-2.4386546177280466
20495,21793,-0.02403832505052972,0.0006059473952406957,2.5485922103534968e-05,0.000606483122621274,0.04203485307675427,1.552196283380486e-05,-3.340603122100306e-05,3.6836045555306974e-05,-1.1358301505463277,0.14457625195759524,0.05041305786972927,-2.929919277755877
20525,20527,0.0063838170847551725,-0.00018232913836963209,-0.0012965747294091758,0.0013093318691764476,-1.710503928254881,5.368573872513399e-05,-0.0003521618372818112,0.0003562304284871861,-1.419514856865285,0.04481292362603276,0.03624890052900284,-1.2755603113725267
20527,20554,-0.011620642373320613,0.00021470746135765284,0.0003390430466766508,0.0004013097076603475,1.0062686184295464,-3.4208505711232346e-05,3.1103144313601356e-05,4.623448333428339e-05,2.4037055309999342,0.0732002713629579,0.036224704129545274,-1.575148871557616
20536,20544,-0.005334144365659168,0.00010032255067163574,0.00017031111481081537,0.0001976625660092615,1.0384637680088373,-1.6961468689632236e-05,2.1256058119839265e-05,2.719395938261583e-05,2.2442916841370284,0.009138310594821062,0.005153975304001146,nan
20544,20620,-0.006143999892985577,0.00014385680256078423,0.0002005783440046588,0.0002468328416695471,0.9486131385126588,-6.010247362646525e-06,2.822721819232541e-05,2.885998822309784e-05,1.780587201569484,0.040019016735737656,,
20544,20554,0.0008098555273264377,-2.2566177303265376e-05,-6.202572666852481e-05,6.600320542853171e-05,-1.9197291892003527,1.177135919808598e-06,-1.4603918663146196e-05,1.4651282854872927e-05,-1.4903660980595572,0.013157428108426693,0.007506672619692529,-1.5194142437341427
20554,20567,-0.01081078684599385,0.00022594136978102447,0.00023214998352460257,0.00032394925131723777,0.798950555486098,-1.3950641468305267e-05,6.493223825288337e-06,1.5387733849481884e-05,2.7059710711445133,0.0825638273345599,0.008541894808976309,nan
20567,20667,-0.042291615567949616,0.0008916080717886497,0.0022654861469792115,0.0024346236743762652,1.1958526944820747,-0.00013064622905752712,0.0004295118855330978,0.00044894197507155503,1.8660778122225767,0.20943985281035313,0.03082225159327167,-1.6671247463468923
20567,20777,0.03148082872195577,-0.0006267486800114964,-0.0020844220564852473,0.0021766095693666193,-1.8628789062053732,0.00013889173855966528,-0.00043448281149971154,0.000456142772088762,-1.2613914668622022,0.2155661801985654,0.1354120421905417,-1.3310769535452014
20574,20629,-0.00043267154488370503,2.4759872731300776e-05,0.0004205240761042767,0.0004212523589026247,1.5119856144099821,-2.2225949829788574e-05,0.0001298392923094951,0.00013172788115378914,1.740333563001668,,,
20574,20667,0.021012534594612896,-0.0005638022410892242,-0.001464585191014982,0.0015693574318164818,-1.9382676715851386,3.7998581024829795e-05,-0.00034390931373806064,0.0003460021795244712,-1.4607525663217293,0.05235332785968576,0.008195109237478836,nan
20574,20731,-0.020579863049729353,0.0005390423683579507,0.00104406111491071,0.001175002249595099,1.0941987412811642,-1.5772631195041124e-05,0.00021407002142856486,0.00021465029692325377,1.6443432065530408,0.11157647141139218,0.07205594778932313,-1.5815704607249599
20597,20600,0.013553398650567792,-0.0003675922472934251,-0.0005871172491709337,0.0006926981482177319,-2.1301839835105763,2.0878164610893167e-06,-0.0001172078688941294,0.00011722646249153226,-1.5529852728024596,0.02330720838194984,,
20597,20620,0.0024050909462742113,-8.193709460265809e-05,-0.0002076269426650896,0.00022320984474789044,-1.9466701487977724,-1.2107082488751677e-06,-5.3258121636558204e-05,5.327188127631991e-05,-1.5935252499890111,0.023309825872508235,0.013712793504638571,-1.555089797740037
20597,20632,-0.01595848959684217,0.000449529341896081,0.0007947441918360248,0.0009130689786005326,1.0560340917872642,-8.771082122140503e-07,0.00017046599053068795,0.00017046824703276716,1.575941637417957,0.04185643634054156,0.026604488488074184,-2.337044869994248
20600,20785,-0.015530906499960338,0.00045725741110265786,0.0009195384965008183,0.0010269544228227903,1.109336407127191,-7.371782215816245e-08,0.0002100647607552382,0.0002100647736900996,1.5711472558077733,0.06011634560268743,0.03685524258266793,-2.1644537325608106
20620,20629,-0.0037389089467111513,7.941724566296e-05,-3.587438720991132e-05,8.71439646009842e-05,-0.42428366178810123,3.3194027379170292e-06,-3.236410776065349e-05,3.2533888572989285e-05,-1.4685893925050115,0.018335581940609132,0.002405698929131797,nan
20629,20632,-0.004171580491595147,0.0001223534274141724,0.00035668661319655245,0.00037708845279804334,1.2403462655798574,-7.93545969621089e-06,9.046058129245461e-05,9.08079748059551e-05,1.6582951888572406,0.03009695853380093,0.017183574967765812,-1.5576256114888152
20632,20823,-0.020130070088437375,0.0005990270095290156,0.0010991060910897467,0.001251745803913821,1.0717900367323958,8.47364185253211e-06,0.00024677175349046275,0.0002469171944741854,1.536471840003648,0.06693469317932514,0.03142556704304966,-2.2647592823234697
20663,20684,-0.008194364672141914,0.00015492061169465748,0.0003362133711314906,0.0003701889069859445,1.1390134735670043,-2.2724700722158074e-05,4.3149638750106284e-05,4.8767851574334556e-05,2.055534907902289,0.03894208252408943,0.019418027244584638,-1.5590855606834941
20663,20777,0.005242808918613035,-0.00012092571193349586,2.736179894346615e-05,0.0001239826433338372,2.919070223149341,-1.238593996195958e-05,4.627301404953316e-05,4.7902018099131904e-05,1.8323360591802151,0.013943898777126483,0.006782747873804405,-1.643919675204048
20667,20675,-0.021279080973335713,0.00043123709270906905,0.0006567748332786216,0.0007856962592225646,0.9897967143981841,-3.175612530166934e-05,5.140587704575509e-05,6.0423635185402527e-05,2.1241672015623014,,,
20675,20684,-0.00031374919573250957,-7.710386107164911e-06,-0.0001125018345890591,0.00011276574320167263,-1.6392249688966256,3.0640215154690598e-06,-4.22692878022012e-05,4.238019489281016e-05,-1.4984347643476625,0.020137385364975377,0.012841013100434888,-1.4122761864622668
20675,20756,-0.02096533177760319,0.00047177266853066265,0.0007231363387202522,0.0008634208794963635,0.9927372200463328,-1.5266366437331405e-05,8.258661219622489e-05,8.398577533278193e-05,1.7535857596705042,0.04463090719525576,0.01784328881342123,-1.728941770209951
20684,20690,-0.00850811386787441,0.000182082560021679,0.00017804351781678423,0.0002546636073345069,0.7741829998517141,1.1907051900804695e-06,-9.712922256003923e-06,9.785634246223436e-06,-1.4488151526399344,0.027008713447982596,0.00817461070557886,-1.7473767239564684
20690,21057,-0.011756707176137506,0.0002344634921048312,0.000630865442763984,0.0006730262520910977,1.2149625992445778,-3.470303093209536e-05,0.00011094147897869484,0.000116242471213641,1.8739588847357487,0.050609316007071484,,
20690,21049,0.003248593308263056,-3.661601153385337e-05,-0.0004733916514326618,0.00047480563175555327,-1.6479908673919157,4.590514176930258e-05,-0.0001255652385491659,0.00013369334752622773,-1.2203027153307173,0.023944268609518028,0.017592078651414156,-1.418659597333836
20706,20756,0.008027820861776246,-0.00016408751904825622,2.4133069480941062e-05,0.00016585270257063578,2.995565172619582,-1.8308872212316727e-05,7.874224600982002e-05,8.084278637180908e-05,1.7992534718981439,0.01290600650282371,0.005018139939850903,nan
20706,21057,0.003928766686815875,-0.00010684376885539525,-0.00043284932197877086,0.0004458409205991603,-1.8127970179335025,1.958579253385274e-05,-0.00011973992107796134,0.00012133116651930588,-1.408662666717824,0.028765675877765545,,
20706,21068,-0.011956587548592147,0.00027093128790364594,0.00040871625249782153,0.0004903598044507638,0.9854173662941604,-1.2769203215354209e-06,4.099767506814348e-05,4.101755583284582e-05,1.6019324254423062,,,
20731,20917,0.0011333970091059456,2.3774739896456017e-05,0.00020107074768083865,0.00020247143954166873,1.4531021154852348,2.8576092879847943e-06,7.948867944791528e-05,7.95400282324328e-05,1.5348619118742668,0.025096031889731873,0.023212403375624142,-1.480227790135719
20731,20732,-0.021713260058835098,0.0005422221658032844,0.0007895020097982666,0.0009577673520035576,0.9689911932169066,2.609148310216171e-07,0.0001192395678747267,0.00011923985333562182,1.5686081738247821,,,
20732,20775,-0.025492495644732976,0.0006759275571456997,0.001022386761542065,0.0012256234138940984,0.986638644883824,1.1128645477724395e-05,0.00017744431037433874,0.00017779294146392184,1.5081620901070443,0.11865531015625663,0.05702365852824553,-2.0963555156423532
20732,20746,0.00377923558589765,-0.00012499478316304943,-0.00026194001878762093,0.00029023485190520615,-2.0160288252309417,-2.2819710250842185e-06,-6.790242272688262e-05,6.794075657467754e-05,-1.6043903051144481,0.021734497752456304,0.009730304057085453,-1.5209555140946451
20746,20756,0.012937510915827134,-0.00035104839855079227,-0.0006813310237008959,0.0007664508738219213,-2.046560776874544,5.19253009219085e-06,-0.00014420654497541407,0.0001442999999393778,-1.5348042869169582,0.04071059475654636,0.027706398935700434,-1.5982635004713717
20746,21160,-0.00915827532992951,0.00023215024734064298,0.00040273911499129556,0.0004648575395584046,1.0478892595203064,-2.0141314801698443e-06,7.092318817179887e-05,7.095178183859657e-05,1.599187468462132,0.018884209455619038,0.008320939557440725,-1.613630479524453
20775,20945,-0.02366767782806065,0.0006796123407944204,0.0010545103815831232,0.0012545377948179383,0.9983103928937694,2.3276171840880835e-05,0.00021160606511051047,0.00021288237824470068,1.4612391128075215,0.11189911828484228,0.06330407909214476,-1.707815444168036
20775,21119,-0.0018248178166724261,2.0354222297764515e-06,-5.6620346205394705e-05,5.6656919683938185e-05,-1.534863199359147,-5.189883273019408e-06,-4.274497416555928e-05,4.305888647888954e-05,-1.6916199832238128,0.01982716652703017,0.0059781050074605765,-2.091227002222198
20785,20809,-0.021660031825505608,0.0006268046418918121,0.0009455478972590027,0.0011344359325709162,0.985405259654123,1.334868659097068e-05,0.0001977979129386857,0.00019824782923554007,1.503412013235302,0.09958575214840767,,
20789,20800,0.00777829288556134,-0.00021398341153088256,-0.00020779007433845297,0.000298271043522456,-2.3708774712705667,-6.899097927643901e-06,-3.36164143835939e-05,3.431706380541201e-05,-1.7732156721177998,0.01318663760142083,0.004097803262363273,2.583489736817443
20789,20831,-0.027061805557213135,0.0008103745622971824,0.0011289287440911164,0.0013896715584818936,0.9482064284664566,3.3750998357179046e-05,0.00023470085472470381,0.00023711520638418116,1.4279711555002192,0.06680733077102348,0.023733056663791538,-1.675739521460516
20789,20809,0.019283512671651692,-0.0005963911507662963,-0.0009211386697526626,0.0010973508343397073,-2.1453767775497727,-2.685190042953485e-05,-0.00020108444034110996,0.00020286935871140094,-1.7035464361695787,0.043780646792829045,0.029318986756401284,-2.131468138225811
20800,20844,-0.008054988151791566,0.0002904251624804275,0.0005578790408488777,0.0006289481689457777,1.0908142598586015,2.1096902923806404e-05,0.00013541471683318923,0.00013704825736940012,1.4162440091009063,0.03800137300219634,0.03291548926978751,-2.2205770923784436
20809,20823,-0.002376519153854042,4.0357876796810686e-05,-1.3628916462432535e-05,4.2597013786021606e-05,-0.32567675984190686,-5.169249705505287e-06,-1.4978288191344594e-05,1.5845196737839495e-05,-1.9031137024297922,0.054586409405574805,0.013478102240224174,-1.894405600867944
20823,21034,-0.022506589242291496,0.0006564948050591075,0.0010327094057598304,0.001223713261272598,1.0045386140142796,1.646343859797965e-05,0.00021587258989467823,0.00021649946854046865,1.494679063272175,0.0876178103732177,,
20831,20851,-0.0004868774871349694,7.812893846750649e-05,0.0002716115879966119,0.00028262516830618724,1.2907084200968022,1.5350251942481624e-05,8.162630509671648e-05,8.305711238924638e-05,1.3849120770204078,0.02416532778123648,0.028037246677496835,-2.172743715778202
20831,20837,-0.02657492807007799,0.000735195929583422,0.0008335509515688681,0.001111449613674591,0.8480127592023414,2.2493808969706835e-05,0.00014517369149610635,0.00014690599764670032,1.417074602213706,,,
20837,21034,0.017771016852833464,-0.0005883961362678689,-0.0009383446895200449,0.0011075652439136152,-2.1308738714710698,-3.783346025834527e-05,-0.00021671452554419357,0.00021999217326297023,-1.7436319296634772,0.11313905699619345,0.06353810348996933,-2.228753898674038
20837,20971,-0.04434594492291241,0.0013261204128661038,0.0017332004762156373,0.0021823334392741815,0.917683319480199,6.630018803313102e-05,0.00034856273806983226,0.00035481220004950087,1.382831512176454,0.11476962679055423,0.06301700944638916,-2.343274977436949
20844,20851,-0.005828252254326608,0.0001375334625968069,5.0852016917151965e-05,0.0001466334919396302,0.35415373085925433,-1.7210443583555928e-06,-2.8762359761179923e-06,3.3518244395766067e-06,-2.110014141167171,0.008602990978506251,0.002538062659468025,nan
20851,21581,-0.006315129741461527,0.0002163426041988439,0.0002800336241595082,0.00035386855335201283,0.9130128506064055,1.871711595096037e-05,6.445135201725753e-05,6.711413566734016e-05,1.288163631179379,0.03252476707212645,0.025074243357122612,-2.235309879841655
20862,21581,-0.00730139325085744,0.0001864074583745926,0.00010975978790958356,0.00021632140804745203,0.5321557559854413,3.3564011140119925e-06,9.950291392454478e-06,1.0501129807449035e-05,1.245464887177208,0.01945801549492501,0.0034350895063055254,nan
20917,21034,0.004735572389457678,-8.360834615122978e-05,-1.530202002054697e-05,8.499710208503041e-05,-2.9605758030076714,4.99838103820394e-06,2.6671263553500237e-05,2.7135587565839567e-05,1.3855382361419846,0.016629440728324195,0.014834261596046132,-1.4157210091897847
20917,20952,-0.0036021753803517197,0.00011335211955104443,0.00019415432461448534,0.00022482127295525488,1.0423552289512674,3.7524745916694088e-06,4.546114089220574e-05,4.561574724568376e-05,1.4884405610818339,0.01053105658506066,0.007495244386471143,-2.175117588888836
20945,20959,0.004386562005808169,-5.875872907311982e-05,2.500501575385663e-05,6.38579599982564e-05,2.73925280543566,3.930855424422048e-06,4.481148520784573e-05,4.498356178539762e-05,1.4833004680437891,0.0007358442331995608,0.01500074915491439,1.2824742607756583
20945,21311,-0.028054239833868982,0.0007401722454890259,0.0010096111068692236,0.0012518664226290142,0.9381822717010102,2.437628818386913e-05,0.00015917872193953344,0.0001610343719332191,1.4188389930595966,,,
20952,20959,-0.010478662636739668,0.00022491683812872362,0.00020309303149814472,0.0003030418510980437,0.7344532564514291,-3.972106242231454e-06,-3.0405684660710555e-07,3.983726718230399e-06,-3.0651936290751323,,,
20952,20981,0.006876487256387796,-0.00010894258979256594,-3.084759441365387e-05,0.0001132257124147187,-2.8656611019070115,1.1978847719072254e-05,3.812238866985871e-05,3.996009647851835e-05,1.2663445173937968,0.007125112794990325,,
20959,21013,-0.006092100630931573,0.0001659008240298518,0.00019025480777756383,0.00025242815868334025,0.8536720560593475,6.523448324168422e-06,3.012481511836448e-05,3.08230411211116e-05,1.3575416717496742,0.016800965570028758,0.012672511781978505,-2.280017633028589
20971,20997,-0.03632493440113254,0.0011785095084036086,0.0015440285876789789,0.0019423977298606116,0.9188568593785025,8.935307817013102e-05,0.00033663052990258685,0.00034828736158662714,1.311345422693066,0.1256263926484512,0.10614381675233982,-2.21328439421483
20971,20981,-0.008021010521780478,0.00014968494187085266,0.0001307434140734767,0.00019874461538987447,0.7179556234571172,-1.4512770758605532e-05,-8.558289760356973e-06,1.684828889573261e-05,-2.6087755433131847,0.0002609248636339191,0.006973309432077979,nan
20981,20992,-0.0011445232653926486,4.080670623227249e-05,5.953731115538437e-05,7.217948942144189e-05,0.9699382802960747,3.283223270826004e-06,1.4927521174249946e-05,1.528432018291209e-05,1.3542991461973208,0.009014309881809771,0.00860660169178766,-2.2321617284270254
20992,20997,0.013383239127505865,-0.00032722363029544417,-0.00030276804146328883,0.00044580689895429537,-2.3949939171024237,-6.178357269983477e-06,-2.733614091500358e-05,2.8025643590834635e-05,-1.7930759328845545,0.04639151824616122,0.01303855348644736,-2.5268496618559366
20992,21026,-0.014527762392898826,0.00036726035160397977,0.00035139993215349904,0.0005082932993634311,0.7633323200892401,1.0756388424179502e-05,3.819020890687201e-05,3.96760878651405e-05,1.296255419338745,0.03760797606226042,0.018326024511850603,-2.4328509531112403
20997,21672,-0.02294169527362617,0.0008459829091780699,0.001174245909019782,0.001447252755212815,0.9464784053929903,9.055904940530953e-05,0.00028450062299582526,0.00029856581504620716,1.2626282499125474,0.10973688475586328,0.0743054704182851,-2.3223165721248997
21013,21376,-0.0007103382653268589,-2.373660206014446e-05,-6.373913781621338e-05,6.801546858557909e-05,-1.92728762612064,-9.68582609973869e-06,-3.3639871536888585e-05,3.50065163112919e-05,-1.8511404721999016,0.01070514046100636,0.010301532572109506,-2.1437129687678995
21013,21366,-0.005381762365604689,0.0001881205512386539,0.00023711105089454452,0.00030267307817949434,0.9001014387676157,1.8549476021286023e-05,5.715392907815202e-05,6.0088723315899266e-05,1.256968826462869,0.022547401266800004,0.015619450228273086,nan
21026,21366,-0.0055426733548217455,1.785306765168841e-05,-7.115301463404924e-05,7.335859537974394e-05,-1.3249605205240256,-2.8900911573800552e-05,-7.78568582000061e-05,8.304789617186275e-05,-1.9262363678539207,0.030682174050771414,0.008239132228279916,nan
21026,21701,-0.008985089038076854,0.0003460205687166179,0.0004051969846719164,0.0005328365887982778,0.8640098333089214,4.119059008754312e-05,0.00010914054734326284,0.0001166547203766183,1.2099156096946364,0.04456852895421436,0.013618442407583663,-2.3642740540566187
21057,21087,-0.007827940489321516,0.00015694503180348318,0.00015779910619525867,0.00022255853370252706,0.78811170812279,4.806734837013467e-06,-1.894706734058115e-05,1.9547277575198948e-05,-1.322345104974211,0.024245413645191696,0.006678634160635024,-1.7918638723309723
21068,21126,-0.006257005889019381,0.00016667599482861722,0.00037331632497726,0.0004088348881231107,1.1508785759245923,-8.145476897885122e-06,8.465359895637554e-05,8.50445801339559e-05,1.6667222807874336,0.02454483404666964,0.01749480885692874,-1.5797110740655251
21068,21087,-0.005699581659573011,0.00011003195618971503,2.6960656853083795e-05,0.00011328684125212911,0.24029151533617646,1.0893503616701834e-05,-4.586875792023185e-05,4.714457947836557e-05,-1.3376232619411457,0.015668748948899774,0.0027340221894369926,-2.1585294868485927
21079,21225,-0.01964376736956436,0.0003544960931938466,0.0008887340324927918,0.0009568258256342161,1.1912579148083158,-3.679181609726344e-05,0.00010935505875713442,0.00011537836282211311,1.8953435574118278,0.06654102689487365,0.03285128487809418,-1.6095837758390517
21079,21085,0.007356791865295983,-0.0001545928913738607,0.0003091589188493271,0.0003456561863577956,2.034478692588917,-6.807880843961176e-05,0.00018551392020615875,0.00019761107951937913,1.9225121144286823,0.015415861881896302,,
21079,21081,0.012286975504268377,-0.00019990320181997485,-0.0011978929513421109,0.0012144582384639624,-1.7361516111744923,0.00010487062453687589,-0.0002948689789632902,0.00031296255789727896,-1.229095572358985,,,
21081,21174,0.003264146429435532,-1.6507792096291704e-05,-0.0007649783250930895,0.0007651564186897493,-1.5923724027011683,9.664029920532758e-05,-0.00023334072573876058,0.0002525613622840729,-1.1781433146319078,0.02428072437180693,0.02799858891380089,-1.3268248773247346
21085,21087,0.01352752214889425,-0.0002954262732129303,-0.0001448864452851761,0.0003290421932394921,-2.685628844748801,-3.712505606136342e-05,7.525502691317512e-05,8.391417557994649e-05,2.029088300685095,,,
21085,21136,-0.006170730283598236,0.00015714436052621295,0.00043172234261040684,0.0004594328363909244,1.221709453762615,-1.769335757596559e-05,0.00010440681567772224,0.00010589541095945965,1.7386669918127788,0.03253038040177795,0.017404883120116812,-1.5383966829797482
21119,21160,0.007126139938071217,-0.0002617840925576079,-0.0005058227677055528,0.0005695503344266562,-2.0483781717395817,-8.939545042676572e-06,-0.00014378131287803142,0.0001440589511224499,-1.6328909924137085,0.030954827827456878,,
21119,21320,-0.008950957754743643,0.0002664358618577061,0.00043433715443410637,0.0005095457115959033,1.020559601972483,7.92441084571725e-06,9.558786926345922e-05,9.591578096215395e-05,1.4880836214443927,0.045414145435289106,0.01817922654626291,-1.5950127654611281
21126,21160,0.0020321353918582793,2.067495585886471e-05,0.00013440979162454916,0.00013599060954463263,1.4181722444774458,6.226068629892202e-07,8.372499734589089e-05,8.372731226950545e-05,1.5633601320312336,,,
21126,21149,-0.008289141280877743,0.00015302113341051534,0.00022492718491032022,0.00027204357331486463,0.9734049221025916,-2.9370897066779833e-06,-3.311118158083539e-06,4.426059127696363e-06,-2.2964041231048595,0.012135400658330056,0.008544758999288617,-2.4034739324069605
21136,21225,6.326379978349581e-05,-8.803103613753428e-06,-2.6537018670461905e-05,2.795904134892544e-05,-1.8911024548583824,7.476282782724339e-08,-1.1054308742975672e-05,1.1054561559168826e-05,-1.5640332003361426,0.002260284690045703,0.002444274992651057,-1.3069460280425944
21136,21149,-0.006233994083381717,0.00017375308590721208,0.0004438013179721233,0.00047660229195428,1.1976294293249559,-1.0319112574199664e-05,0.00011103581540110372,0.00011151428781150417,1.6634651393066877,0.022827439645560745,0.011134694647159183,-1.5995136488685981
21149,21338,-0.014523135364259459,0.00033369155209748313,0.000639841406806702,0.0007216280744300396,1.090079509870871,-2.1401504464625777e-06,9.708041206408997e-05,9.710399914765096e-05,1.592837888077358,0.030479130618555283,,
21174,21189,-0.010784251556379663,0.00014358284472756622,0.00037256836255327764,0.0003992783716602878,1.2029508575393055,-1.7212817366431575e-05,-1.058693469624339e-06,1.7245344692198925e-05,-3.080163925446815,0.04042700661833064,0.015612119351990604,-1.7006480403575515
21189,21213,-0.007056645626066143,0.00010724108168086532,0.0005748105639500227,0.0005847288551359725,1.3863491709834679,-5.728960389844307e-05,0.0001297676899244738,0.0001418511616560643,1.9865409499880644,0.017011232140635116,0.012172540069012253,-1.6074779664075163
