tile_id,boundary_node,is_pin,P_dc_Pa,P_h1_real_Pa,P_h1_imag_Pa,amp_P_h1_Pa,phase_P_h1_rad,P_h2_real_Pa,P_h2_imag_Pa,amp_P_h2_Pa,phase_P_h2_rad
12,8325,False,0.15506367568172694,0.004680180518549841,0.011773379766424372,0.012669513045522478,1.1924277567435169,0.001464736496820846,0.002164157769254099,0.002613241637381029,0.9758001705824395
12,8818,False,0.20494267812091943,0.004119776697107497,0.009758383632283398,0.010592384582748424,1.171318207226603,0.0015126705252188092,0.0017813976429773065,0.0023369958665498004,0.8667970092999144
12,9492,False,0.2269472285858135,0.004241754994095877,0.008534706719335584,0.009530671760952071,1.1095510559303576,0.0015531180801725713,0.0014281352931753359,0.0021099161562896135,0.7434997977919858
12,9522,False,0.2519376437357238,0.0039996953780994295,0.007460988592165522,0.00846545414552663,1.078702134757596,0.0015776467556975857,0.001217921625023943,0.0019930635640802025,0.6574244696429123
12,10283,False,0.25875695066424936,0.0035342884135096536,0.007517607754519687,0.008306962196897439,1.131325100757604,0.001584559686662982,0.0013848212871569313,0.002104414264815858,0.7182333356674417
12,10299,False,0.2568383949220125,0.0031727695955667285,0.007913401035652797,0.008525748228608644,1.1894830700160435,0.0015611951473802873,0.0016027101888647006,0.0022374115038799815,0.7985188654206732
12,10347,False,0.2561466591321077,0.002380383314107412,0.008565761967327222,0.008890360105360777,1.2997405578401584,0.0014843327794715438,0.002020149164619573,0.002506839932569863,0.9371178121110642
12,10368,False,0.26942277663680114,0.0018360575086622038,0.008318294626294052,0.008518517046114737,1.3535543762421516,0.0014722075387933234,0.0021564286324074725,0.0026110494985631077,0.971771368747405
12,10559,False,0.3042419285268771,-5.4864540820290605e-05,0.00794404968251589,0.007944239137646865,1.577702586288406,0.0013308755445031535,0.0027612123993098424,0.0030652118408127983,1.1216606059664023
12,10577,False,0.2825980847346471,-0.0023541922702081863,0.010503342561387578,0.010763941016512667,1.7912896167224732,0.0007686554610330587,0.004053420875879127,0.004125657767530973,1.3833902601787984
12,10600,False,0.26127666527000126,-0.003374232530118617,0.012172368803949146,0.012631389767823058,1.8412106668921981,0.0004364603052618202,0.004728815896482171,0.004748915389948712,1.4787590766915915
12,10618,False,0.2551119667222574,-0.004291711878690236,0.012952427292081166,0.01364493179192699,1.8907556094464313,0.00014124829785005616,0.0051745632559397035,0.0051764907004037825,1.5435064426423601
12,11447,False,-0.4214811925791631,-0.063174599214274,0.04950123878127747,0.08025834926514,2.476955328886151,-0.029361803776091294,0.011396094747802095,0.031495817126827676,2.7713637530102204
12,11568,False,-0.3111791018845942,-0.05812761359274167,0.045657441233801874,0.07391496061018471,2.4757750647277175,-0.026412852529073633,0.012299185796710889,0.029136038680380116,2.7057993967962712
12,11598,False,-0.25831035024435683,-0.05304843510452506,0.0435798040882122,0.0686537383643889,2.453872956232195,-0.023750516781306793,0.012548287269054253,0.026861618729440796,2.6555329281096114
12,11961,False,-0.05992750299726963,-0.03478125741344773,0.03463230696388611,0.04908291508153674,2.3583403275697754,-0.014192590173534973,0.012431675169786025,0.01886733058386893,2.4222377793710135
12,11969,False,-0.20774080902437453,-0.04883740562137571,0.041516612621717935,0.06409930819758172,2.4370413203296764,-0.021517143638646558,0.012736005232205246,0.025003865693946355,2.6071500520181434
12,12050,False,0.04066846441876854,-0.031678180314279894,0.030305328575030467,0.04383970857641036,2.37833953069942,-0.012392735806286442,0.012872051188772693,0.017868116928507004,2.337225088661004
12,12082,False,0.16513101866852697,-0.025683955418334715,0.023989555621143795,0.03514490496261097,2.3902920011535738,-0.009255807913401757,0.012465058153095909,0.015525709481046377,2.2095061024868388
12,13076,False,0.2737040806248843,-0.006869897683297787,0.013307632663129409,0.014976267267773003,2.047349314545582,-0.0005941436368312214,0.006226222320076179,0.006254506458562644,1.6659342687557375
12,13140,False,0.3481374534691724,-0.010098884870725747,0.011251549053063001,0.01511902218153199,2.3022589938424076,-0.0015391795553632193,0.007790979496909669,0.007941563777047626,1.7658438507761576
12,13160,False,0.3268888703113949,-0.008724269523799837,0.011677507347997156,0.01457659276327737,2.2124390585455824,-0.0010409391588347232,0.007107625733394393,0.007183446101865436,1.7162163666581491
12,13213,False,0.3006322766194971,-0.01928120366289935,0.016532869376528186,0.02539883037684111,2.432783333011997,-0.005952367182295434,0.011438651174707212,0.012894704950850886,2.0506093167336292
12,13433,False,0.3692084888280619,-0.015681463075183026,0.012310847040845604,0.019936530265856837,2.4760297586951916,-0.00412379014993838,0.010398377346171498,0.011186236929106294,1.9483510936910347
15,17305,True,-1.2339050256817348,-0.0077358834338009256,0.07825119421972447,0.07863264773180664,1.669335764534076,-0.016626913195628732,0.011482722313707254,0.020206611644426765,2.5371961432951795
15,17381,False,-1.1320948888918814,-0.0013513024315198545,0.06829953164438275,0.06831289805815204,1.590578690167486,-0.012780868782068196,0.011557931403758267,0.017231842187021878,2.406398680254922
15,17621,False,-0.9817276922005214,0.004863296582292074,0.05468874039836976,0.05490455336315572,1.4821027966212128,-0.008381051520026474,0.010971739064527454,0.01380655940781105,2.223119282765296
