C_dimensionless,conductance_m3_per_Pa_s,edge_u,edge_v,geometry_source,harmonic,length_m,radius_m
0.001173773724958211,5.131801978188097e-16,4691,4045,radius_adapted_m+length_true,1,0.00013259199032403197,4.9624807439478e-06
0.0006678548817817028,7.121095166350501e-16,4691,4717,radius_adapted_m+length_true,1,0.00010154878634047316,5.038571449054419e-06
0.000256107779852741,2.242074784798944e-15,4691,4705,radius_adapted_m+length_true,1,7.856026683280804e-05,6.294558885951949e-06
0.00045961998357331967,1.1714180313024231e-16,15449,15462,radius_adapted_m+length_true,1,4.337181942811333e-05,2.5940714031239938e-06
0.003525439968712675,6.462592640161723e-17,4705,4878,radius_adapted_m+length_true,1,0.00013835097178127543,2.9877846284709107e-06
0.0012381486132764044,7.282869638259494e-17,15462,16668,radius_adapted_m+length_true,1,7.16671993652879e-05,2.6116067477769233e-06
0.0002617296488223448,2.7307829436084296e-16,15462,15724,radius_adapted_m+length_true,1,3.9509549673520836e-05,3.1314779281558634e-06
0.0001129208576904922,1.5161153102277352e-15,14955,14966,radius_adapted_m+length_true,1,3.994519945972672e-05,4.820046705832816e-06
0.0009287314735401619,2.8605838001439e-16,14955,14992,radius_adapted_m+length_true,1,9.33503759738047e-05,3.927758039548842e-06
0.00013755310481411114,1.0899112954007685e-15,14955,15007,radius_adapted_m+length_true,1,4.081455386904072e-05,4.462246848156578e-06
0.00011021623655538546,1.3913049196617763e-15,4717,4735,radius_adapted_m+length_true,1,3.819520946811186e-05,4.665088036565378e-06
0.0012005626566215905,8.618434838371331e-17,14961,15007,radius_adapted_m+length_true,1,7.426264704526526e-05,2.7482215867451594e-06
0.0005477930440789122,9.268390299005086e-17,14961,15253,radius_adapted_m+length_true,1,4.509380172999137e-05,2.4704856232658264e-06
0.0013746800789965576,1.7821156657677474e-17,14961,15293,radius_adapted_m+length_true,1,4.806372870050471e-05,1.662227168943361e-06
0.0031024911742970835,3.733189660223057e-17,5237,5325,radius_adapted_m+length_true,1,0.00010581278017845039,2.435883897974822e-06
0.01013465669010236,5.6853537886462076e-18,5237,5259,radius_adapted_m+length_true,1,0.00012440264004829225,1.5845239674468533e-06
0.0009592617005353429,1.5161648994934172e-16,14966,5053,radius_adapted_m+length_true,1,7.719300606834409e-05,3.195826087784636e-06
0.0026084064995848533,7.607572356811419e-17,14966,5348,radius_adapted_m+length_true,1,0.00011950056276777268,3.000240368406658e-06
0.0027726296280682237,3.629666365021082e-17,15483,15201,radius_adapted_m+length,1,9.725707700305142e-05,2.368367100971475e-06
0.0015308649848029036,3.243956272207081e-17,15483,15317,radius_adapted_m+length,1,6.305032473441442e-05,2.0662964018433462e-06
0.0006066687351079387,5.728034328622036e-17,15483,15503,radius_adapted_m+length,1,4.111566802643759e-05,2.1404509513992013e-06
0.0005665148959542163,1.7004196078967078e-16,4735,4740,radius_adapted_m+length_true,1,5.6454339162049484e-05,3.041342968360505e-06
5.851123705155421e-05,9.35045452628115e-16,14978,15025,radius_adapted_m+length,1,2.1935194941021495e-05,3.6770166369942633e-06
0.009833473902674266,1.971805170621947e-17,4740,4946,radius_adapted_m+length_true,1,0.00018455694142774807,2.3864406385871602e-06
0.00020108787585623096,4.2988554785171357e-16,4740,4825,radius_adapted_m+length_true,1,3.855487299783307e-05,3.486262385103871e-06
0.00033215557753112134,5.725044951619493e-17,5257,5259,radius_adapted_m+length_true,1,2.7512184218427978e-05,1.935655351619349e-06
0.001830178473458786,3.6178073513524867e-16,5259,6510,radius_adapted_m+length_true,1,0.00015867743749710666,4.756003805919995e-06
0.0005647512660724803,6.667745500940886e-17,4239,3897,radius_adapted_m+length_true,1,4.123527399328094e-05,2.224918025690745e-06
0.00021407112683239328,3.1379810833447944e-16,4239,3904,radius_adapted_m+length_true,1,3.619316599381882e-05,3.1719129762559553e-06
0.00013674212268795894,6.659722426353703e-16,4239,4262,radius_adapted_m+length_true,1,3.449779405058081e-05,3.782804552682092e-06
0.0003108705562206474,2.3134443132917385e-16,14992,15025,radius_adapted_m+length,1,4.192861153793653e-05,3.0492597590917404e-06
0.0010296506723451592,1.1570003109926363e-16,14992,15135,radius_adapted_m+length,1,7.395067929150661e-05,2.955091621076761e-06
0.0030041968216664096,1.0494370420477049e-17,15503,15345,radius_adapted_m+length,1,6.784358499206006e-05,1.5871513185458024e-06
0.00017519546853556243,1.4823747513217725e-16,15503,15547,radius_adapted_m+length,1,2.4662607227223485e-05,2.3891933021841606e-06
