D,chi2,delta_chi2,objective,observation_source,tile_id,weight_mode
0.00042169650342858224,974945.8067588935,732.200975247426,weighted_least_squares,measured_graph,5,sigma
0.0005623413251903491,974885.9395151433,672.3337314971723,weighted_least_squares,measured_graph,5,sigma
0.0007498942093324559,974801.4156852871,587.8099016409833,weighted_least_squares,measured_graph,5,sigma
0.001,974684.8671302646,471.2613466185285,weighted_least_squares,measured_graph,5,sigma
0.001333521432163324,974533.0660116975,319.4602280514082,weighted_least_squares,measured_graph,5,sigma
0.0017782794100389228,974358.7793768342,145.17359318805393,weighted_least_squares,measured_graph,5,sigma
0.0023713737056616554,974213.6057836461,0.0,weighted_least_squares,measured_graph,5,sigma
0.0031622776601683794,974217.2978235504,3.6920399043010548,weighted_least_squares,measured_graph,5,sigma
0.004216965034285823,974570.8993257327,357.29354208661243,weighted_least_squares,measured_graph,5,sigma
0.005623413251903491,975528.6453735769,1315.0395899307914,weighted_least_squares,measured_graph,5,sigma
0.007498942093324558,977344.3321769962,3130.726393350051,weighted_least_squares,measured_graph,5,sigma
0.01,980232.6654833701,6019.059699723963,weighted_least_squares,measured_graph,5,sigma
0.01333521432163324,984341.5156668837,10127.90988323756,weighted_least_squares,measured_graph,5,sigma
0.01778279410038923,989707.9559377957,15494.350154149579,weighted_least_squares,measured_graph,5,sigma
0.023713737056616554,996218.759186482,22005.153402835946,weighted_least_squares,measured_graph,5,sigma
0.03162277660168379,1003606.7390186276,29393.133234981447,weighted_least_squares,measured_graph,5,sigma
0.042169650342858224,1011458.5323676801,37244.926584033994,weighted_least_squares,measured_graph,5,sigma
0.05623413251903491,1019243.5041882338,45029.89840458764,weighted_least_squares,measured_graph,5,sigma
0.07498942093324558,1026447.547164844,52233.94138119789,weighted_least_squares,measured_graph,5,sigma
0.1,1032787.0006499857,58573.39486633963,weighted_least_squares,measured_graph,5,sigma
1e-06,969130.7511064083,72.90413627319504,weighted_least_squares,measured_graph,6,sigma
1.333521432163324e-06,969130.6939500066,72.84697987150867,weighted_least_squares,measured_graph,6,sigma
1.778279410038923e-06,969130.6177762883,72.77080615318846,weighted_least_squares,measured_graph,6,sigma
2.3713737056616552e-06,969130.5162334294,72.6692632943159,weighted_least_squares,measured_graph,6,sigma
3.162277660168379e-06,969130.3809588195,72.53398868441582,weighted_least_squares,measured_graph,6,sigma
4.216965034285822e-06,969130.2007406983,72.3537705631461,weighted_least_squares,measured_graph,6,sigma
5.623413251903491e-06,969129.9607704959,72.11380036082119,weighted_least_squares,measured_graph,6,sigma
7.498942093324558e-06,969129.6413559546,71.79438581946306,weighted_least_squares,measured_graph,6,sigma
1e-05,969129.21649141,71.36952127492987,weighted_least_squares,measured_graph,6,sigma
1.333521432163324e-05,969128.6518421457,70.80487201060168,weighted_least_squares,measured_graph,6,sigma
1.778279410038923e-05,969127.9022776898,70.05530755466316,weighted_least_squares,measured_graph,6,sigma
2.3713737056616554e-05,969126.9087829824,69.06181284727063,weighted_least_squares,measured_graph,6,sigma
