model_name,model_label,representative_label,selection_display_label,selection_category,harmonic_number,alpha,metric_name,metric_value,representative_D0,arterial_pressure_phase_difference_deg,folded_arterial_phase_difference_deg,profile_run_dir
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced 1,balanced,2,1.0,kirchhoff_rms_per_internal_node_nl_s,0.3446402207493774,0.0199526231497,0.8672603530074762,0.8672603530074762,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_1/D0_0p0199526231497
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced 1,balanced,2,2.0,complex_flow_rmse_nl_s,0.1777184289381188,0.0398107170553,0.4709844338345861,0.4709844338345861,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_2/D0_0p0398107170553
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced 1,balanced,2,2.0,kirchhoff_rms_per_internal_node_nl_s,0.3423931085450902,0.0251188643151,0.6598479158565116,0.6598479158565116,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_2/D0_0p0251188643151
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,F1,Flow-Prioritized 1,flow_prioritized,2,0.0,complex_flow_rmse_nl_s,0.0429123166226321,0.00794328234724,0.009189524271793,0.009189524271793,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_0/D0_0p00794328234724
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,F1,Flow-Prioritized 1,flow_prioritized,2,0.0,kirchhoff_rms_per_internal_node_nl_s,0.5936147835151546,0.1,0.0040907214196232,0.0040907214196232,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_0/D0_0p1
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,F1,Flow-Prioritized 1,flow_prioritized,2,1.0,complex_flow_rmse_nl_s,0.0421927157139513,0.0398107170553,0.0066618131425335,0.0066618131425335,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_1/D0_0p0398107170553
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,F1,Flow-Prioritized 1,flow_prioritized,2,1.0,kirchhoff_rms_per_internal_node_nl_s,0.5893881954880037,0.063095734448,0.0052189411888855,0.0052189411888855,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_1/D0_0p063095734448
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,F1,Flow-Prioritized 1,flow_prioritized,2,2.0,complex_flow_rmse_nl_s,0.0414194745057459,0.0251188643151,0.0059256045132763,0.0059256045132763,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_2/D0_0p0251188643151
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,F1,Flow-Prioritized 1,flow_prioritized,2,2.0,kirchhoff_rms_per_internal_node_nl_s,0.586337504087802,0.0125892541179,0.0084431071990312,0.0084431071990312,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_2/D0_0p0125892541179
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,0.0,complex_flow_rmse_nl_s,0.3483630440231828,0.0398107170553,0.5506798629883027,0.5506798629883027,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_0/D0_0p0398107170553
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,0.0,kirchhoff_rms_per_internal_node_nl_s,0.109005196244563,0.00251188643151,0.4750710390831615,0.4750710390831615,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_0/D0_0p00251188643151
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,1.0,complex_flow_rmse_nl_s,0.3444966956560588,0.0398107170553,0.4749774879422333,0.4749774879422333,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_1/D0_0p0398107170553
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,1.0,kirchhoff_rms_per_internal_node_nl_s,0.1084763360152117,0.001,0.5859905426275748,0.5859905426275748,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_1/D0_0p001
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,2.0,complex_flow_rmse_nl_s,0.3403465753981591,0.0251188643151,0.4411133042721625,0.4411133042721625,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_2/D0_0p0251188643151
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,2.0,kirchhoff_rms_per_internal_node_nl_s,0.1082927430333139,0.000316227766017,177.3303049852285,-2.6696950147714915,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_2/D0_0p000316227766017
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,2,0.0,complex_flow_rmse_nl_s,0.1839501723237017,0.0501187233627,0.5553974408884222,0.5553974408884222,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_0/D0_0p0501187233627
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,2,0.0,kirchhoff_rms_per_internal_node_nl_s,0.3456449828634047,0.0794328234724,0.4151159164302136,0.4151159164302136,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_0/D0_0p0794328234724
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,2,1.0,complex_flow_rmse_nl_s,0.1799234080440632,0.0501187233627,0.5455843287708312,0.5455843287708312,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_1/D0_0p0501187233627
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,2,1.0,kirchhoff_rms_per_internal_node_nl_s,0.3446402207493774,0.0199526231497,0.8672603530074762,0.8672603530074762,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_1/D0_0p0199526231497
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,2,2.0,complex_flow_rmse_nl_s,0.1777184289381188,0.0398107170553,0.4709844338345861,0.4709844338345861,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_2/D0_0p0398107170553
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,2,2.0,kirchhoff_rms_per_internal_node_nl_s,0.3423931085450902,0.0251188643151,0.6598479158565116,0.6598479158565116,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_2/D0_0p0251188643151
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,2,0.0,complex_flow_rmse_nl_s,0.0429123166226321,0.00794328234724,0.009189524271793,0.009189524271793,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_0/D0_0p00794328234724
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,2,0.0,kirchhoff_rms_per_internal_node_nl_s,0.5936147835151546,0.1,0.0040907214196232,0.0040907214196232,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_0/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,2,1.0,complex_flow_rmse_nl_s,0.0421927157139513,0.0398107170553,0.0066618131425335,0.0066618131425335,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_1/D0_0p0398107170553
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,2,1.0,kirchhoff_rms_per_internal_node_nl_s,0.5893881954880037,0.063095734448,0.0052189411888855,0.0052189411888855,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_1/D0_0p063095734448
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,2,2.0,complex_flow_rmse_nl_s,0.0414194745057459,0.0251188643151,0.0059256045132763,0.0059256045132763,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_2/D0_0p0251188643151
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,2,2.0,kirchhoff_rms_per_internal_node_nl_s,0.586337504087802,0.0125892541179,0.0084431071990312,0.0084431071990312,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_2/D0_0p0125892541179
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,0.0,complex_flow_rmse_nl_s,0.3483630440231828,0.0398107170553,0.5506798629883027,0.5506798629883027,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_0/D0_0p0398107170553
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,0.0,kirchhoff_rms_per_internal_node_nl_s,0.109005196244563,0.00251188643151,0.4750710390831615,0.4750710390831615,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_0/D0_0p00251188643151
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,1.0,complex_flow_rmse_nl_s,0.3444966956560588,0.0398107170553,0.4749774879422333,0.4749774879422333,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_1/D0_0p0398107170553
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,1.0,kirchhoff_rms_per_internal_node_nl_s,0.1084763360152117,0.001,0.5859905426275748,0.5859905426275748,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_1/D0_0p001
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,2.0,complex_flow_rmse_nl_s,0.3403465753981591,0.0251188643151,0.4411133042721625,0.4411133042721625,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_2/D0_0p0251188643151
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,2.0,kirchhoff_rms_per_internal_node_nl_s,0.1082927430333139,0.000316227766017,177.3303049852285,-2.6696950147714915,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_2/D0_0p000316227766017
