run_name,source_summary_path,model_name,model_label,harmonic_number,D0,alpha,complex_flow_rmse_nl_s,kirchhoff_rms_per_internal_node_nl_s,arterial_pressure_phase_difference_deg
D0_2p51188643151em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_2p51188643151em6/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,2.51188643151e-06,0.0,0.4393805038685209,1.1139571290399749e-13,6.0489430034985645
D0_3p16227766017em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em2/summary.csv,full_ideal,Full ideal admittance,1,0.0316227766017,0.0,0.43628179430685,4.838745143683942e-17,2.978182282352195
D0_3p16227766017em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em2/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.0316227766017,0.0,0.4363520073127298,5.966303610469092e-17,8.326024396671382
D0_3p16227766017em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em2/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.0316227766017,0.0,0.4361733304398741,3.8495904872744466e-17,7.100839426870273
D0_3p16227766017em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em3/summary.csv,full_ideal,Full ideal admittance,1,0.00316227766017,0.0,0.4365652576981537,5.9302906496146135e-16,4.017357226335102
D0_3p16227766017em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em3/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.00316227766017,0.0,0.436566174450395,3.989726055811872e-16,4.008284426896328
D0_3p16227766017em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em3/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.00316227766017,0.0,0.4364672337008808,2.925778603617515e-16,4.748693657349416
D0_3p16227766017em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em4/summary.csv,full_ideal,Full ideal admittance,1,0.000316227766017,0.0,0.4368869613057203,1.9752441488065838e-15,20.405767414277587
D0_3p16227766017em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em4/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.000316227766017,0.0,0.4368869686580978,2.2406910023972958e-15,20.40851433704514
D0_3p16227766017em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em4/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.000316227766017,0.0,0.4367515732954332,1.5219933138079605e-15,18.92835044238128
D0_3p16227766017em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em5/summary.csv,full_ideal,Full ideal admittance,1,3.16227766017e-05,0.0,0.4395318948172937,1.3346927495969147e-14,54.6708394306724
D0_3p16227766017em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em5/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,3.16227766017e-05,0.0,0.4395319151157563,1.5852851213215643e-14,54.67167042166304
D0_3p16227766017em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em5/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,3.16227766017e-05,0.0,0.4387558375765823,1.0448731073420515e-14,55.46505570898663
D0_3p16227766017em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em6/summary.csv,full_ideal,Full ideal admittance,1,3.16227766017e-06,0.0,0.440260051729922,1.410205112901723e-13,6.914758753332862
D0_3p16227766017em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em6/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,3.16227766017e-06,0.0,0.4402600517371156,1.1879473536044673e-13,6.914756230292143
D0_3p16227766017em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p16227766017em6/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,3.16227766017e-06,0.0,0.4393784295765662,7.351989304023718e-14,7.728966427202682
D0_3p98107170553em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em2/summary.csv,full_ideal,Full ideal admittance,1,0.0398107170553,0.0,0.4362124342054119,4.4031277154575203e-17,3.5354181979785704
D0_3p98107170553em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em2/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.0398107170553,0.0,0.4362969980890056,6.394685595485332e-17,10.653093621118632
D0_3p98107170553em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em2/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.0398107170553,0.0,0.4361051063611213,6.18294833592649e-17,9.557256061029872
D0_3p98107170553em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em3/summary.csv,full_ideal,Full ideal admittance,1,0.00398107170553,0.0,0.4365268221131586,3.528567739971077e-16,5.052866243770103
D0_3p98107170553em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em3/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.00398107170553,0.0,0.4365282035516784,4.0485380364044144e-16,5.0396129091962205
D0_3p98107170553em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em3/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.00398107170553,0.0,0.4364363718788874,2.8364427376161157e-16,6.118031527223121
D0_3p98107170553em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em4/summary.csv,full_ideal,Full ideal admittance,1,0.000398107170553,0.0,0.4368573921240052,1.7166261100217258e-15,15.69612385391451
D0_3p98107170553em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em4/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.000398107170553,0.0,0.4368574245470707,1.932997157208568e-15,15.69847303189288
D0_3p98107170553em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em4/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.000398107170553,0.0,0.4367277315739403,1.0225867081496314e-15,14.372552915986478
D0_3p98107170553em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em5/summary.csv,full_ideal,Full ideal admittance,1,3.98107170553e-05,0.0,0.4392328752323879,1.0677208378359844e-14,54.46945011299714
D0_3p98107170553em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em5/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,3.98107170553e-05,0.0,0.4392329002813101,1.2797767123492954e-14,54.47082692031319
D0_3p98107170553em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em5/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,3.98107170553e-05,0.0,0.4385001761980808,7.155640402618044e-15,52.34610500632836
D0_3p98107170553em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em6/summary.csv,full_ideal,Full ideal admittance,1,3.98107170553e-06,0.0,0.440253359980635,1.0183209078438049e-13,8.84702945793226
D0_3p98107170553em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em6/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,3.98107170553e-06,0.0,0.4402533601158799,1.1519980206665001e-13,8.847026262871527
D0_3p98107170553em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_3p98107170553em6/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,3.98107170553e-06,0.0,0.4393747729895508,6.084295552293488e-14,9.895981058137815
D0_5p01187233627em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em2/summary.csv,full_ideal,Full ideal admittance,1,0.0501187233627,0.0,0.4361313432515779,5.18772260573629e-17,3.379339547228326
D0_5p01187233627em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em2/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.0501187233627,0.0,0.4362280546976426,3.676667452468741e-17,12.146781028019682
D0_5p01187233627em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em2/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.0501187233627,0.0,0.4360286267759939,3.7127524375971656e-17,11.299903449991437
D0_5p01187233627em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em3/summary.csv,full_ideal,Full ideal admittance,1,0.00501187233627,0.0,0.4364982528117998,2.577043048170442e-16,5.8790448113132685
D0_5p01187233627em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em3/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.00501187233627,0.0,0.4365004528703708,3.5456189778080883e-16,5.8558826349684745
D0_5p01187233627em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em3/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.00501187233627,0.0,0.4364113486354226,1.8749000392865083e-16,7.217091428941469
D0_5p01187233627em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em4/summary.csv,full_ideal,Full ideal admittance,1,0.000501187233627,0.0,0.4368414417648902,1.6535673326550333e-15,11.583633481907627
D0_5p01187233627em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em4/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.000501187233627,0.0,0.4368415099690099,1.7348942011598205e-15,11.585580350275729
D0_5p01187233627em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em4/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.000501187233627,0.0,0.4367107687488232,8.6997425758151895e-16,10.547692396986696
D0_5p01187233627em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em5/summary.csv,full_ideal,Full ideal admittance,1,5.01187233627e-05,0.0,0.4388699628953713,8.914914895974334e-15,44.98876104048357
D0_5p01187233627em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em5/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,5.01187233627e-05,0.0,0.4388699902198664,9.802288565937563e-15,44.99082445770125
D0_5p01187233627em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em5/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,5.01187233627e-05,0.0,0.4382006962554076,6.3805043796051785e-15,36.01438968286407
D0_5p01187233627em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em6/summary.csv,full_ideal,Full ideal admittance,1,5.01187233627e-06,0.0,0.4402433567831273,1.0124376618777825e-13,11.340396111964573
D0_5p01187233627em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em6/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,5.01187233627e-06,0.0,0.4402433571509214,7.784565998254135e-14,11.340392732490487
D0_5p01187233627em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_5p01187233627em6/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,5.01187233627e-06,0.0,0.4393685292916718,5.1020970217650437e-14,12.68913117070972
D0_6p3095734448em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em2/summary.csv,full_ideal,Full ideal admittance,1,0.063095734448,0.0,0.4360410180157968,2.779290946945948e-17,2.802552899320582
D0_6p3095734448em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em2/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.063095734448,0.0,0.4361470433632674,4.0466209434480457e-17,12.879253745250525
D0_6p3095734448em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em2/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.063095734448,0.0,0.43594884573103,2.6739011364303668e-17,12.368212242327935
D0_6p3095734448em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em3/summary.csv,full_ideal,Full ideal admittance,1,0.0063095734448,0.0,0.4364779275000325,2.975198135988091e-16,6.384297003572453
D0_6p3095734448em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em3/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.0063095734448,0.0,0.4364815544940424,2.841295044907854e-16,6.333680163487899
D0_6p3095734448em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em3/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.0063095734448,0.0,0.4363907524876144,1.347105277437235e-16,7.886071197994062
D0_6p3095734448em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em4/summary.csv,full_ideal,Full ideal admittance,1,0.00063095734448,0.0,0.4368293153688177,1.6911570606588402e-15,8.18934426407619
D0_6p3095734448em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em4/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.00063095734448,0.0,0.4368294288764289,1.4231531011160925e-15,8.191000861202973
D0_6p3095734448em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em4/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.00063095734448,0.0,0.4366942336120851,7.784790550199869e-16,7.51667884203947
D0_6p3095734448em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em5/summary.csv,full_ideal,Full ideal admittance,1,6.3095734448e-05,0.0,0.4384679502726176,8.594463981414087e-15,16.632800736593282
D0_6p3095734448em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em5/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,6.3095734448e-05,0.0,0.438467975542779,8.654785285539356e-15,16.63372489524093
D0_6p3095734448em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em5/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,6.3095734448e-05,0.0,0.4378831741078255,5.115988780611174e-15,0.3905915853462146
D0_6p3095734448em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em6/summary.csv,full_ideal,Full ideal admittance,1,6.3095734448e-06,0.0,0.4402283006803409,6.619460619576648e-14,14.549095887920242
D0_6p3095734448em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em6/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,6.3095734448e-06,0.0,0.4402283014500849,6.929105686034873e-14,14.5490940398217
D0_6p3095734448em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_6p3095734448em6/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,6.3095734448e-06,0.0,0.4393581110385395,4.9374133823905694e-14,16.270782370541237
D0_7p94328234724em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em2/summary.csv,full_ideal,Full ideal admittance,1,0.0794328234724,0.0,0.4359457228460118,3.468587655093996e-17,2.1508417241428868
D0_7p94328234724em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em2/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.0794328234724,0.0,0.4360576886062551,3.536900009691403e-17,13.02726023940162
D0_7p94328234724em2,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em2/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.0794328234724,0.0,0.4358716794089674,1.9069278475335718e-17,12.843621873678062
D0_7p94328234724em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em3/summary.csv,full_ideal,Full ideal admittance,1,0.00794328234724,0.0,0.4364627381528742,2.8444874984573583e-16,6.402909326435578
D0_7p94328234724em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em3/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.00794328234724,0.0,0.436468823033759,1.7593270734354222e-16,6.278927248240051
D0_7p94328234724em3,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em3/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.00794328234724,0.0,0.4363724533530457,1.4625206293025138e-16,7.907748452039354
D0_7p94328234724em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em4/summary.csv,full_ideal,Full ideal admittance,1,0.000794328234724,0.0,0.4368140140817567,1.2540671858700885e-15,5.492353906419109
D0_7p94328234724em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em4/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,0.000794328234724,0.0,0.4368141810941026,1.3735068079405046e-15,5.493992191123727
D0_7p94328234724em4,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em4/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,0.000794328234724,0.0,0.436674337521681,7.606949774014105e-16,5.1886337557340125
D0_7p94328234724em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em5/summary.csv,full_ideal,Full ideal admittance,1,7.94328234724e-05,0.0,0.4380660249559818,8.516587393044153e-15,17.788633889411777
D0_7p94328234724em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em5/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,7.94328234724e-05,0.0,0.4380660433548327,6.7019006426294495e-15,17.791303761586224
D0_7p94328234724em5,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em5/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,7.94328234724e-05,0.0,0.4375799437077318,4.403233784736924e-15,27.74439817087547
D0_7p94328234724em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em6/summary.csv,full_ideal,Full ideal admittance,1,7.94328234724e-06,0.0,0.4402055380228788,5.3609439710785775e-14,18.641752848042508
D0_7p94328234724em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em6/summary.csv,taylor_ideal,Taylor-expanded ideal admittance,1,7.94328234724e-06,0.0,0.4402055394627334,5.6183925623287976e-14,18.64175708883684
D0_7p94328234724em6,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_0/D0_7p94328234724em6/summary.csv,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,7.94328234724e-06,0.0,0.4393410474396845,3.188007942801393e-14,20.80350668310634
D0_1em1,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/00_ideal_models/distensibility_sweep/_raw_runs/H1/alpha_1/D0_1em1/summary.csv,full_ideal,Full ideal admittance,1,0.1,1.0,0.4356635842571116,1.52827030697333e-17,1.4938121080537408
