D,delta_chi2,log_likelihood,log_posterior,log_prior,neg2_delta_logpost,objective,observation_source,posterior_prob,tile_group,weight_mode
0.0002511886431509582,8.678745307493955,611243.106949295,611242.8057904738,-0.30115882119131615,8.678745307493955,bayes_h1h2_marginal_boundary,measured_graph,0.009358441053454127,periphery,h1:h1_z;h2:h2_z
0.00031622776601683794,25.314813176402822,611234.7163062347,611234.4877565394,-0.22854969528574837,25.314813176402822,bayes_h1h2_marginal_boundary,measured_graph,2.2841639405169384e-06,periphery,h1:h1_z;h2:h2_z
0.00039810717055349735,47.596454214304686,611223.5128765898,611223.3469360204,-0.16594056938017995,47.596454214304686,bayes_h1h2_marginal_boundary,measured_graph,3.3138313019500974e-11,periphery,h1:h1_z;h2:h2_z
0.0005011872336272725,73.71284784469754,611210.4020706487,611210.2887392052,-0.11333144347461188,73.71284784469754,bayes_h1h2_marginal_boundary,measured_graph,7.066877700303992e-17,periphery,h1:h1_z;h2:h2_z
0.000630957344480193,102.38649420975707,611196.0226383402,611195.9519160227,-0.07072231756904392,102.38649420975707,bayes_h1h2_marginal_boundary,measured_graph,4.1958927546106094e-23,periphery,h1:h1_z;h2:h2_z
0.0007943282347242822,132.8743501510471,611180.7461012437,611180.707988052,-0.03811319166347554,132.8743501510471,bayes_h1h2_marginal_boundary,measured_graph,1.0057049300540404e-29,periphery,h1:h1_z;h2:h2_z
0.001,165.00496137188748,611164.6581865074,611164.6426824416,-0.015504065757907535,165.00496137188748,bayes_h1h2_marginal_boundary,measured_graph,1.060222465382866e-36,periphery,h1:h1_z;h2:h2_z
0.0012589254117941675,199.3105297763832,611147.4927931792,611147.4898982394,-0.0028949398523394052,199.3105297763832,bayes_h1h2_marginal_boundary,measured_graph,3.7673630511982845e-44,periphery,h1:h1_z;h2:h2_z
0.001584893192461114,237.30923647712916,611128.4908307029,611128.490544889,-0.0002858139467712683,237.30923647712916,bayes_h1h2_marginal_boundary,measured_graph,2.1121422026768706e-52,periphery,h1:h1_z;h2:h2_z
0.0019952623149688807,281.95528414542787,611106.1751977429,611106.1675210549,-0.007676688041203171,281.95528414542787,bayes_h1h2_marginal_boundary,measured_graph,4.265373669767316e-62,periphery,h1:h1_z;h2:h2_z
0.002511886431509582,338.1863963298965,611078.0770325247,611078.0519649626,-0.025067562135635053,338.1863963298965,bayes_h1h2_marginal_boundary,measured_graph,2.6274001309032787e-74,periphery,h1:h1_z;h2:h2_z
0.0031622776601683794,413.33824471733533,611040.5284992051,611040.4760407689,-0.05245843623006681,413.33824471733533,bayes_h1h2_marginal_boundary,measured_graph,1.260403752418024e-90,periphery,h1:h1_z;h2:h2_z
0.003981071705534973,516.923257206101,610988.7733838349,610988.6835345245,-0.08984931032449865,516.923257206101,bayes_h1h2_marginal_boundary,measured_graph,4.0486480174736743e-113,periphery,h1:h1_z;h2:h2_z
0.005011872336272725,659.0650107390247,610917.7498979425,610917.612657758,-0.13724018441893068,659.0650107390247,bayes_h1h2_marginal_boundary,measured_graph,5.5159512330592e-144,periphery,h1:h1_z;h2:h2_z
0.006309573444801936,847.4066466062795,610823.6364708829,610823.4418398244,-0.19463105851336257,847.4066466062795,bayes_h1h2_marginal_boundary,measured_graph,6.978367438068306e-185,periphery,h1:h1_z;h2:h2_z
0.00794328234724282,1083.9412700098474,610705.4365500553,610705.1745281226,-0.26202193260779433,1083.9412700098474,bayes_h1h2_marginal_boundary,measured_graph,3.0263069232855298e-236,periphery,h1:h1_z;h2:h2_z
0.01,1364.2930990359746,610565.3380264163,610564.9986136096,-0.3394128067022262,1364.2930990359746,bayes_h1h2_marginal_boundary,measured_graph,4.0113153240063334e-297,periphery,h1:h1_z;h2:h2_z
0.012589254117941675,1680.3483278746717,610407.3978028711,610406.9709991902,-0.42680368079665804,1680.3483278746717,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.01584893192461114,2024.3101258846,610235.5142947402,610234.9901001853,-0.5241945548910899,2024.3101258846,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.01995262314968881,2391.616373125231,610051.9685619939,610051.336976565,-0.6315854289855218,2391.616373125231,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.025118864315095822,2781.6807822738774,609857.0537482937,609856.3047719906,-0.7489763030799538,2781.6807822738774,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.03162277660168379,3196.802091362886,609649.6204846234,609648.7441174461,-0.8763671771743852,3196.802091362886,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.039810717055349734,3640.0213960793335,609428.1482231392,609427.1344650879,-1.0137580512688171,3640.0213960793335,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.05011872336272725,4112.741943090921,609191.9353405074,609190.7741915821,-1.1611489253632492,4112.741943090921,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.06309573444801936,4612.684042445384,608942.1216817043,608940.8031419049,-1.3185397994576809,4612.684042445384,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.07943282347242822,5132.5441536472645,608682.3590169775,608680.8730863039,-1.4859306735521132,5132.5441536472645,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.1,5660.038220216753,608418.7893745669,608417.1260530192,-1.663321547646544,5660.038220216753,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
