D,chi2_h1_red,chi2_h2_red,delta_chi2,harmonics,log_likelihood,log_posterior,log_prior,n_h1,n_h2,neg2_delta_logpost,objective,observation_source,posterior_prob,sigma_h1_nL_s,sigma_h2_nL_s,tile_id,weight_mode
0.00031622776601683794,1.0000000119786654,0.9999999990339867,0.1986266488020192,H1+H2,20870.547128086742,20870.318578391456,-0.22854969528574837,148,195,0.1986266488020192,bayes_h1h2_marginal_boundary,measured_graph,0.16372651014997397,0.0831523294165469,0.021143635135104668,1,h1:h1_z;h2:h2_z
0.00039810717055349735,1.0000000028797933,0.9999999997237542,-0.0,H1+H2,20870.583832285236,20870.417891715857,-0.16594056938017995,148,195,-0.0,bayes_h1h2_marginal_boundary,measured_graph,0.18082156913591368,0.08306683483191704,0.02112956547314593,1,h1:h1_z;h2:h2_z
0.0005011872336272725,1.0000000007728795,0.9999999999036481,0.12353921357862419,H1+H2,20870.46945355254,20870.356122109068,-0.11333144347461188,148,195,0.12353921357862419,bayes_h1h2_marginal_boundary,measured_graph,0.16999025848371208,0.0829812194317408,0.021120279813637743,1,h1:h1_z;h2:h2_z
0.000630957344480193,1.0000000002505447,0.9999999999585099,0.662003460995038,H1+H2,20870.15761230293,20870.08688998536,-0.07072231756904392,148,195,0.662003460995038,bayes_h1h2_marginal_boundary,measured_graph,0.12986676089313806,0.08288869042411677,0.0211216500882164,1,h1:h1_z;h2:h2_z
0.0007943282347242822,1.0000000001016662,0.9999999999783264,1.856137754417432,H1+H2,20869.52793603031,20869.48982283865,-0.03811319166347554,148,195,1.856137754417432,bayes_h1h2_marginal_boundary,measured_graph,0.07148172781119315,0.08278558756639096,0.021143198636299106,1,h1:h1_z;h2:h2_z
0.001,1.0000000000512317,0.9999999999868483,4.141558510673349,H1+H2,20868.36261652628,20868.34711246052,-0.015504065757907535,148,195,4.141558510673349,bayes_h1h2_marginal_boundary,measured_graph,0.022799337620912685,0.08267153910547201,0.02119923598381996,1,h1:h1_z;h2:h2_z
0.0012589254117941675,1.0000000000308822,0.9999999999912551,8.165442205085128,H1+H2,20866.338065553166,20866.335170613314,-0.0028949398523394052,148,195,8.165442205085128,bayes_h1h2_marginal_boundary,measured_graph,0.0030489267291784606,0.08255054202966587,0.021309133567287333,1,h1:h1_z;h2:h2_z
0.001584893192461114,1.0000000615930753,0.9999999999940087,14.713336242035439,H1+H2,20863.061509408784,20863.06122359484,-0.0002858139467712683,148,195,14.713336242035439,bayes_h1h2_marginal_boundary,measured_graph,0.00011542233702961829,0.0824332482386924,0.021495026056093533,1,h1:h1_z;h2:h2_z
0.0019952623149688807,1.000000050522325,0.999999999996002,24.48039797599631,H1+H2,20858.1853694159,20858.17769272786,-0.007676688041203171,148,195,24.48039797599631,bayes_h1h2_marginal_boundary,measured_graph,8.737744789548734e-07,0.08234037809048599,0.021774896628190286,1,h1:h1_z;h2:h2_z
0.002511886431509582,1.0000000424240314,0.9999999999975115,37.70791866979562,H1+H2,20851.588999943095,20851.56393238096,-0.025067562135635053,148,195,37.70791866979562,bayes_h1h2_marginal_boundary,measured_graph,1.172410589601425e-09,0.08230620065893861,0.022151189667600837,1,h1:h1_z;h2:h2_z
0.0031622776601683794,1.0000000355258596,0.9999999999985909,53.899859422424925,H1+H2,20843.520420440873,20843.467962004645,-0.05245843623006681,148,195,53.899859422424925,bayes_h1h2_marginal_boundary,measured_graph,3.5730942528649897e-13,0.08237912941217541,0.022601001832255118,1,h1:h1_z;h2:h2_z
0.003981071705534973,1.0000000290373583,0.9999999999992718,71.91809603416186,H1+H2,20834.5486930091,20834.458843698776,-0.08984931032449865,148,195,71.91809603416186,bayes_h1h2_marginal_boundary,measured_graph,4.3695237610165036e-17,0.0826139813984912,0.023078243043240236,1,h1:h1_z;h2:h2_z
0.005011872336272725,1.0000000228274353,0.9999999999996502,90.44837606568763,H1+H2,20825.330943867433,20825.193703683013,-0.13724018441893068,148,195,90.44837606568763,bayes_h1h2_marginal_boundary,measured_graph,4.13651803750244e-21,0.08305142863145483,0.023530894080154092,1,h1:h1_z;h2:h2_z
0.006309573444801936,1.0000000171605996,0.9999999999998365,108.42110050731571,H1+H2,20816.40197252071,20816.2073414622,-0.19463105851336257,148,195,108.42110050731571,bayes_h1h2_marginal_boundary,measured_graph,5.174964769860592e-25,0.08368981959621458,0.023921285932472683,1,h1:h1_z;h2:h2_z
0.00794328234724282,1.0000000123702413,0.9999999999999236,125.09044134728902,H1+H2,20808.13469297482,20807.872671042212,-0.26202193260779433,148,195,125.09044134728902,bayes_h1h2_marginal_boundary,measured_graph,1.242241476786827e-28,0.08446913131075191,0.024234447466584323,1,h1:h1_z;h2:h2_z
0.01,1.0000000086134195,0.9999999999999617,139.92722163850704,H1+H2,20800.793693703305,20800.454280896603,-0.3394128067022262,148,195,139.92722163850704,bayes_h1h2_marginal_boundary,measured_graph,7.454870794919934e-32,0.08528631965286013,0.024472852016220858,1,h1:h1_z;h2:h2_z
0.012589254117941675,1.0000000058412912,0.9999999999999805,152.5749899340226,H1+H2,20794.55720042964,20794.130396748846,-0.42680368079665804,148,195,152.5749899340226,bayes_h1h2_marginal_boundary,measured_graph,1.3366328525213653e-34,0.08603630173046764,0.024646400467905973,1,h1:h1_z;h2:h2_z
0.01584893192461114,1.0000000039035724,0.9999999999999892,162.8926315447752,H1+H2,20789.49577049836,20788.97157594347,-0.5241945548910899,148,195,162.8926315447752,bayes_h1h2_marginal_boundary,measured_graph,7.683599548511917e-37,0.08665002503030338,0.024765422078420602,1,h1:h1_z;h2:h2_z
0.01995262314968881,1.0000000026332139,0.9999999999999926,170.98702499279898,H1+H2,20785.555964648443,20784.924379219457,-0.6315854289855218,148,195,170.98702499279898,bayes_h1h2_marginal_boundary,measured_graph,1.3424234127636334e-38,0.08710697246431273,0.02483884038523192,1,h1:h1_z;h2:h2_z
0.025118864315095822,1.000000001868862,0.9999999999999952,177.17897351615102,H1+H2,20782.57738126086,20781.82840495778,-0.7489763030799538,148,195,177.17897351615102,bayes_h1h2_marginal_boundary,measured_graph,6.071905166857458e-40,0.0874227190080768,0.02487542593591414,1,h1:h1_z;h2:h2_z
0.03162277660168379,1.0000000014581718,0.9999999999999971,181.91059703595238,H1+H2,20780.338960375055,20779.46259319788,-0.8763671771743852,148,195,181.91059703595238,bayes_h1h2_marginal_boundary,measured_graph,5.699883607859518e-41,0.0876278426451325,0.024884888304216136,1,h1:h1_z;h2:h2_z
0.039810717055349734,1.0000000012679728,0.9999999999999976,185.64667473836016,H1+H2,20778.608312397944,20777.594554346677,-1.0137580512688171,148,195,185.64667473836016,bayes_h1h2_marginal_boundary,measured_graph,8.802114676367391e-42,0.087753386936444,0.024877417872770966,1,h1:h1_z;h2:h2_z
0.05011872336272725,1.000000001191784,0.9999999999999982,188.8278146902594,H1+H2,20777.16513329609,20776.003984370727,-1.1611489253632492,148,195,188.8278146902594,bayes_h1h2_marginal_boundary,measured_graph,1.7939538179433835e-42,0.08782703032236214,0.024862826312276,1,h1:h1_z;h2:h2_z
0.06309573444801936,1.0000000011522674,0.9999999999999988,191.88845982634666,H1+H2,20775.79220160214,20774.473661802684,-1.3185397994576809,148,195,191.88845982634666,bayes_h1h2_marginal_boundary,measured_graph,3.883297041444669e-43,0.08787505274366769,0.024850774348230357,1,h1:h1_z;h2:h2_z
0.07943282347242822,1.0000000011052692,0.9999999999999994,195.2951932586293,H1+H2,20774.256225760095,20772.770295086542,-1.4859306735521132,148,195,195.2951932586293,bayes_h1h2_marginal_boundary,measured_graph,7.070300076210651e-44,0.08792438347424875,0.024851752361894377,1,h1:h1_z;h2:h2_z
0.1,1.0000000010387673,0.9999999999999994,199.53273749771324,H1+H2,20772.314844514647,20770.651522967,-1.663321547646544,148,195,199.53273749771324,bayes_h1h2_marginal_boundary,measured_graph,8.497023248100786e-45,0.08800258548298744,0.024876830126610624,1,h1:h1_z;h2:h2_z
1e-05,1.00000000104259,0.9999998774753605,42.17556200682884,H1+H2,33106.024155028324,33103.65646844445,-2.3676865838692702,238,300,42.17556200682884,bayes_h1h2_marginal_boundary,measured_graph,1.7725532511687067e-10,0.03812266500891265,0.015640135841653233,2,h1:h1_z;h2:h2_z
1.2589254117941661e-05,1.0000000037889465,0.9999996728586174,38.83160116556974,H1+H2,33107.48352632305,33105.32844886508,-2.155077457963703,238,300,38.83160116556974,bayes_h1h2_marginal_boundary,measured_graph,9.434766616409056e-10,0.03812051744431252,0.015559575426953912,2,h1:h1_z;h2:h2_z
1.584893192461114e-05,1.0000000134014135,0.9999994160034963,34.51938420814986,H1+H2,33109.43702567585,33107.48455734379,-1.952468332058134,238,300,34.51938420814986,bayes_h1h2_marginal_boundary,measured_graph,8.149241278778413e-09,0.03811616052016086,0.015464319656919754,2,h1:h1_z;h2:h2_z
1.9952623149688786e-05,1.0000000451969069,0.9999993780699505,29.319554980684188,H1+H2,33111.84433116368,33110.084471957525,-1.7598592061525666,238,300,29.319554980684188,bayes_h1h2_marginal_boundary,measured_graph,1.0970988164428145e-07,0.038108178523129185,0.015365477063042272,2,h1:h1_z;h2:h2_z
2.5118864315095822e-05,1.0000001416713664,0.9999996367848738,23.60272988738143,H1+H2,33114.520134584425,33112.94288450418,-1.5772500802469966,238,300,23.60272988738143,bayes_h1h2_marginal_boundary,measured_graph,1.9126633784163957e-06,0.0380944660436482,0.015277780502965193,2,h1:h1_z;h2:h2_z
3.1622776601683795e-05,1.0000003999626732,0.9999998865866212,17.954357070295373,H1+H2,33117.171711867064,33115.76707091272,-1.404640954341429,238,300,17.954357070295373,bayes_h1h2_marginal_boundary,measured_graph,3.2223084906165906e-05,0.03807208103182206,0.015211942081666863,2,h1:h1_z;h2:h2_z
3.9810717055349695e-05,1.0000009798695821,0.9999999803228676,12.932525297641405,H1+H2,33119.52001862748,33118.27798679905,-1.2420318284358616,238,300,12.932525297641405,bayes_h1h2_marginal_boundary,measured_graph,0.00039686612395651113,0.03803732272998128,0.015169826114789418,2,h1:h1_z;h2:h2_z
5.011872336272725e-05,1.0000000169780048,0.9999995826167692,8.845855757899699,H1+H2,33121.410744271445,33120.32132156892,-1.089422702530293,238,300,8.845855757899699,bayes_h1h2_marginal_boundary,measured_graph,0.003062337445530291,0.03798644860567853,0.015146524319944241,2,h1:h1_z;h2:h2_z
6.309573444801929e-05,1.0000000353968932,0.9999999402067586,5.712957039111643,H1+H2,33122.83458450493,33121.88777092831,-0.9468135766247254,238,300,5.712957039111643,bayes_h1h2_marginal_boundary,measured_graph,0.014667407492776062,0.037917347470324624,0.015135329777812012,2,h1:h1_z;h2:h2_z
7.943282347242822e-05,1.0000000500622999,0.9999999932555619,3.3767261535685975,H1+H2,33123.8700908218,33123.05588637108,-0.8142044507191568,238,300,3.3767261535685975,bayes_h1h2_marginal_boundary,measured_graph,0.04716930190430587,0.03783276133295546,0.015130949130198152,2,h1:h1_z;h2:h2_z
0.0001,1.0000000437900056,0.9999999993598548,1.6645862482837401,H1+H2,33124.60355164854,33123.911956323725,-0.6915953248135883,238,300,1.6645862482837401,bayes_h1h2_marginal_boundary,measured_graph,0.11103142288003962,0.03774312852103226,0.01513015529934235,2,h1:h1_z;h2:h2_z
0.00012589254117941674,1.0000018104841326,0.9999999999459848,0.5113421559071867,H1+H2,33125.067564568824,33124.488578369914,-0.5789861989080206,238,300,0.5113421559071867,bayes_h1h2_marginal_boundary,measured_graph,0.19763764858621702,0.037665849193341,0.01513129819887718,2,h1:h1_z;h2:h2_z
0.00015848931924611142,1.0000006546865925,0.9999999999957461,-0.0,H1+H2,33125.22062652087,33124.74424944787,-0.47637707300245236,238,300,-0.0,bayes_h1h2_marginal_boundary,measured_graph,0.2552150120534629,0.037618947875560256,0.015133655745634602,2,h1:h1_z;h2:h2_z
0.00019952623149688788,1.0000001561636576,0.9999999999996775,0.3112014457437908,H1+H2,33124.97241667209,33124.588648724995,-0.38376794709688455,238,300,0.3112014457437908,bayes_h1h2_marginal_boundary,measured_graph,0.2184387492697871,0.03761298020631997,0.015136986884253528,2,h1:h1_z;h2:h2_z
0.0002511886431509582,1.0000000259754613,0.9999999984087768,1.6270247336942703,H1+H2,33124.23189590221,33123.93073708102,-0.30115882119131615,238,300,1.6270247336942703,bayes_h1h2_marginal_boundary,measured_graph,0.11313638157357274,0.03764948299968213,0.01514128725443401,2,h1:h1_z;h2:h2_z
0.00031622776601683794,1.0000000032558427,0.9999999997108121,4.071009493243764,H1+H2,33122.93729439653,33122.708744701245,-0.22854969528574837,238,300,4.071009493243764,bayes_h1h2_marginal_boundary,measured_graph,0.03333479104719213,0.03772556641744986,0.015146669457642875,2,h1:h1_z;h2:h2_z
0.00039810717055349735,1.0000000003347218,0.9999999999457252,7.714633001276525,H1+H2,33121.05287351661,33120.88693294723,-0.16594056938017995,238,300,7.714633001276525,bayes_h1h2_marginal_boundary,measured_graph,0.005391317955966029,0.037839385609735154,0.015153304380210997,2,h1:h1_z;h2:h2_z
0.0005011872336272725,1.0000000000307587,0.9999999999892271,12.620639142187429,H1+H2,33118.54726132025,33118.43392987677,-0.11333144347461188,238,300,12.620639142187429,bayes_h1h2_marginal_boundary,measured_graph,0.00046384112115667903,0.037992857780865565,0.015161385078500175,2,h1:h1_z;h2:h2_z
0.000630957344480193,1.0000000160138773,0.9999999999976743,18.883666753332363,H1+H2,33115.37313838877,33115.3024160712,-0.07072231756904392,238,300,18.883666753332363,bayes_h1h2_marginal_boundary,measured_graph,2.024743819614717e-05,0.03819203225913164,0.015171093359773562,2,h1:h1_z;h2:h2_z
0.0007943282347242822,1.000000003521766,0.999999999999435,26.650479329837253,H1+H2,33111.457122974614,33111.41900978295,-0.03811319166347554,238,300,26.650479329837253,bayes_h1h2_marginal_boundary,measured_graph,4.1670447080606623e-07,0.03844657162987904,0.01518256169869401,2,h1:h1_z;h2:h2_z
0.001,1.0000000009581493,0.9999999999998412,36.11869948529056,H1+H2,33106.70040377098,33106.68489970522,-0.015504065757907535,238,300,36.11869948529056,bayes_h1h2_marginal_boundary,measured_graph,3.662943978227107e-09,0.03876901140116086,0.015195840270283362,2,h1:h1_z;h2:h2_z
0.0012589254117941675,1.0000000003613543,0.9999999999999443,47.51602152774285,H1+H2,33100.98913362385,33100.986238683996,-0.0028949398523394052,238,300,47.51602152774285,bayes_h1h2_marginal_boundary,measured_graph,1.227250565181096e-11,0.0391736318872205,0.015210906825080006,2,h1:h1_z;h2:h2_z
0.001584893192461114,1.0000000001920808,0.9999999999999769,61.05852876017161,H1+H2,33094.21527088173,33094.21498506778,-0.0002858139467712683,238,300,61.05852876017161,bayes_h1h2_marginal_boundary,measured_graph,1.4067442856789939e-14,0.03967427786429677,0.015227786203830179,2,h1:h1_z;h2:h2_z
0.0019952623149688807,1.0000000001308351,0.9999999999999887,76.88266501425824,H1+H2,33086.31059362878,33086.30291694074,-0.007676688041203171,238,300,76.88266501425824,bayes_h1h2_marginal_boundary,measured_graph,5.152851558826727e-18,0.04028036123008474,0.015246820787084588,2,h1:h1_z;h2:h2_z
0.002511886431509582,1.000000000100857,0.9999999999999936,94.9461957970343,H1+H2,33077.296219111486,33077.27115154935,-0.025067562135635053,238,300,94.9461957970343,bayes_h1h2_marginal_boundary,measured_graph,6.160298553025117e-22,0.040990834862116896,0.015268969660571188,2,h1:h1_z;h2:h2_z
0.0031622776601683794,1.0000000000802949,0.9999999999999939,114.91338710596028,H1+H2,33067.340014331116,33067.28755589489,-0.05245843623006681,238,300,114.91338710596028,bayes_h1h2_marginal_boundary,measured_graph,2.8430287929566225e-26,0.04178771298801891,0.015295778183452978,2,h1:h1_z;h2:h2_z
0.003981071705534973,1.000000000062515,0.9999999999999958,136.08971892287082,H1+H2,33056.789239296755,33056.69938998643,-0.08984931032449865,238,300,136.08971892287082,bayes_h1h2_marginal_boundary,measured_graph,7.1680203652249645e-31,0.0426333504817618,0.015328723148224376,2,h1:h1_z;h2:h2_z
0.005011872336272725,1.0000000000461238,0.999999999999996,157.501845491759,H1+H2,33046.13056688641,33045.99332670199,-0.13724018441893068,238,300,157.501845491759,bayes_h1h2_marginal_boundary,measured_graph,1.606256962578777e-35,0.043476167368148654,0.01536821416602337,2,h1:h1_z;h2:h2_z
0.006309573444801936,1.000000000031633,0.999999999999996,178.13401829033683,H1+H2,33035.87187136121,33035.6772403027,-0.19463105851336257,238,300,178.13401829033683,bayes_h1h2_marginal_boundary,measured_graph,5.3161303986229574e-40,0.04426429765407316,0.015413002871447081,2,h1:h1_z;h2:h2_z
0.00794328234724282,1.0000000000199805,0.9999999999999964,197.19056216918398,H1+H2,33026.41099029588,33026.148968363275,-0.26202193260779433,238,300,197.19056216918398,bayes_h1h2_marginal_boundary,measured_graph,3.8682960099264224e-44,0.04495966531835173,0.01546043126827126,2,h1:h1_z;h2:h2_z
0.01,1.000000000011688,0.9999999999999966,214.2605040334165,H1+H2,33017.95341023786,33017.61399743116,-0.3394128067022262,238,300,214.2605040334165,bayes_h1h2_marginal_boundary,measured_graph,7.600268247744332e-48,0.045545947259962055,0.015507270412025162,2,h1:h1_z;h2:h2_z
0.012589254117941675,1.0000000000065596,0.999999999999997,229.37431382348586,H1+H2,33010.48389621692,33010.057092536124,-0.42680368079665804,238,300,229.37431382348586,bayes_h1h2_marginal_boundary,measured_graph,3.971063434148505e-51,0.04603037038343642,0.015550600435524552,2,h1:h1_z;h2:h2_z
0.01584893192461114,1.000000000003814,0.9999999999999957,242.942216541589,H1+H2,33003.797335731964,33003.27314117707,-0.5241945548910899,238,300,242.942216541589,bayes_h1h2_marginal_boundary,measured_graph,4.49442547853558e-54,0.04643989192567114,0.01558823436420941,2,h1:h1_z;h2:h2_z
0.01995262314968881,1.000000000002546,0.9999999999999947,255.54401559146936,H1+H2,32997.60382708112,32996.97224165213,-0.6315854289855218,238,300,255.54401559146936,bayes_h1h2_marginal_boundary,measured_graph,8.245714413480532e-57,0.04681063510889148,0.015618559088725904,2,h1:h1_z;h2:h2_z
0.025118864315095822,1.000000000002085,0.9999999999999936,267.6654159085738,H1+H2,32991.66051779666,32990.91154149358,-0.7489763030799538,238,300,267.6654159085738,bayes_h1h2_marginal_boundary,measured_graph,1.92353305480613e-59,0.047173852038989425,0.015640372601167414,2,h1:h1_z;h2:h2_z
0.03162277660168379,1.000000000002049,0.9999999999999936,279.5466703933489,H1+H2,32985.84728142837,32984.97091425119,-0.8763671771743852,238,300,279.5466703933489,bayes_h1h2_marginal_boundary,measured_graph,5.05962143040837e-62,0.04754533763811907,0.015653368835553703,2,h1:h1_z;h2:h2_z
0.039810717055349734,1.0000000000022164,0.9999999999999925,291.18743078682746,H1+H2,32980.16429210572,32979.15053405445,-1.0137580512688171,238,300,291.18743078682746,bayes_h1h2_marginal_boundary,measured_graph,1.5009251034293731e-64,0.04792237217676778,0.015658892481384402,2,h1:h1_z;h2:h2_z
0.05011872336272725,1.0000000000024607,0.9999999999999928,302.44244413058914,H1+H2,32974.684176307936,32973.52302738257,-1.1611489253632492,238,300,302.44244413058914,bayes_h1h2_marginal_boundary,measured_graph,5.399629071380258e-67,0.04828870327545826,0.015659931146924728,2,h1:h1_z;h2:h2_z
0.06309573444801936,1.0000000000027012,0.9999999999999917,313.15456320307567,H1+H2,32969.48550764579,32968.16696784633,-1.3185397994576809,238,300,313.15456320307567,bayes_h1h2_marginal_boundary,measured_graph,2.5483367984515677e-69,0.04862557372209829,0.01566014157436085,2,h1:h1_z;h2:h2_z
0.07943282347242822,1.0000000000029081,0.9999999999999925,323.2749224056606,H1+H2,32964.59271891859,32963.10678824504,-1.4859306735521132,238,300,323.2749224056606,bayes_h1h2_marginal_boundary,measured_graph,1.6167718809542502e-71,0.048922681648247514,0.015662768180483656,2,h1:h1_z;h2:h2_z
0.1,1.0000000000030635,0.9999999999999932,332.90238412200415,H1+H2,32959.95637893451,32958.293057386865,-1.663321547646544,238,300,332.90238412200415,bayes_h1h2_marginal_boundary,measured_graph,1.3124174561880503e-73,0.04918238148290563,0.015670110471416608,2,h1:h1_z;h2:h2_z
1e-05,1.0000000742253066,0.9999991541886556,46.609751818286895,H1+H2,25231.506222148924,25229.138535565056,-2.3676865838692702,186,224,46.609751818286895,bayes_h1h2_marginal_boundary,measured_graph,1.24037760505556e-11,0.03459564942789426,0.01359588356455509,3,h1:h1_z;h2:h2_z
1.2589254117941661e-05,1.0000002719029153,0.9999986489166511,44.996391872293316,H1+H2,25232.100292996016,25229.945215538053,-2.155077457963703,186,224,44.996391872293316,bayes_h1h2_marginal_boundary,measured_graph,2.7790129938078978e-11,0.0345698386981263,0.013564162745553696,3,h1:h1_z;h2:h2_z
1.584893192461114e-05,1.0000009525243778,0.9999984908278085,43.10308210785297,H1+H2,25232.844338752333,25230.891870420273,-1.952468332058134,186,224,43.10308210785297,bayes_h1h2_marginal_boundary,measured_graph,7.16172381788482e-11,0.03453063800539323,0.013531045530579973,3,h1:h1_z;h2:h2_z
1.9952623149688786e-05,1.0000000258547759,0.999998887727925,40.98093916189828,H1+H2,25233.712801099402,25231.95294189325,-1.7598592061525666,186,224,40.98093916189828,bayes_h1h2_marginal_boundary,measured_graph,2.0693552569055132e-10,0.034471372194871154,0.013501125463537801,3,h1:h1_z;h2:h2_z
2.5118864315095822e-05,1.0000001158958804,0.9999994719909177,38.70653198718355,H1+H2,25234.667395560857,25233.090145480608,-1.5772500802469966,186,224,38.70653198718355,bayes_h1h2_marginal_boundary,measured_graph,6.452325935921309e-10,0.03438257613360797,0.01347793831520886,3,h1:h1_z;h2:h2_z
3.1622776601683795e-05,1.0000004403623168,0.9999998361492634,36.31284535917075,H1+H2,25235.691629748955,25234.286988794614,-1.404640954341429,186,224,36.31284535917075,bayes_h1h2_marginal_boundary,measured_graph,2.1354959120947883e-09,0.03425205968811422,0.01346234716625361,3,h1:h1_z;h2:h2_z
3.9810717055349695e-05,1.0000013295702856,0.999999965238279,33.72701907805458,H1+H2,25236.821933763607,25235.579901935173,-1.2420318284358616,186,224,33.72701907805458,bayes_h1h2_marginal_boundary,measured_graph,7.780433353431306e-09,0.0340663474916531,0.013452920726188729,3,h1:h1_z;h2:h2_z
5.011872336272725e-05,1.0000029405387352,0.9999999946428522,30.766322106603184,H1+H2,25238.14967312343,25237.0602504209,-1.089422702530293,186,224,30.766322106603184,bayes_h1h2_marginal_boundary,measured_graph,3.4190934072233074e-08,0.0338156729677621,0.013447439288713291,3,h1:h1_z;h2:h2_z
6.309573444801929e-05,1.0000043153794893,0.9999999993601703,27.21080144534062,H1+H2,25239.784824328155,25238.83801075153,-0.9468135766247254,186,224,27.21080144534062,bayes_h1h2_marginal_boundary,measured_graph,2.022937510045094e-07,0.033503734515183924,0.013444020752454204,3,h1:h1_z;h2:h2_z
7.943282347242822e-05,1.0000037739304146,0.9999999999370143,22.94319605128112,H1+H2,25241.786017899278,25240.97181344856,-0.8142044507191568,186,224,22.94319605128112,bayes_h1h2_marginal_boundary,measured_graph,1.7087605309609807e-06,0.03315822450692347,0.013441439135629025,3,h1:h1_z;h2:h2_z
