edge_id,source_node,target_node,selected_for_radius_correction,snr,tile_id,original_radius_m,corrected_radius_m,radius_ratio,radius_percent_change,original_poiseuille_conductance,corrected_poiseuille_conductance,original_delta,selection_strategy,p_original_flow_nl_s,p_original_flow_residual_nl_s,observed_flow_nl_s,p_corrected_flow_nl_s,p_corrected_flow_residual_nl_s,g_original_flow_nl_s,g_original_flow_residual_nl_s,fixed_weight_delta,g_fixed_flow_nl_s,g_fixed_flow_residual_nl_s,retrained_delta,g_retrained_flow_nl_s,g_retrained_flow_residual_nl_s
2813,24671,24682,False,10.88250230867962,-1,2.081271850329358e-05,2.081271850329358e-05,1.0,0.0,3.328031250903328e-13,3.328031250903328e-13,0.4898398220539093,low_snr_20pct,0.0084309958035713,0.0912771538514874,-0.082846158047916,0.0153387265183161,0.0981848845662321,-0.070893220603466,0.0119529357179999,0.4909498989582062,-0.0974536314606666,-0.0146074760705232,0.4906149804592132,-0.0919352248311042,-0.0090890703722834
2814,24671,24697,False,6.915600457888708,-1,1.6529744243598543e-05,1.6529744243598543e-05,1.0,0.0,9.319384630839509e-14,9.319384630839509e-14,0.4971156120300293,low_snr_20pct,0.0188395407943724,0.0468343879710076,-0.0279948471766352,0.0200186275976094,0.0480134747742446,-0.0479157827794551,-0.0199209358543157,0.4972200691699981,-0.0541238971054554,-0.0261290501803159,0.4959034025669098,-0.0413635820150375,-0.0133687360212206
2815,24682,24727,False,14.33742603288527,-1,2.193492946389597e-05,2.193492946389597e-05,1.0,0.0,3.772586416251562e-13,3.772586416251562e-13,0.4861551523208618,low_snr_20pct,0.0884689795922245,0.3669546559518545,-0.2784856763596299,0.089309039764257,0.367794716123887,-0.2193584442138672,0.0591272376477718,0.4877752065658569,-0.2280261516571045,0.0504595264792442,0.4879580736160278,-0.1859752088785171,0.0925104692578315
2816,24697,24727,False,16.473013523940303,-1,2.3542177586932667e-05,2.3542177586932667e-05,1.0,0.0,4.876376347511054e-13,4.876376347511054e-13,0.4705122709274292,low_snr_20pct,0.0281287834143868,0.0878170674606338,-0.059688284046247,0.0331665576079609,0.0928548416542079,-0.1368876248598098,-0.0771993398666381,0.4742408096790313,-0.15443716943264,-0.0947488918900489,0.4753027260303497,-0.1580034494400024,-0.0983151644468307
2817,24727,24769,False,,-1,2.6180527129326947e-05,2.6180527129326947e-05,1.0,0.0,2.2177786884580528e-12,2.2177786884580528e-12,-0.4649024903774261,low_snr_20pct,0.115887198925621,0.115887198925621,0.0,0.1217284194450496,0.1217284194450496,-0.3604559898376465,-0.3604559898376465,-0.4646285772323608,-0.3912468552589416,-0.3912468552589416,-0.4376364350318908,-0.3477595448493957,-0.3477595448493957
2818,24730,24769,False,24.81739014125872,-1,2.7818176022265103e-05,2.7818176022265103e-05,1.0,0.0,1.391531227852683e-12,1.391531227852683e-12,-0.3036984801292419,low_snr_20pct,-0.0848793013956059,-0.4407641379699026,0.3558848365742967,-0.0911265014185216,-0.4470113379928184,0.3643737733364105,0.0084889233112335,-0.2969852983951568,0.4049111306667328,0.0490262955427169,-0.3086293935775757,0.4103537499904632,0.0544689074158668
2819,24730,24868,False,19.716486612765337,-1,2.4327091523446143e-05,2.4327091523446143e-05,1.0,0.0,6.994370613616039e-13,6.994370613616039e-13,0.3870206475257873,low_snr_20pct,0.0751806657293269,0.2849367199435001,-0.2097560677667004,0.0770183613066355,0.2867744290733359,-0.1639191210269928,0.0458369366824626,0.4010404050350189,-0.1461784988641739,0.0635775625705719,0.3962118625640869,-0.0800014436244964,0.1297546327114105
2820,24769,24791,False,18.24702390198747,-1,2.1554298655246384e-05,2.1554298655246384e-05,1.0,0.0,1.7051652958734118e-13,1.7051652958734118e-13,0.4943282604217529,low_snr_20pct,0.0302614582155767,0.056170232649714,-0.0259087727400714,0.029816223817182,0.0557249965572534,0.0027461869176477,0.0286549627780914,0.4947044253349304,0.022725036367774,0.0486338101327419,0.4937373399734497,0.0616377927362918,0.0875465646386146
2821,24787,24876,False,11.384769023201756,-1,2.585971560620237e-05,2.585971560620237e-05,1.0,0.0,9.813174550349889e-13,9.813174550349889e-13,0.0883543416857719,low_snr_20pct,0.0026627204910108,0.0092744640126671,-0.0066117435216562,0.0046155299634337,0.0112272734850899,-0.1085645779967308,-0.1019528359174728,0.1146069169044494,-0.1287339180707931,-0.1221221759915351,0.0740534663200378,-0.1482351124286651,-0.1416233628988266
2822,24787,25423,False,13.348090967471018,-1,2.715686423471197e-05,2.715686423471197e-05,1.0,0.0,1.2503351248024962e-12,1.2503351248024962e-12,-0.2088211178779602,low_snr_20pct,0.0632195169695051,0.212879640673104,-0.1496601237035988,0.0647773393085138,0.2144374630121126,-0.1387999951839447,0.0108601273968815,-0.1956460326910019,-0.1199827715754509,0.0296773500740528,-0.222167357802391,-0.0684942752122879,0.0811658501625061
2823,24787,24791,False,,-1,2.6603593141771853e-05,2.6603593141771853e-05,1.0,0.0,1.7788189375050328e-12,1.7788189375050328e-12,-0.4279413223266601,low_snr_20pct,-0.0667347172531376,-0.0667347172531376,0.0,-0.0702842664168472,-0.0702842664168472,0.2640623152256012,0.2640623152256012,-0.4263160824775696,0.2607893943786621,0.2607893943786621,-0.4034806489944458,0.2105703353881836,0.2105703353881836
2824,24791,25400,False,15.54462907979025,-1,2.5944016670109704e-05,2.5944016670109704e-05,1.0,0.0,1.0743655635513709e-12,1.0743655635513709e-12,-0.035030148923397,low_snr_20pct,-0.0372980150183024,-0.2144251945869046,0.1771271795686022,-0.0413298206964653,-0.2184570002650675,0.240148589015007,0.0630214065313339,-0.0106089524924755,0.2535454928874969,0.076418325304985,-0.0481164902448654,0.2428577691316604,0.0657305866479873
2825,24828,25172,False,,-1,3.074798223678954e-05,3.074798223678954e-05,1.0,0.0,2.4872818378391805e-12,2.4872818378391805e-12,-0.4719772338867187,low_snr_20pct,0.0970669670943141,0.2453806743300118,-0.1483137072356977,0.1065378999755804,0.2548516072112782,-0.3725877702236175,-0.224274069070816,-0.4726348221302032,-0.3908785283565521,-0.2425648123025894,-0.4586140513420105,-0.3269912004470825,-0.178677499294281
2826,24828,24842,False,8.893155457316874,-1,2.166281410609372e-05,2.166281410609372e-05,1.0,0.0,2.0402016487672733e-13,2.0402016487672733e-13,0.4937751889228821,low_snr_20pct,0.0222882472975796,0.0596512060260139,-0.0373629587284343,0.0197061351205106,0.0570690938489449,-0.0258194524794816,0.0115435058251023,0.4942347109317779,0.0280597489327192,0.0654227137565612,0.4934766590595245,0.1158337742090225,0.1531967371702194
2827,24842,24892,False,23.59568250173003,-1,2.785567994578741e-05,2.785567994578741e-05,1.0,0.0,1.1175423402099645e-12,1.1175423402099645e-12,-0.0695974677801132,low_snr_20pct,-0.0241841984128686,-0.3274953127018224,0.3033111142889538,-0.0292625996947248,-0.3325737139836787,0.3778088986873626,0.0744977816939354,-0.052716065198183,0.4405192732810974,0.1372081637382507,-0.1016714721918106,0.4945188760757446,0.1912077516317367
2828,24842,25171,False,24.738680016352053,-1,2.532782127673272e-05,2.532782127673272e-05,1.0,0.0,5.64579667116413e-13,5.64579667116413e-13,0.4473107755184173,low_snr_20pct,0.0455400928284829,0.4115985404882973,-0.3660584476598144,0.0479824174642005,0.414040865124015,-0.4545111358165741,-0.0884526818990707,0.4533682465553283,-0.4696162641048431,-0.1035578176379203,0.4557400941848755,-0.4309049248695373,-0.0648464858531951
2829,24868,24876,False,12.281631795980418,-1,1.9722401702892967e-05,1.9722401702892967e-05,1.0,0.0,2.354241746408632e-13,2.354241746408632e-13,0.4942933619022369,low_snr_20pct,0.0115863112696732,0.0281337385571282,-0.0165474289815208,0.0102343958638785,0.0267818248453994,0.0751553326845169,0.0917027592658996,0.4947722852230072,0.1047508940100669,0.1212983280420303,0.4940077662467956,0.1472378075122833,0.1637852489948272
2830,24868,24892,False,17.597881921466943,-1,2.7308637072565037e-05,2.7308637072565037e-05,1.0,0.0,1.3924000980767102e-12,1.3924000980767102e-12,-0.3066117763519287,low_snr_20pct,0.0627308128402573,0.2253298052702981,-0.1625989924300408,0.0658737861892848,0.2284727786193256,-0.2250316143035888,-0.0624326281249523,-0.2991415858268738,-0.2346682697534561,-0.0720692798495292,-0.307449460029602,-0.2089566886425018,-0.0463576912879943
2831,24876,24878,False,14.500797990999352,-1,1.8485021428205076e-05,1.8485021428205076e-05,1.0,0.0,1.6267314239661142e-13,1.6267314239661142e-13,0.4960835576057434,low_snr_20pct,0.0133862325656661,0.0347516611841347,-0.0213654269244027,0.0139462661864352,0.0353116931108379,-0.0771784856915474,-0.0558130554854869,0.4963229894638061,-0.0771947875618934,-0.0558293610811233,0.4952651560306549,-0.0677862539887428,-0.0464208237826824
2832,24878,24892,False,9.827407247298495,-1,2.274288999615237e-05,2.274288999615237e-05,1.0,0.0,4.35481764217561e-13,4.35481764217561e-13,0.4796201884746551,low_snr_20pct,-0.0376480361371622,-0.0699532628817192,0.0323052267445569,-0.0356635429738308,-0.0679687697183878,-0.0882514789700508,-0.1205567046999931,0.4821468293666839,-0.147903561592102,-0.1802087873220443,0.4828618466854095,-0.2341510206460952,-0.2664562463760376
2833,24878,24905,False,,-1,2.8549964554258626e-05,2.8549964554258626e-05,1.0,0.0,1.875687272686511e-12,1.875687272686511e-12,-0.4360564947128296,low_snr_20pct,0.0501102997529749,0.1507819747965239,-0.1006716750435489,0.0486415818918856,0.1493132569354346,-0.0438861288130283,0.0567855462431907,-0.4358342289924621,0.0081458641216158,0.1088175326585769,-0.422753244638443,0.0921660438179969,0.1928377151489257
2834,24905,25423,False,18.42471783669898,-1,2.8378361093928103e-05,2.8378361093928103e-05,1.0,0.0,8.022543761905704e-13,8.022543761905704e-13,0.2872872352600097,low_snr_20pct,-0.0490628249290824,-0.2662911056483357,0.2172282807192532,-0.0517934795800454,-0.2690217602992987,0.3096161484718323,0.0923878774046897,0.3015554249286651,0.3063499331474304,0.0891216620802879,0.2918666005134582,0.2694170475006103,0.0521887764334678
2835,24905,25569,False,,-1,3.576540620997548e-05,3.576540620997548e-05,1.0,0.0,7.432491316081595e-12,7.432491316081595e-12,-0.4941750466823578,low_snr_20pct,0.0982379528744435,0.0982379528744435,0.0,0.0994564605910457,0.0994564605910457,-0.4065917134284973,-0.4065917134284973,-0.4943329989910126,-0.3438761234283447,-0.3438761234283447,-0.4825994074344635,-0.2022023350000381,-0.2022023350000381
2836,24935,24941,False,,-1,5.393839091993869e-05,5.393839091993869e-05,1.0,0.0,2.067618584404872e-11,2.067618584404872e-11,-0.4957058429718017,low_snr_20pct,0.1690146368129794,0.1690146368129794,0.0,0.1658711823492378,0.1658711823492378,-0.2275778353214264,-0.2275778353214264,-0.495784193277359,-0.2916669845581054,-0.2916669845581054,-0.4858433306217193,0.258794218301773,0.258794218301773
2837,24935,24938,False,,-1,4.463402001420036e-05,4.463402001420036e-05,1.0,0.0,7.699002001142289e-12,7.699002001142289e-12,-0.4217630624771118,low_snr_20pct,0.520846441063455,0.520846441063455,0.0,0.4722939704257523,0.4722939704257523,-2.3265953063964844,-2.3265953063964844,-0.4250742793083191,-2.037501096725464,-2.037501096725464,-0.3000628352165222,-2.6821506023406982,-2.6821506023406982
2838,24938,24952,False,11.060598189566976,-1,2.8124753953306936e-05,2.8124753953306936e-05,1.0,0.0,7.281190308023675e-13,7.281190308023675e-13,-0.3503293097019195,low_snr_20pct,0.5199133224637054,0.8001530210979824,-0.2802396715292227,0.471265279404498,0.7515049509337207,-2.1425857543945312,-1.862346172332764,-0.3435060381889343,-1.817794919013977,-1.53755521774292,0.4400258064270019,-1.9831931591033936,-1.7029534578323364
2839,24941,59738,False,12.696866339583186,-1,2.8019669116474688e-05,2.8019669116474688e-05,1.0,0.0,1.156070870107729e-12,1.156070870107729e-12,-0.1119201555848121,low_snr_20pct,0.141628164274446,0.0777189998555499,0.0639091576426324,0.1523893587273422,0.0884802010847098,-0.5876824855804443,-0.6515916585922241,-0.1081921160221099,-0.6778923869132996,-0.7418015003204346,0.154489517211914,-0.4310300350189209,-0.4949392080307007
2840,24952,25043,False,18.55048145171793,-1,4.4555170461535454e-05,4.4555170461535454e-05,1.0,0.0,5.056002122802042e-12,5.056002122802042e-12,-0.486860454082489,low_snr_20pct,0.3827415543788265,2.1569479871901693,-1.77420654123156,0.3674313728708328,2.1416379141023927,-0.7761401534080505,0.9980661869049072,-0.4874702095985412,-0.8416714668273926,0.9325350522994996,-0.4765101671218872,-0.928230047225952,0.8459764719009399
2841,24952,25116,False,22.86906389757767,-1,4.750596053781919e-05,4.750596053781919e-05,1.0,0.0,7.738934233400283e-12,7.738934233400283e-12,-0.4919726550579071,low_snr_20pct,0.1356615964313509,-0.8525249327014441,0.988186420712578,0.1022647271768997,-0.8859216935356782,0.7330277562141418,-0.2551587522029876,-0.492279589176178,0.9495820999145508,-0.0386043190956115,-0.4816712439060211,0.7424023747444153,-0.2457840293645858
2842,24995,25146,False,20.21366289050534,-1,2.2684007490170188e-05,2.2684007490170188e-05,1.0,0.0,5.690565455788058e-13,5.690565455788058e-13,0.451201319694519,low_snr_20pct,-0.0104125599269711,-0.0109880964741364,0.0005755365471653,-0.0264581752503195,-0.0270337117974848,0.1434187740087509,0.1428432464599609,0.4580782055854797,0.2492137849330902,0.248638242483139,0.457660973072052,0.3282209932804107,0.3276454210281372
2843,24995,25025,False,12.615513256053145,-1,2.885168942157179e-05,2.885168942157179e-05,1.0,0.0,1.619355783362146e-12,1.619355783362146e-12,-0.3861973881721496,low_snr_20pct,0.0928180126616613,0.1556223276329496,-0.0628043149712882,0.1055804071557406,0.1683847221270289,-0.6250725984573364,-0.5622682571411133,-0.3846635222434997,-0.6924676299095154,-0.6296632885932922,-0.3840100169181824,-0.4775033295154571,-0.4146990478038788
2844,25006,25011,False,,-1,2.7266558390692808e-05,2.7266558390692808e-05,1.0,0.0,3.21683975848707e-12,3.21683975848707e-12,-0.4842537045478821,low_snr_20pct,0.1907886554904786,0.1907886554904786,0.0,0.22101451799348,0.22101451799348,-1.679234743118286,-1.679234743118286,-0.4844714105129242,-1.6964576244354248,-1.6964576244354248,-0.4640834927558899,-1.0909619331359863,-1.0909619331359863
2845,25006,25025,False,,-1,2.396214949840214e-05,2.396214949840214e-05,1.0,0.0,1.0556138638793501e-12,1.0556138638793501e-12,-0.0280521176755428,low_snr_20pct,-0.0512004074391687,-0.0707813714188659,0.0195809639796972,-0.0708967932104565,-0.0904777571901537,0.4378385841846466,0.4182576239109039,0.0029357983730733,0.5485533475875854,0.5289723873138428,-0.0095990179106593,0.398409903049469,0.3788289427757263
2846,25006,59738,False,12.696866339583186,-1,2.8019669116474688e-05,2.8019669116474688e-05,1.0,0.0,1.156070870107729e-12,1.156070870107729e-12,-0.1089592576026916,low_snr_20pct,-0.1406536291517074,-0.2045627935706034,0.0639091576426324,-0.1513045331386076,-0.21521369078124,0.8203052878379822,0.7563961148262024,-0.1051920652389526,0.8471844792366028,0.783275306224823,0.1552714258432388,0.5171452164649963,0.4532360136508941
2847,25011,25096,False,13.871386998332566,-1,1.7006841517286375e-05,1.7006841517286375e-05,1.0,0.0,1.150901379394978e-13,1.150901379394978e-13,0.4968742132186889,low_snr_20pct,0.0415926346912075,0.0581252863359306,-0.0165326533387889,0.0311708056826946,0.0477034590214836,-0.2964324951171875,-0.2798998653888702,0.4970097243785858,-0.1516474187374115,-0.1351147592067718,0.4957666993141174,-0.0736253261566162,-0.0570926703512668
2848,25011,25116,True,2.7301430783203564,-1,2.523460534575861e-05,2.848680264268128e-05,1.1288784687678617,12.887846876786169,3.037141197913106e-13,4.932348357691032e-13,0.4848985373973846,low_snr_20pct,0.1480830161184471,0.1700199683596142,-0.021936953935233,0.1885996919618118,0.2105366458970449,-1.1136853694915771,-1.0917483568191528,0.4489183127880096,-1.0641921758651731,-1.042255163192749,0.4559312462806701,-0.6595476269721985,-0.637610673904419
2849,25025,25182,False,11.45388708128924,-1,1.7671698515187018e-05,1.7671698515187018e-05,1.0,0.0,1.3211444317946285e-13,1.3211444317946285e-13,0.4966130256652832,low_snr_20pct,0.0405978758098203,0.0605668164547438,-0.0199689406449234,0.0335594216532928,0.0535283622982163,-0.4451363384723663,-0.4251673817634582,0.49678435921669,-0.316613107919693,-0.2966441512107849,0.4955883920192718,-0.1658020764589309,-0.145833134651184
2850,25042,25063,True,0.1806487924964356,-1,7.826501678209752e-05,6.913326457152324e-05,0.8833226825211248,-11.667731747887522,8.519164786027322e-11,5.1865019982215906e-11,-0.4962588250637054,low_snr_20pct,-0.7602559532436659,-2.127807424614353,1.3675515797909044,-0.7545180300862209,-2.122069609877125,1.4888876676559448,0.1213362067937851,-0.4961673021316528,1.4144694805145264,0.046917874366045,-0.4856870472431183,1.3905302286148071,0.0229786895215511
2851,25055,25116,False,10.710063528942944,-1,7.120188092812896e-05,7.120188092812896e-05,1.0,0.0,4.538649702782316e-11,4.538649702782316e-11,-0.4957494437694549,low_snr_20pct,-0.2822301040875802,1.772889208486936,-2.055119312574516,-0.289294873863713,1.765824438710803,-0.9197568893432616,1.1353623867034912,-0.4958053827285766,-0.9964590668678284,1.0586601495742798,-0.4851799309253692,-1.0317223072052002,1.0233969688415527
2852,25055,25063,False,17.00417464821711,-1,7.389628444798291e-05,7.389628444798291e-05,1.0,0.0,4.4256676792009815e-11,4.4256676792009815e-11,-0.4954495131969452,low_snr_20pct,0.7868238937995542,1.962528284413928,-1.1757043906143738,0.7794727320195594,1.9551771226339327,-1.2945016622543335,-0.1187973320484161,-0.4955143630504608,-1.2002758979797363,-0.0245714914053678,-0.4848462343215942,-1.1648104190826416,0.0108939548954367
2853,25055,25128,False,32.74117853891657,-1,6.795550871174783e-05,6.795550871174783e-05,1.0,0.0,2.0945436443016163e-11,2.0945436443016163e-11,-0.4932951331138611,low_snr_20pct,-0.5061117540686166,-1.8371567288288928,1.3310448663400587,-0.4917510084030685,-1.8227958747431272,1.866882085800171,0.5358371138572693,-0.4934843778610229,1.8317142724990845,0.5006693601608276,-0.4822674095630646,1.7819993495941162,0.4509544968605041
2854,25063,25073,True,1.2941975342061116,-1,4.288075797376223e-05,3.819279528818141e-05,0.890674444503773,-10.932555549622702,3.078540749964193e-12,1.937407037627204e-12,-0.4631052017211914,low_snr_20pct,0.0250279347078921,-0.6063789386925996,0.6314069276106005,0.0233589223538974,-0.608048005256703,-0.3635115325450897,-0.9949184656143188,-0.401484340429306,-0.2951917350292206,-0.9265986084938048,-0.4000140428543091,-0.2937418818473816,-0.9251488447189332
2855,25073,45328,False,27.008319333181305,-1,3.389757330296561e-05,3.389757330296561e-05,1.0,0.0,1.0095337963364377e-12,1.0095337963364377e-12,0.0357283279299736,low_snr_20pct,-0.056729770756209,-0.607501330192545,0.550771559436336,-0.0592396140822182,-0.6100111735185543,0.2085840404033661,-0.3421875238418579,0.0384921096265316,0.2392624616622924,-0.3115091025829315,0.0408929698169231,0.2347385734319687,-0.3160329759120941
2856,25073,45320,True,0.6183318723188437,-1,4.548383367364295e-05,4.037782905343266e-05,0.8877402319064163,-11.225976809358372,3.996571550442982e-12,2.482168167965088e-12,-0.4763044416904449,low_snr_20pct,0.08021691356953,1.0093602860537614,-0.929143264064014,0.0809992535284048,1.0101425175924188,-0.8415831923484802,0.0875601693987846,-0.4469853043556213,-0.7106704115867615,0.2184728682041168,-0.4380959570407867,-0.7030132412910461,0.2261300384998321
2857,25096,25128,False,29.356290074399745,-1,3.33951429638546e-05,3.33951429638546e-05,1.0,0.0,1.0725802508192677e-12,1.0725802508192677e-12,-0.0158652421087026,low_snr_20pct,0.1160927772100514,0.3094228703554719,-0.1933300931454204,0.1012849878837332,0.2946150810291537,-0.5400708913803101,-0.3467408120632171,-0.0128351747989654,-0.419690191745758,-0.2263600975275039,-0.0346023291349411,-0.2934232652187347,-0.1000931784510612
2858,25096,25182,False,20.192597407370712,-1,2.218393092334736e-05,2.218393092334736e-05,1.0,0.0,4.686824135491526e-13,4.686824135491526e-13,0.4755354523658752,low_snr_20pct,-0.0758848008302476,-0.2625758903926703,0.1866911031149498,-0.071561971572067,-0.2582530746870169,0.5959675908088684,0.4092765152454376,0.4788027703762054,0.5428491830825806,0.3561580777168274,0.4788389205932617,0.4127594828605652,0.226068377494812
2859,25128,25132,False,29.077332102177465,-1,6.62125603412278e-05,6.62125603412278e-05,1.0,0.0,4.5443547353132696e-11,4.5443547353132696e-11,-0.4960792958736419,low_snr_20pct,-0.3914976524389824,-2.2566489150423195,1.865151479443772,-0.3919990688387026,-2.2571505482824743,1.7692056894302368,-0.0959456041455268,-0.4961202144622803,1.784728765487671,-0.0804227590560913,-0.4857501983642578,1.7898952960968018,-0.0752562060952186
2860,25132,25293,False,34.228087978676115,-1,4.091877053724602e-05,4.091877053724602e-05,1.0,0.0,2.4917118260814776e-12,2.4917118260814776e-12,-0.441757470369339,low_snr_20pct,-0.0874999061379298,-0.8844061212000786,0.7969062150621486,-0.0855208780311742,-0.8824270930933229,1.070887327194214,0.2739810943603515,-0.4447061419486999,1.0542776584625244,0.2573714256286621,-0.4378776550292969,1.0181682109832764,0.221261978149414
2861,25132,25135,False,17.770464776543264,-1,7.94787410995923e-05,7.94787410995923e-05,1.0,0.0,7.917975611025844e-11,7.917975611025844e-11,-0.4960511326789856,low_snr_20pct,-0.3054605450959063,-0.935765435408284,0.6303049445224862,-0.3079947863589283,-0.9382997308814144,1.0379185676574707,0.4076136648654938,-0.4960808753967285,1.046486496925354,0.4161815047264099,-0.4853896200656891,1.0492260456085205,0.4189210832118988
2862,25135,25317,False,44.91323025577351,-1,5.607444836641662e-05,5.607444836641662e-05,1.0,0.0,7.77564845388127e-12,7.77564845388127e-12,-0.4863662421703338,low_snr_20pct,-0.29950437204114,-4.916995657204895,4.617491285163755,-0.3029494244442127,-4.920440709607968,3.727853536605835,-0.8896377682685852,-0.487006664276123,3.687111377716065,-0.9303799271583556,-0.4752556979656219,3.631824254989624,-0.985667049884796
2863,25135,45966,False,,-1,6.890246731927618e-05,6.890246731927618e-05,1.0,0.0,7.291673911389268e-11,7.291673911389268e-11,-0.4964199960231781,low_snr_20pct,-0.0074113095895793,-0.0074113095895793,0.0,-0.006553958510478,-0.006553958510478,-1.7318018674850464,-1.7318018674850464,-0.4964413940906524,-1.729239583015442,-1.729239583015442,-0.4859441518783569,-1.7132415771484375,-1.7132415771484375
2864,25146,25172,False,,-1,2.7650934498524293e-05,2.7650934498524293e-05,1.0,0.0,2.4025275806539456e-12,2.4025275806539456e-12,-0.4711428582668304,low_snr_20pct,-0.0216945652929808,-0.0216945652929808,0.0,-0.0370864261880782,-0.0370864261880782,0.2217582017183303,0.2217582017183303,-0.4713154733181,0.3649744689464569,0.3649744689464569,-0.450309008359909,0.4666983485221863,0.4666983485221863
2865,25146,25175,False,,-1,1.3191288417147009e-05,1.3191288417147009e-05,1.0,0.0,3.636683542312183e-14,3.636683542312183e-14,0.4976912140846252,low_snr_20pct,0.0103473756594822,0.0402124224557439,-0.0298650434081299,0.0096200496434986,0.0394850930516285,-0.1058765724301338,-0.076011523604393,0.4977236092090606,-0.0829428806900978,-0.0530778393149375,0.4960910081863403,-0.0415214709937572,-0.0116564268246293
2866,25171,25172,False,13.970671099431348,-1,2.399220466031693e-05,2.399220466031693e-05,1.0,0.0,4.934305585152683e-13,4.934305585152683e-13,0.4686911702156067,low_snr_20pct,-0.0744497576110093,-0.2037610192877868,0.1293112752293046,-0.068460502837455,-0.1977717780667597,0.2773695588111877,0.1480583101511001,0.4725219905376434,0.1524306386709213,0.0231193639338016,0.4741909205913543,-0.056055374443531,-0.1853666454553604
2867,25171,25208,False,,-1,2.7820202376460657e-05,2.7820202376460657e-05,1.0,0.0,2.7101521024787947e-12,2.7101521024787947e-12,-0.4784156680107116,low_snr_20pct,0.1189764568332654,0.1189764568332654,0.0,0.1153698447539652,0.1153698447539652,-0.7727411389350891,-0.7727411389350891,-0.4786674678325653,-0.6415067315101624,-0.6415067315101624,-0.4585080742835998,-0.3370816111564636,-0.3370816111564636
2868,25175,25183,False,,-1,2.558904088800773e-05,2.558904088800773e-05,1.0,0.0,1.2465580853644048e-12,1.2465580853644048e-12,-0.2148763835430145,low_snr_20pct,0.0758053152584772,0.4187287859112529,-0.3429234706527756,0.0757310880672434,0.4186545587200191,-0.6399162411689758,-0.2969927489757538,-0.1978911161422729,-0.6122919321060181,-0.2693684697151184,-0.209999218583107,-0.5146441459655762,-0.1717206835746765
2869,25175,25189,False,26.74198393549293,-1,2.8073936846340075e-05,2.8073936846340075e-05,1.0,0.0,1.388851057722426e-12,1.388851057722426e-12,-0.2958452105522156,low_snr_20pct,-0.0665947941865148,-0.3959459509935737,0.3293511568070589,-0.0673094053909272,-0.3966605621979862,0.5853874087333679,0.2560362517833709,-0.2892802953720093,0.5735129714012146,0.2441618144512176,-0.3075011372566223,0.5029986500740051,0.1736474782228469
2870,25182,25183,False,,-1,2.310114359715953e-05,2.310114359715953e-05,1.0,0.0,9.721468261803377e-13,9.721468261803377e-13,0.072226345539093,low_snr_20pct,-0.0365231086205727,-0.3660576311200533,0.3295345224994805,-0.0393052391578063,-0.3688397616572869,0.3894427418708801,0.0599082149565219,0.1071078479290008,0.4093415439128876,0.0798070356249809,0.0951183885335922,0.3826518356800079,0.05311731249094
2871,25183,25274,False,,-1,1.839596916397568e-05,1.839596916397568e-05,1.0,0.0,3.069904025928145e-13,3.069904025928145e-13,0.490853875875473,low_snr_20pct,0.0380881883378734,0.0598137550367238,-0.0217255666988503,0.0351688587919753,0.0568944254908257,-0.2006060183048248,-0.1788804531097412,0.4918809831142425,-0.1577741652727127,-0.1360486000776291,0.4908448755741119,-0.0907206609845161,-0.0689950957894325
2872,25189,25256,False,10.696034445118816,-1,1.8654129235073924e-05,1.8654129235073924e-05,1.0,0.0,1.0701707235107496e-13,1.0701707235107496e-13,0.4964849650859833,low_snr_20pct,0.0272776169463499,0.0503058254503873,-0.0230282085040374,0.0253093139707723,0.0483375224748098,-0.049492385238409,-0.0264641772955656,0.4966466426849365,-0.014925873838365,0.0081023341044783,0.495322585105896,0.0549640133976936,0.0779922157526016
2873,25189,25208,False,,-1,2.7908226911677048e-05,2.7908226911677048e-05,1.0,0.0,1.8684022243129244e-12,1.8684022243129244e-12,-0.436215192079544,low_snr_20pct,-0.0949632557377226,-0.4010360769054859,0.3060728482728175,-0.0937694475018624,-0.39984229577468,0.6514275074005127,0.3453547060489654,-0.4356791377067566,0.6088361740112305,0.3027633130550384,-0.4196033477783203,0.4683716595172882,0.1622987985610962
2874,25208,25215,False,15.786935812992796,-1,2.088029759761412e-05,2.088029759761412e-05,1.0,0.0,2.100380789065582e-13,2.100380789065582e-13,0.4943567216396332,low_snr_20pct,0.0229664022039421,0.0703769369034745,-0.0474105346995323,0.0204942823372718,0.0679048170368042,0.048784039914608,0.0961945801973342,0.4947818517684936,0.105243980884552,0.1526545137166977,0.4939708411693573,0.2052948474884033,0.2527053952217102
2875,25215,25569,False,19.559800882681785,-1,2.2813484974903982e-05,2.2813484974903982e-05,1.0,0.0,2.5267286486060965e-13,2.5267286486060965e-13,0.4915690720081329,low_snr_20pct,-0.0326357830462888,-0.0474683430041165,0.0148325599578277,-0.0328747174881821,-0.0477072774460098,0.4936903119087219,0.4788577854633331,0.4922777116298675,0.4800237417221069,0.4651911854743957,0.4919044971466064,0.3870770633220672,0.3722445070743561
2876,25215,25227,False,22.29745484913133,-1,2.538380613259505e-05,2.538380613259505e-05,1.0,0.0,7.69389285399625e-13,7.69389285399625e-13,0.3343039751052856,low_snr_20pct,0.0545161246874592,0.1214746280452615,-0.0669585033578022,0.0522336521095474,0.1191921554673496,-0.2979609966278076,-0.2310024946928024,0.3518335819244385,-0.2616031765937805,-0.1946446746587753,0.3368019461631775,-0.154092863202095,-0.0871343687176704
