edge_id,in_targeted_166,in_low_snr_20pct,category
2766,False,False,neither
2767,False,False,neither
2768,False,True,low_snr_only
2769,False,False,neither
2770,False,False,neither
2771,False,False,neither
2772,False,False,neither
2773,False,True,low_snr_only
2774,False,True,low_snr_only
2775,False,False,neither
2776,False,False,neither
2777,False,False,neither
2778,False,False,neither
2779,False,False,neither
2780,False,False,neither
2781,False,False,neither
2782,False,False,neither
2783,False,False,neither
2784,False,False,neither
2785,False,False,neither
2786,False,False,neither
2787,False,False,neither
2788,False,True,low_snr_only
2789,False,False,neither
2790,False,False,neither
2791,False,False,neither
2792,True,False,targeted_only
2793,True,False,targeted_only
2794,True,False,targeted_only
2795,False,False,neither
2796,False,False,neither
2797,False,False,neither
2798,False,False,neither
2799,False,False,neither
2800,True,False,targeted_only
2801,True,False,targeted_only
2802,True,False,targeted_only
2803,True,False,targeted_only
2804,True,True,overlap
2805,True,False,targeted_only
2806,False,False,neither
2807,False,True,low_snr_only
2808,False,False,neither
2809,True,False,targeted_only
2810,False,False,neither
2811,False,False,neither
2812,False,False,neither
2813,False,False,neither
2814,False,False,neither
2815,False,False,neither
2816,False,False,neither
2817,False,False,neither
2818,False,False,neither
2819,False,False,neither
2820,False,False,neither
2821,False,False,neither
2822,False,False,neither
2823,False,False,neither
2824,False,False,neither
2825,False,False,neither
2826,False,False,neither
2827,False,False,neither
2828,False,False,neither
2829,False,False,neither
2830,False,False,neither
2831,False,False,neither
2832,False,False,neither
2833,False,False,neither
2834,False,False,neither
2835,False,False,neither
2836,True,False,targeted_only
2837,True,False,targeted_only
2838,True,False,targeted_only
2839,True,False,targeted_only
2840,True,False,targeted_only
2841,True,False,targeted_only
2842,False,False,neither
2843,False,False,neither
2844,True,False,targeted_only
2845,False,False,neither
2846,True,False,targeted_only
2847,True,False,targeted_only
2848,True,True,overlap
2849,False,False,neither
2850,True,True,overlap
2851,True,False,targeted_only
2852,True,False,targeted_only
2853,True,False,targeted_only
2854,True,True,overlap
2855,True,False,targeted_only
2856,True,True,overlap
2857,True,False,targeted_only
2858,False,False,neither
2859,True,False,targeted_only
2860,True,False,targeted_only
2861,True,False,targeted_only
2862,True,False,targeted_only
2863,True,False,targeted_only
2864,False,False,neither
2865,False,False,neither
2866,False,False,neither
2867,False,False,neither
2868,False,False,neither
2869,False,False,neither
2870,False,False,neither
2871,False,False,neither
2872,False,False,neither
2873,False,False,neither
2874,False,False,neither
2875,False,False,neither
2876,False,False,neither
2877,False,False,neither
2878,False,False,neither
2879,False,False,neither
2880,False,False,neither
2881,False,False,neither
2882,False,False,neither
2883,False,False,neither
2884,False,False,neither
2885,False,False,neither
2886,False,False,neither
2887,False,False,neither
2888,False,False,neither
2889,False,False,neither
2890,False,False,neither
2891,False,False,neither
2892,False,False,neither
2893,False,False,neither
2894,False,False,neither
2895,False,False,neither
2896,False,False,neither
2897,False,False,neither
2898,False,False,neither
2899,False,False,neither
2900,False,False,neither
2901,False,False,neither
2902,False,False,neither
2903,False,False,neither
2904,False,False,neither
2905,False,False,neither
2906,False,True,low_snr_only
2907,False,False,neither
2908,False,True,low_snr_only
2909,False,False,neither
2910,False,False,neither
2911,False,False,neither
2912,False,False,neither
2913,False,False,neither
2914,False,False,neither
2915,False,False,neither
2916,False,False,neither
2917,False,False,neither
2918,False,False,neither
2919,False,False,neither
2920,False,False,neither
2921,False,False,neither
2922,False,False,neither
2923,False,False,neither
2924,False,False,neither
2925,False,False,neither
2926,False,False,neither
2927,False,True,low_snr_only
2928,False,False,neither
2929,False,True,low_snr_only
2930,False,False,neither
2931,False,False,neither
2932,False,False,neither
2933,False,False,neither
2934,False,False,neither
2935,False,False,neither
2936,False,False,neither
2937,False,False,neither
2938,False,False,neither
2939,False,False,neither
2940,False,False,neither
2941,False,False,neither
2942,False,False,neither
2943,False,False,neither
2944,False,False,neither
2945,False,False,neither
2946,False,False,neither
2947,False,False,neither
2948,False,False,neither
2949,False,False,neither
2950,False,False,neither
2951,False,False,neither
2952,False,False,neither
2953,False,False,neither
2954,False,False,neither
2955,False,False,neither
2956,False,False,neither
2957,False,False,neither
2958,False,False,neither
2959,False,False,neither
2960,False,False,neither
2961,False,False,neither
2962,False,True,low_snr_only
2963,False,False,neither
2964,False,False,neither
2965,False,True,low_snr_only
2966,False,False,neither
2967,False,False,neither
2968,False,False,neither
2969,False,False,neither
2970,False,False,neither
2971,False,False,neither
2972,False,False,neither
2973,False,False,neither
2974,False,False,neither
2975,False,False,neither
2976,False,False,neither
2977,False,False,neither
2978,False,False,neither
2979,False,False,neither
2980,False,True,low_snr_only
2981,False,False,neither
2982,False,True,low_snr_only
2983,False,True,low_snr_only
2984,False,False,neither
2985,False,True,low_snr_only
2986,False,False,neither
2987,False,False,neither
2988,False,False,neither
2989,False,True,low_snr_only
2990,False,False,neither
2991,False,True,low_snr_only
2992,False,True,low_snr_only
2993,False,False,neither
2994,False,False,neither
2995,False,True,low_snr_only
2996,False,True,low_snr_only
2997,False,False,neither
2998,False,True,low_snr_only
2999,False,True,low_snr_only
3000,False,False,neither
3001,False,False,neither
3002,False,True,low_snr_only
3003,False,False,neither
3004,False,True,low_snr_only
3005,False,False,neither
3006,False,False,neither
3007,False,False,neither
3008,False,False,neither
3009,False,True,low_snr_only
3010,False,True,low_snr_only
3011,False,False,neither
3012,False,False,neither
3013,False,False,neither
3014,False,False,neither
3015,False,True,low_snr_only
3016,False,False,neither
3017,False,False,neither
3018,False,True,low_snr_only
3019,False,False,neither
3020,False,True,low_snr_only
3021,False,False,neither
3022,False,False,neither
3023,False,False,neither
3024,False,True,low_snr_only
3025,False,False,neither
3026,False,False,neither
3027,False,False,neither
3028,False,False,neither
3029,False,True,low_snr_only
3030,False,False,neither
3031,False,False,neither
3032,False,False,neither
3033,False,True,low_snr_only
3034,False,True,low_snr_only
3035,False,False,neither
3036,False,False,neither
3037,False,False,neither
3038,False,False,neither
3039,False,False,neither
3040,False,False,neither
3041,False,True,low_snr_only
3042,False,False,neither
3043,False,True,low_snr_only
3044,False,True,low_snr_only
3045,False,False,neither
3046,False,True,low_snr_only
3047,False,True,low_snr_only
3048,False,True,low_snr_only
3049,False,False,neither
3050,False,True,low_snr_only
3051,False,False,neither
3052,False,True,low_snr_only
3053,False,True,low_snr_only
3054,False,True,low_snr_only
3055,False,False,neither
3056,False,False,neither
3057,False,False,neither
3058,False,False,neither
3059,False,False,neither
3060,False,True,low_snr_only
3061,False,False,neither
3062,False,False,neither
3063,False,False,neither
3064,False,False,neither
3065,False,False,neither
3066,False,False,neither
3067,False,False,neither
3068,False,False,neither
3069,False,True,low_snr_only
3070,False,False,neither
3071,False,True,low_snr_only
3072,False,True,low_snr_only
3073,False,False,neither
3074,False,False,neither
3075,False,True,low_snr_only
3076,False,True,low_snr_only
3077,False,False,neither
3078,False,False,neither
3079,False,False,neither
3080,False,False,neither
3081,False,True,low_snr_only
3082,False,False,neither
3083,False,True,low_snr_only
3084,False,True,low_snr_only
3085,False,False,neither
3086,False,False,neither
3087,False,False,neither
3088,False,True,low_snr_only
3089,False,True,low_snr_only
3090,False,False,neither
3091,False,False,neither
3092,False,True,low_snr_only
3093,False,False,neither
3094,False,False,neither
3095,False,False,neither
3096,False,False,neither
3097,False,False,neither
3098,False,False,neither
3099,False,True,low_snr_only
3100,False,False,neither
3101,False,False,neither
3102,False,False,neither
3103,False,True,low_snr_only
3104,False,False,neither
3105,False,False,neither
3106,False,False,neither
3107,False,False,neither
3108,False,False,neither
3109,False,False,neither
3110,False,False,neither
3111,False,False,neither
3112,False,False,neither
3113,False,False,neither
3114,False,True,low_snr_only
3115,False,False,neither
3116,False,True,low_snr_only
3117,False,False,neither
3118,False,False,neither
3119,False,False,neither
3120,False,True,low_snr_only
3121,False,False,neither
3122,False,False,neither
3123,False,False,neither
3124,False,False,neither
3125,False,False,neither
3126,False,True,low_snr_only
3127,False,False,neither
3128,False,False,neither
3129,False,False,neither
3130,False,False,neither
3131,False,True,low_snr_only
3132,False,False,neither
3133,False,False,neither
3134,False,False,neither
3135,False,False,neither
3136,False,False,neither
3137,False,False,neither
3138,False,False,neither
3139,False,False,neither
3140,False,True,low_snr_only
3141,False,False,neither
3142,False,False,neither
3143,False,False,neither
3144,False,False,neither
3145,False,True,low_snr_only
3146,False,True,low_snr_only
3147,False,False,neither
3148,False,False,neither
3149,False,False,neither
3150,False,False,neither
3151,False,True,low_snr_only
3152,False,False,neither
3153,False,False,neither
3154,False,False,neither
3155,False,False,neither
3156,False,False,neither
3157,False,False,neither
3158,False,False,neither
3159,False,False,neither
3160,False,True,low_snr_only
3161,False,False,neither
3162,False,True,low_snr_only
3163,False,True,low_snr_only
3164,False,False,neither
3165,False,False,neither
3166,False,True,low_snr_only
3167,False,False,neither
3168,False,False,neither
3169,False,False,neither
3170,False,False,neither
3171,False,True,low_snr_only
3172,False,True,low_snr_only
3173,False,False,neither
3174,False,False,neither
3175,False,False,neither
3176,False,False,neither
3177,False,False,neither
3178,False,False,neither
3179,False,False,neither
3180,False,False,neither
3181,False,True,low_snr_only
3182,False,True,low_snr_only
3183,False,True,low_snr_only
3184,False,False,neither
3185,False,False,neither
3186,False,False,neither
3187,False,True,low_snr_only
3188,False,False,neither
3189,False,False,neither
3190,False,False,neither
3191,False,False,neither
3192,False,False,neither
3193,False,False,neither
3194,False,False,neither
3195,False,False,neither
3196,False,False,neither
3197,False,False,neither
3198,False,False,neither
3199,False,False,neither
3200,False,True,low_snr_only
3201,False,True,low_snr_only
3202,False,False,neither
3203,False,True,low_snr_only
3204,False,False,neither
3205,False,False,neither
3206,False,False,neither
3207,False,True,low_snr_only
3208,False,False,neither
3209,False,False,neither
3210,False,False,neither
3211,False,False,neither
3212,False,False,neither
3213,False,True,low_snr_only
3214,False,False,neither
3215,False,False,neither
3216,False,False,neither
3217,False,False,neither
3218,False,False,neither
3219,False,False,neither
3220,False,False,neither
3221,False,False,neither
3222,False,False,neither
3223,False,False,neither
3224,False,True,low_snr_only
3225,False,False,neither
3226,False,False,neither
3227,False,False,neither
3228,False,False,neither
3229,False,False,neither
3230,False,True,low_snr_only
3231,False,False,neither
3232,False,False,neither
3233,False,False,neither
3234,False,False,neither
3235,False,False,neither
3236,False,False,neither
3237,False,True,low_snr_only
3238,False,False,neither
3239,False,False,neither
3240,False,False,neither
3241,False,False,neither
3242,False,False,neither
3243,False,True,low_snr_only
3244,False,False,neither
3245,False,False,neither
3246,False,False,neither
3247,False,True,low_snr_only
3248,False,False,neither
3249,False,False,neither
3250,False,False,neither
3251,False,False,neither
3252,False,True,low_snr_only
3253,False,False,neither
3254,False,False,neither
3255,False,False,neither
3256,False,False,neither
3257,False,False,neither
3258,False,False,neither
3259,False,True,low_snr_only
3260,False,False,neither
3261,False,True,low_snr_only
3262,False,True,low_snr_only
3263,False,True,low_snr_only
3264,False,False,neither
3265,False,False,neither
3266,False,False,neither
3267,False,False,neither
3268,False,False,neither
3269,False,False,neither
3270,False,False,neither
3271,False,False,neither
3272,False,True,low_snr_only
3273,False,False,neither
3274,False,True,low_snr_only
3275,False,False,neither
3276,False,False,neither
3277,False,False,neither
3278,False,False,neither
3279,False,False,neither
3280,False,False,neither
3281,False,False,neither
3282,False,False,neither
3283,False,False,neither
3284,False,False,neither
3285,False,True,low_snr_only
3286,False,False,neither
3287,False,False,neither
3288,False,False,neither
3289,False,True,low_snr_only
3290,False,False,neither
3291,False,False,neither
3292,False,False,neither
3293,False,False,neither
3294,False,False,neither
3295,False,False,neither
3296,False,False,neither
3297,False,False,neither
3298,False,False,neither
3299,False,False,neither
3300,False,False,neither
3301,False,False,neither
3302,False,False,neither
3303,False,False,neither
3304,False,False,neither
3305,False,False,neither
3306,False,False,neither
3307,False,False,neither
3308,False,False,neither
3309,False,False,neither
3310,False,False,neither
3311,False,False,neither
3312,False,False,neither
3313,False,False,neither
3314,False,False,neither
3315,False,False,neither
3316,False,False,neither
3317,False,False,neither
3318,False,False,neither
3319,False,False,neither
3320,False,False,neither
3321,False,False,neither
3322,False,True,low_snr_only
3323,False,False,neither
3324,False,False,neither
3325,False,False,neither
3326,False,False,neither
3327,False,False,neither
3328,False,False,neither
3329,False,False,neither
3330,False,False,neither
3331,False,False,neither
3332,False,False,neither
3333,False,False,neither
3334,False,False,neither
3335,False,False,neither
3336,False,False,neither
3337,False,False,neither
3338,False,False,neither
3339,False,False,neither
3340,False,False,neither
3341,False,False,neither
3342,False,False,neither
3343,False,False,neither
3344,False,True,low_snr_only
3345,False,False,neither
3346,False,False,neither
3347,False,False,neither
3348,False,False,neither
3349,False,True,low_snr_only
3350,False,False,neither
3351,False,False,neither
3352,False,False,neither
3353,False,False,neither
3354,False,True,low_snr_only
3355,False,False,neither
3356,False,False,neither
3357,False,True,low_snr_only
3358,False,True,low_snr_only
3359,False,False,neither
3360,False,False,neither
3361,False,True,low_snr_only
3362,False,True,low_snr_only
3363,False,False,neither
3364,False,False,neither
3365,False,False,neither
3366,False,True,low_snr_only
3367,False,False,neither
3368,False,False,neither
3369,False,False,neither
3370,False,True,low_snr_only
3371,False,False,neither
3372,False,True,low_snr_only
3373,False,True,low_snr_only
3374,False,False,neither
3375,False,False,neither
3376,False,False,neither
3377,False,True,low_snr_only
3378,False,False,neither
3379,False,False,neither
3380,False,False,neither
3381,False,False,neither
3382,False,False,neither
3383,False,False,neither
3384,False,False,neither
3385,False,False,neither
3386,False,False,neither
3387,False,False,neither
3388,False,False,neither
3389,False,False,neither
3390,False,False,neither
3391,False,True,low_snr_only
3392,False,False,neither
3393,False,False,neither
3394,False,False,neither
3395,False,False,neither
3396,False,False,neither
3397,False,True,low_snr_only
3398,False,False,neither
3399,False,True,low_snr_only
3400,False,True,low_snr_only
3401,False,False,neither
3402,False,True,low_snr_only
3403,False,False,neither
3404,False,True,low_snr_only
3405,False,False,neither
3406,False,False,neither
3407,False,False,neither
3408,False,False,neither
3409,False,False,neither
3410,False,False,neither
3411,False,False,neither
3412,False,True,low_snr_only
3413,False,False,neither
3414,False,False,neither
3415,False,True,low_snr_only
3416,False,True,low_snr_only
3417,False,False,neither
3418,False,False,neither
3419,False,False,neither
3420,False,False,neither
3421,False,True,low_snr_only
3422,False,True,low_snr_only
3423,False,False,neither
3424,False,False,neither
3425,False,False,neither
3426,False,False,neither
3427,False,False,neither
3428,False,False,neither
3429,False,False,neither
3430,False,True,low_snr_only
3431,False,True,low_snr_only
3432,False,False,neither
3433,False,False,neither
3434,False,False,neither
3435,False,False,neither
3436,False,False,neither
3437,False,True,low_snr_only
3438,False,False,neither
3439,False,False,neither
3440,False,False,neither
3441,False,False,neither
3442,False,False,neither
3443,False,False,neither
3444,False,False,neither
3445,False,False,neither
3446,False,False,neither
3447,False,False,neither
3448,False,False,neither
3449,False,False,neither
3450,False,False,neither
3451,False,False,neither
3452,False,False,neither
3453,False,False,neither
3454,False,False,neither
3455,False,False,neither
3456,False,False,neither
3457,False,False,neither
3458,False,False,neither
3459,False,False,neither
3460,False,False,neither
3461,False,False,neither
3462,False,False,neither
3463,False,False,neither
3464,False,False,neither
3465,False,False,neither
3466,False,False,neither
3467,False,False,neither
3468,False,False,neither
3469,False,False,neither
3470,False,False,neither
3471,False,False,neither
3472,False,False,neither
3473,False,False,neither
3474,False,False,neither
3475,False,False,neither
3476,False,True,low_snr_only
3477,False,False,neither
3478,False,False,neither
3479,False,False,neither
3480,False,False,neither
3481,False,False,neither
3482,False,True,low_snr_only
3483,False,False,neither
3484,False,False,neither
3485,False,True,low_snr_only
3486,False,False,neither
3487,False,False,neither
3488,False,False,neither
3489,False,False,neither
3490,False,False,neither
3491,False,False,neither
3492,False,False,neither
3493,False,False,neither
3494,False,False,neither
3495,False,False,neither
3496,False,False,neither
3497,False,False,neither
3498,False,False,neither
3499,False,False,neither
3500,False,False,neither
3501,False,False,neither
3502,False,False,neither
3503,False,False,neither
3504,False,False,neither
3505,False,False,neither
3506,False,False,neither
3507,False,False,neither
3508,False,False,neither
3509,False,False,neither
3510,False,False,neither
3511,False,False,neither
3512,False,False,neither
3513,False,False,neither
3514,False,False,neither
3515,False,False,neither
3516,False,False,neither
3517,False,False,neither
3518,False,False,neither
3519,False,False,neither
3520,False,False,neither
3521,False,False,neither
3522,False,False,neither
3523,False,True,low_snr_only
3524,False,False,neither
3525,False,False,neither
3526,False,False,neither
3527,False,False,neither
3528,False,False,neither
3529,False,False,neither
3530,False,False,neither
3531,False,False,neither
3532,False,False,neither
3533,False,False,neither
3534,False,False,neither
3535,False,False,neither
3536,False,False,neither
3537,False,False,neither
3538,False,False,neither
3539,False,False,neither
3540,False,False,neither
3541,False,False,neither
3542,False,False,neither
3543,False,False,neither
3544,False,False,neither
3545,False,False,neither
3546,False,False,neither
3547,False,False,neither
3548,False,False,neither
3549,False,False,neither
3550,False,False,neither
3551,False,False,neither
3552,False,False,neither
3553,False,False,neither
3554,False,False,neither
3555,False,False,neither
3556,False,False,neither
3557,False,False,neither
3558,False,False,neither
3559,False,False,neither
3560,False,False,neither
3561,False,False,neither
3562,False,False,neither
3563,False,False,neither
3564,False,False,neither
3565,False,False,neither
3566,False,False,neither
3567,False,False,neither
3568,False,False,neither
3569,False,False,neither
3570,False,False,neither
3571,False,False,neither
3572,False,False,neither
3573,False,False,neither
3574,False,False,neither
3575,False,False,neither
3576,False,False,neither
3577,False,False,neither
3578,False,False,neither
3579,False,False,neither
3580,False,False,neither
3581,False,False,neither
3582,False,False,neither
3583,False,False,neither
3584,False,False,neither
3585,False,False,neither
3586,False,False,neither
3587,False,False,neither
3588,False,False,neither
3589,False,False,neither
3590,False,False,neither
3591,False,False,neither
3592,False,False,neither
3593,False,False,neither
3594,False,False,neither
3595,False,False,neither
3596,False,False,neither
3597,False,False,neither
3598,False,False,neither
3599,False,False,neither
3600,False,False,neither
3601,False,False,neither
3602,False,False,neither
3603,False,False,neither
3604,False,False,neither
3605,False,False,neither
3606,False,False,neither
3607,False,False,neither
3608,False,False,neither
3609,False,False,neither
3610,False,False,neither
3611,False,False,neither
3612,False,False,neither
3613,False,False,neither
3614,False,False,neither
3615,False,False,neither
3616,False,False,neither
3617,False,False,neither
3618,False,False,neither
3619,False,False,neither
3620,False,False,neither
3621,False,False,neither
3622,False,False,neither
3623,False,False,neither
3624,False,False,neither
3625,False,False,neither
3626,False,False,neither
3627,False,False,neither
3628,False,False,neither
3629,False,False,neither
3630,False,False,neither
3631,False,True,low_snr_only
3632,False,False,neither
3633,False,False,neither
3634,False,False,neither
3635,False,False,neither
3636,False,False,neither
3637,False,False,neither
3638,False,False,neither
3639,False,False,neither
3640,False,False,neither
3641,False,False,neither
3642,False,False,neither
3643,False,False,neither
3644,False,False,neither
3645,False,False,neither
3646,False,False,neither
3647,False,False,neither
3648,False,False,neither
3649,False,False,neither
3650,False,False,neither
3651,False,False,neither
3652,False,False,neither
3653,False,False,neither
3654,False,False,neither
3655,False,True,low_snr_only
3656,False,False,neither
3657,False,False,neither
3658,False,False,neither
3659,False,False,neither
3660,False,False,neither
3661,False,False,neither
3662,False,False,neither
3663,False,False,neither
3664,False,False,neither
3665,False,False,neither
3666,False,False,neither
3667,False,False,neither
3668,False,False,neither
3669,False,True,low_snr_only
3670,False,False,neither
3671,False,False,neither
3672,False,False,neither
3673,False,False,neither
3674,False,False,neither
3675,False,False,neither
3676,False,False,neither
3677,False,True,low_snr_only
3678,False,False,neither
3679,False,False,neither
3680,False,True,low_snr_only
3681,False,False,neither
3682,False,False,neither
3683,False,False,neither
3684,False,False,neither
3685,False,False,neither
3686,False,False,neither
3687,False,False,neither
3688,False,False,neither
3689,False,True,low_snr_only
3690,False,False,neither
3691,False,False,neither
3692,False,False,neither
3693,False,False,neither
3694,False,False,neither
3695,False,False,neither
3696,False,False,neither
3697,False,False,neither
3698,False,False,neither
3699,False,False,neither
3700,False,False,neither
3701,False,False,neither
3702,False,False,neither
3703,False,False,neither
3704,False,False,neither
3705,False,False,neither
3706,False,False,neither
3707,False,False,neither
3708,False,False,neither
3709,False,False,neither
3710,False,False,neither
3711,False,False,neither
3712,False,False,neither
3713,False,False,neither
3714,False,False,neither
3715,False,False,neither
3716,False,False,neither
3717,False,False,neither
3718,False,False,neither
3719,False,False,neither
3720,False,False,neither
3721,False,False,neither
3722,False,False,neither
3723,False,False,neither
3724,False,False,neither
3725,False,False,neither
3726,False,False,neither
3727,False,False,neither
3728,False,False,neither
3729,False,True,low_snr_only
3730,False,False,neither
3731,False,False,neither
3732,False,False,neither
3733,False,False,neither
3734,False,False,neither
3735,False,False,neither
3736,False,False,neither
3737,False,False,neither
3738,False,False,neither
3739,False,False,neither
3740,False,False,neither
3741,False,False,neither
3742,False,False,neither
3743,False,False,neither
3744,False,False,neither
3745,False,False,neither
3746,False,False,neither
3747,False,True,low_snr_only
3748,False,False,neither
3749,False,False,neither
3750,False,False,neither
3751,False,False,neither
3752,False,False,neither
3753,False,False,neither
3754,False,False,neither
3755,False,False,neither
3756,False,False,neither
3757,False,False,neither
3758,False,False,neither
3759,False,False,neither
3760,False,False,neither
3761,False,False,neither
3762,False,False,neither
3763,False,False,neither
3764,False,False,neither
3765,False,False,neither
3766,False,False,neither
3767,False,False,neither
3768,False,False,neither
3769,False,False,neither
3770,False,False,neither
3771,False,False,neither
3772,False,False,neither
3773,False,False,neither
3774,False,False,neither
3775,False,False,neither
3776,False,False,neither
3777,False,False,neither
3778,False,False,neither
3779,False,False,neither
3780,False,True,low_snr_only
3781,False,False,neither
3782,False,False,neither
3783,False,False,neither
3784,False,False,neither
3785,False,False,neither
3786,False,False,neither
3787,False,False,neither
3788,False,False,neither
3789,False,False,neither
3790,False,False,neither
3791,False,False,neither
3792,False,False,neither
3793,False,False,neither
3794,False,False,neither
3795,False,False,neither
3796,False,False,neither
3797,False,False,neither
3798,False,False,neither
3799,False,False,neither
3800,False,False,neither
3801,False,False,neither
3802,False,False,neither
3803,False,False,neither
3804,False,False,neither
3805,False,False,neither
3806,False,False,neither
3807,False,False,neither
3808,False,False,neither
3809,False,False,neither
3810,False,False,neither
3811,False,False,neither
3812,False,False,neither
3813,False,False,neither
3814,False,False,neither
3815,False,False,neither
3816,False,False,neither
3817,False,False,neither
3818,False,False,neither
3819,False,False,neither
3820,False,False,neither
3821,False,False,neither
3822,False,False,neither
3823,False,False,neither
3824,False,False,neither
3825,False,False,neither
3826,False,False,neither
3827,False,False,neither
3828,False,False,neither
3829,False,False,neither
3830,False,False,neither
3831,False,False,neither
3832,False,False,neither
3833,False,False,neither
3834,False,False,neither
3835,False,False,neither
3836,False,False,neither
3837,False,False,neither
3838,False,False,neither
3839,False,False,neither
3840,False,False,neither
3841,False,False,neither
3842,False,False,neither
3843,False,False,neither
3844,False,False,neither
3845,False,False,neither
3846,False,False,neither
3847,False,False,neither
3848,False,False,neither
3849,False,False,neither
3850,False,False,neither
3851,False,False,neither
3852,False,False,neither
3853,False,False,neither
3854,False,False,neither
3855,False,False,neither
3856,False,False,neither
3857,False,False,neither
3858,False,False,neither
3859,False,False,neither
3860,False,False,neither
3861,False,False,neither
3862,False,False,neither
3863,False,False,neither
3864,False,False,neither
3865,False,False,neither
3866,False,False,neither
3867,False,False,neither
3868,False,False,neither
3869,False,False,neither
3870,False,False,neither
3871,False,False,neither
3872,False,False,neither
3873,False,False,neither
3874,False,False,neither
3875,False,False,neither
3876,False,False,neither
3877,False,False,neither
3878,False,False,neither
3879,False,False,neither
3880,False,False,neither
3881,False,False,neither
3882,False,False,neither
3883,False,False,neither
3884,False,False,neither
3885,False,False,neither
3886,False,False,neither
3887,False,False,neither
3888,False,False,neither
3889,False,False,neither
3890,False,False,neither
3891,False,False,neither
3892,False,False,neither
3893,False,False,neither
3894,False,False,neither
3895,False,False,neither
3896,False,False,neither
3897,False,False,neither
3898,False,False,neither
3899,False,False,neither
3900,False,False,neither
3901,False,False,neither
3902,False,False,neither
3903,False,False,neither
3904,False,False,neither
3905,False,False,neither
3906,False,False,neither
3907,False,False,neither
3908,False,False,neither
3909,False,False,neither
3910,False,False,neither
3911,False,True,low_snr_only
3912,False,False,neither
3913,False,False,neither
3914,False,False,neither
3915,False,False,neither
3916,False,False,neither
3917,False,True,low_snr_only
3918,False,True,low_snr_only
3919,False,True,low_snr_only
3920,False,False,neither
3921,False,False,neither
3922,False,False,neither
3923,False,False,neither
3924,False,False,neither
3925,False,False,neither
3926,False,False,neither
3927,True,False,targeted_only
3928,True,True,overlap
3929,True,True,overlap
3930,False,False,neither
3931,False,False,neither
3932,False,False,neither
3933,False,False,neither
3934,False,False,neither
3935,False,True,low_snr_only
3936,False,False,neither
3937,False,False,neither
3938,False,False,neither
3939,False,False,neither
3940,False,False,neither
3941,False,False,neither
3942,False,False,neither
3943,True,False,targeted_only
3944,True,False,targeted_only
3945,True,True,overlap
3946,True,False,targeted_only
3947,True,False,targeted_only
3948,True,False,targeted_only
3949,False,False,neither
3950,False,False,neither
3951,False,False,neither
3952,False,False,neither
3953,False,False,neither
3954,False,False,neither
3955,False,False,neither
3956,False,False,neither
3957,False,False,neither
3958,False,False,neither
3959,False,False,neither
3960,False,False,neither
3961,False,False,neither
3962,False,False,neither
3963,False,False,neither
3964,False,False,neither
3965,False,False,neither
3966,False,False,neither
3967,False,False,neither
3968,False,False,neither
3969,False,False,neither
3970,False,False,neither
3971,False,False,neither
3972,False,False,neither
3973,False,False,neither
3974,False,False,neither
3975,False,False,neither
3976,False,True,low_snr_only
3977,False,False,neither
3978,False,False,neither
3979,False,True,low_snr_only
3980,False,False,neither
3981,False,False,neither
3982,False,True,low_snr_only
3983,False,False,neither
3984,False,False,neither
3985,True,False,targeted_only
3986,True,False,targeted_only
3987,False,False,neither
3988,False,False,neither
3989,False,True,low_snr_only
3990,False,False,neither
3991,False,False,neither
3992,False,False,neither
3993,False,False,neither
3994,False,False,neither
3995,False,False,neither
3996,False,False,neither
3997,False,False,neither
3998,False,False,neither
3999,False,False,neither
4000,False,False,neither
4001,False,False,neither
4002,False,True,low_snr_only
4003,False,False,neither
4004,False,False,neither
4005,False,False,neither
4006,False,False,neither
4007,False,False,neither
4008,False,False,neither
4009,False,False,neither
4010,False,False,neither
4011,False,False,neither
4012,False,False,neither
4013,False,False,neither
4014,False,False,neither
4015,False,False,neither
4016,False,False,neither
4017,False,False,neither
4018,False,False,neither
4019,False,False,neither
4020,False,False,neither
4021,False,False,neither
4022,False,False,neither
4023,False,False,neither
4024,False,False,neither
4025,False,False,neither
4026,False,False,neither
4027,False,False,neither
4028,False,False,neither
4029,False,False,neither
4030,False,False,neither
4031,False,False,neither
4032,False,False,neither
4033,False,False,neither
4034,False,False,neither
4035,False,False,neither
4036,False,False,neither
4037,False,False,neither
4038,False,False,neither
4039,False,False,neither
4040,False,False,neither
4041,False,False,neither
4042,False,False,neither
4043,False,False,neither
4044,False,False,neither
4045,False,False,neither
4046,False,False,neither
4047,False,False,neither
4048,False,False,neither
4049,False,False,neither
4050,False,False,neither
4051,False,False,neither
4052,False,False,neither
4053,False,False,neither
4054,False,False,neither
4055,False,False,neither
4056,False,False,neither
4057,False,False,neither
4058,False,False,neither
4059,False,False,neither
4060,False,False,neither
4061,False,False,neither
4062,False,False,neither
4063,False,False,neither
4064,False,False,neither
4065,False,False,neither
4066,False,False,neither
4067,False,False,neither
4068,False,False,neither
4069,False,False,neither
4070,False,False,neither
4071,False,False,neither
4072,False,False,neither
4073,False,False,neither
4074,False,False,neither
4075,False,False,neither
4076,False,False,neither
4077,False,False,neither
4078,False,False,neither
4079,False,False,neither
4080,False,False,neither
4081,False,False,neither
4082,False,False,neither
4083,False,False,neither
4084,False,False,neither
4085,False,False,neither
4086,False,False,neither
4087,False,False,neither
4088,False,False,neither
4089,False,False,neither
4090,False,False,neither
4091,False,False,neither
4092,False,False,neither
