edge_id,source_node,target_node,selected_for_radius_correction,snr,tile_id,original_radius_m,corrected_radius_m,radius_ratio,radius_percent_change,original_poiseuille_conductance,corrected_poiseuille_conductance,original_delta,selection_strategy,p_original_flow_nl_s,p_original_flow_residual_nl_s,observed_flow_nl_s,p_corrected_flow_nl_s,p_corrected_flow_residual_nl_s,g_original_flow_nl_s,g_original_flow_residual_nl_s,fixed_weight_delta,g_fixed_flow_nl_s,g_fixed_flow_residual_nl_s,retrained_delta,g_retrained_flow_nl_s,g_retrained_flow_residual_nl_s
10,100,163,False,4.098512169275709,-1,2.3603863155585717e-05,2.3603863155585717e-05,1.0,0.0,4.474741767406278e-13,4.474741767406278e-13,0.4713829755783081,targeted_166,-0.0004152266945212,-0.0063064280870684,0.0058912018160637,-0.0002606901655061,-0.0061518919815698,0.0163640733808279,0.0104728722944855,0.4714290499687195,0.0143132181838154,0.0084220161661505,0.4504192471504211,0.0325806848704814,0.0266894828528165
11,106,435,False,12.214360126457658,-1,4.057723344885744e-05,4.057723344885744e-05,1.0,0.0,1.6360484043455869e-12,1.6360484043455869e-12,-0.3496680855751037,targeted_166,0.0078842800818319,0.1235354752995572,-0.1156511816651981,0.0093279206854848,0.1249791023506829,0.2001871913671493,0.3158383965492248,-0.3539854884147644,0.1893960535526275,0.3050472140312195,-0.3577699661254883,0.2090959101915359,0.324747085571289
12,106,113,False,9.384467556656366,-1,5.256796430330724e-05,5.256796430330724e-05,1.0,0.0,7.228499325817933e-12,7.228499325817933e-12,-0.4911124110221863,targeted_166,-0.0054044179105072,-0.1064097358438479,0.1010053314858677,-0.0068402408235734,-0.1078455723094412,-0.0939590409398078,-0.1949643492698669,-0.4912624359130859,-0.0872252210974693,-0.1882305592298507,-0.4756027460098266,-0.0982703045010566,-0.1992756277322769
13,106,467,False,,-1,3.490896415314637e-05,3.490896415314637e-05,1.0,0.0,1.942104492515816e-12,1.942104492515816e-12,-0.4380370378494262,targeted_166,-0.001948590824829,-0.0069291869063316,0.0049805960815026,-0.0019495327254663,-0.006930128806969,-0.0305776819586753,-0.0355582796037197,-0.4400233030319214,-0.0298728365451097,-0.0348534323275089,-0.4354536831378937,-0.0306814517825841,-0.035662043839693
14,113,162,False,,-1,4.24999998358544e-05,4.24999998358544e-05,1.0,0.0,6.955375583158748e-12,6.955375583158748e-12,-0.437235951423645,targeted_166,-0.002070738269779,-0.002070738269779,0.0,-0.0023846770556352,-0.0023846770556352,-0.051108531653881,-0.051108531653881,-0.4382340312004089,-0.0482853688299655,-0.0482853688299655,-0.4419877231121063,-0.0626598969101905,-0.0626598969101905
15,162,163,False,2.8685548622991583,-1,2.5992008886532855e-05,2.5992008886532855e-05,1.0,0.0,7.538489186642419e-13,7.538489186642419e-13,-0.39371058344841,targeted_166,-0.0015495670500255,0.0106244715826272,-0.0121740386326528,-0.0018566640331294,0.0103173745995234,-0.0886630415916442,-0.076489008963108,-0.3944485485553741,-0.0845694839954376,-0.0723954439163208,-0.0470930412411689,-0.0939521938562393,-0.0817781612277031
16,163,206,False,,-1,2.3153012080001645e-05,2.3153012080001645e-05,1.0,0.0,5.930605350706701e-13,5.930605350706701e-13,0.0352921187877655,targeted_166,-0.0014597285121783,0.0128600817450949,-0.0143198085632073,-0.0016054889063571,0.0127143196568501,-0.0742711499333381,-0.0599513389170169,0.0351738259196281,-0.0724039524793624,-0.058084137737751,-0.158586323261261,-0.0760599970817565,-0.0617401823401451
17,178,347,False,0.065808741801483,-1,2.037307785940357e-05,2.037307785940357e-05,1.0,0.0,2.1188022968856226e-13,2.1188022968856226e-13,0.4934093356132507,targeted_166,-0.0006307047029924,-0.0007510083160349,0.0001203036262773,-0.0006404691399897,-0.0007607727662671,-0.055327970534563,-0.0554482750594615,0.4934553205966949,-0.054720040410757,-0.0548403412103652,0.47374427318573,-0.0554259456694126,-0.0555462501943111
18,178,311,False,,-1,3.4547450923128054e-05,3.4547450923128054e-05,1.0,0.0,2.4488964156404854e-12,2.4488964156404854e-12,-0.4726128280162811,targeted_166,0.0016558507325438,-0.0125242566866728,0.0141801074192166,0.001327372626148,-0.0128527347930686,-0.0228865463286638,-0.0370666570961475,-0.4734134376049042,-0.0193413104861974,-0.0335214175283908,-0.4608474969863891,-0.0321716144680976,-0.0463517233729362
19,206,207,False,,-1,2.8050000764778812e-05,2.8050000764778812e-05,1.0,0.0,3.748377997772528e-12,3.748377997772528e-12,-0.4937911331653595,targeted_166,-0.0009627171073002,-0.0009627171073002,0.0,-0.0011016791091653,-0.0011016791091653,-0.0786251500248909,-0.0786251500248909,-0.4938433766365051,-0.0766613259911537,-0.0766613259911537,-0.4384001195430755,-0.0790252834558487,-0.0790252834558487
20,207,326,False,34.25404465969931,-1,2.892087104555685e-05,2.892087104555685e-05,1.0,0.0,1.5166403111564778e-12,1.5166403111564778e-12,-0.3854711651802063,targeted_166,4.323644606801604e-05,-0.0105580644444079,0.010601300043443,-8.43938232972168e-05,-0.0106856938667402,-0.0477913618087768,-0.0583926625549793,-0.3887555599212646,-0.0461655557155609,-0.056766852736473,-0.3989288210868835,-0.0476209335029125,-0.0582222342491149
21,207,669,False,10.22859526959075,-1,1.806785076041706e-05,1.806785076041706e-05,1.0,0.0,1.0530212667799909e-13,1.0530212667799909e-13,0.4959906935691833,targeted_166,-0.0005102165426466,-0.000594845139654,8.462859700739405e-05,-0.0005147498629803,-0.0005993784599877,-0.0128616783767938,-0.0129463076591491,0.4960121214389801,-0.013316037133336,-0.0134006664156913,0.4761991500854492,-0.0135965012013912,-0.0136811304837465
22,238,246,False,1.5872488008812335,-1,4.188739330857061e-05,4.188739330857061e-05,1.0,0.0,4.567235370979592e-12,4.567235370979592e-12,-0.4901313781738281,targeted_166,-0.0011334012341938,-0.0217955841363363,0.0206621829021425,-0.0005601710518647,-0.0212223539540072,-0.1585760116577148,-0.1792382001876831,-0.4903312921524048,-0.1609970182180404,-0.1816591918468475,-0.4744316637516022,-0.1607838571071624,-0.1814460456371307
23,238,304,False,4.638783450874943,-1,2.291562122991309e-05,2.291562122991309e-05,1.0,0.0,2.65044842782064e-13,2.65044842782064e-13,0.4889793395996094,targeted_166,-7.168746220312033e-05,0.0057994557666366,-0.0058711432288397,-8.139700087749638e-05,0.0057897462279622,-0.0667622163891792,-0.060891069471836,0.4890328645706177,-0.0658512488007545,-0.0599801018834114,0.4652788043022156,-0.065322145819664,-0.0594509989023208
24,238,282,False,1.9619705516324653,-1,5.601793964160606e-05,5.601793964160606e-05,1.0,0.0,1.5132167457493248e-11,1.5132167457493248e-11,-0.4633815288543701,targeted_166,0.0016893870962662,0.3172852709410015,-0.3155959109497896,0.0011325647891584,0.3167284757389481,-0.1290142387151718,0.1865816414356231,-0.4640159010887146,-0.1258797347545623,0.189716175198555,-0.4534545838832855,-0.1290014535188675,0.1865944564342498
25,246,304,False,3.0472425565752417,-1,3.0736318876734003e-05,3.0736318876734003e-05,1.0,0.0,1.832814762035602e-12,1.832814762035602e-12,-0.4426985085010528,targeted_166,-4.089707341659767e-05,-0.0086029839310697,0.0085620860106202,-0.0003380747779299,-0.0089001607885501,-0.1151203662157058,-0.1236824467778205,-0.4444585144519806,-0.1114009767770767,-0.1199630498886108,-0.4404370486736297,-0.1158517599105835,-0.1244138404726982
