D_hat,D_hi_dchi1,D_hi_dchi384,D_lo_dchi1,D_lo_dchi384,ablation,boundary_mode,chi2_min,chi2_red,dc_resid_std,dof,h1_resid_rms,h2_resid_rms,harmonics,max_delta_chi2,n_dc,n_h1,n_h2,n_obs,n_params,observation_source,profile_flat,tile_id,width_decades_dchi1,width_decades_dchi384
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_free_boundary,free,2383.248011102959,1.9728874264097342,0.8700053735839636,1208,3.0181968428141603,0.3627017096921932,H1+H2,81.81488439191207,311,231,305,1383,175,measured,False,22,0.0,0.0
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0010315851635904682,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,5746.336444564749,4.1579858499021345,1.2678320688967812,1382,4.695122444573098,0.4933060949094306,H1+H2,2.277113278621073,311,231,305,1383,1,measured,False,22,0.46361616729595484,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.016603105389613328,1.037694086850833e-05,5.782735916158054e-14,1600,0.006473176911288138,0.002206193924346504,H1+H2,0.2942022477096033,355,355,355,1775,175,mosaic_flow,True,22,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.0022972973567980865,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.020632932299279542,1.1630739740292864e-05,5.938518786583322e-14,1774,0.007188153910734476,0.002539956576381027,H1+H2,1.5923201756504173,355,355,355,1775,1,mosaic_flow,False,22,3.361217212895674,3.4771212547196626
1e-06,0.00012197554094669347,0.0004632260367126272,1e-06,1e-06,measured_free_boundary,free,718.1754693012047,0.6558680084942509,0.7517450506685921,1095,1.4771008481373145,0.18086921020481977,H1+H2,27.885617846177297,281,252,265,1315,220,measured,False,23,2.0862727528317975,2.665792961951741
1e-06,0.00134712882579763,0.003000000000000001,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,2237.721873084677,1.702984682712844,1.3331266418445917,1314,2.4948581774278935,0.25871136825503155,H1+H2,2.3292460809097975,281,252,265,1315,1,measured,False,23,3.1294091292476964,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0023422590080220376,1.5615060053480252e-06,2.4776795292233982e-14,1500,0.00254648069685819,0.0005694984861340463,H1+H2,0.0378026115797437,344,344,344,1720,220,mosaic_flow,True,23,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0035812776054880893,2.0833493923723612e-06,2.594504907145693e-14,1719,0.003139747417339733,0.0007434224027675257,H1+H2,0.47287754426972084,344,344,344,1720,1,mosaic_flow,True,23,3.4771212547196626,3.4771212547196626
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0022972973567980865,0.0010315851635904682,measured_free_boundary,free,549.4544921299434,0.49234273488346186,0.7660759565469476,1116,1.2378713880535952,0.1535702596026897,H1+H2,6.107941096016816,272,248,249,1266,150,measured,False,24,0.1159040418239887,0.46361616729595484
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,1676.4561370557644,1.3252617684235293,1.3327988412126182,1265,2.072186149650666,0.19996123294908727,H1+H2,24.423509410083398,272,248,249,1266,1,measured,False,24,0.0,0.0
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0020674656394272235,1.3922327538230461e-06,4.562499266784124e-14,1485,0.002477107163674083,0.000431815922459201,H1+H2,0.022571266629728737,327,327,327,1635,150,mosaic_flow,True,24,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.004352395904563532,2.663644984433006e-06,4.681766040616133e-14,1634,0.0035971151054606317,0.0006089680918699023,H1+H2,0.7774268255826586,327,327,327,1635,1,mosaic_flow,True,24,3.4771212547196626,3.4771212547196626
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_free_boundary,free,1503.9862026785386,1.5898374235502521,0.6945336539953652,946,2.554017802949582,0.20539479124562984,H1+H2,31.95559000277899,230,212,221,1096,150,measured,False,25,0.0,0.0
1e-06,5.477225575051662e-05,0.00020800838230519039,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,5163.249499345544,4.715296346434287,1.212869530408741,1095,4.6842142154315285,0.346160190938134,H1+H2,39.86676773152158,230,212,221,1096,1,measured,False,25,1.7385606273598313,2.318080836479775
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0003768622916799269,3.03921202967683e-07,3.6989632111689065e-14,1240,0.0011417461033558503,0.00022811310728687505,H1+H2,0.005736227735209898,278,278,278,1390,150,mosaic_flow,True,25,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0016896251730283763,1.2164328099556344e-06,4.678847321862813e-14,1389,0.0024185273787845373,0.0004780310766655221,H1+H2,0.21036796631800478,278,278,278,1390,1,mosaic_flow,True,25,3.4771212547196626,3.4771212547196626
0.0022972973567980865,0.003000000000000001,0.003000000000000001,0.00134712882579763,0.0004632260367126272,measured_free_boundary,free,1134.1978611800832,0.9727254384048741,0.6809116557866167,1166,1.947561284437494,0.27875939852165604,H1+H2,5.833077364392011,295,257,291,1391,225,measured,False,26,0.34771212547196617,0.8113282927679215
0.003000000000000001,0.003000000000000001,0.003000000000000001,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,2864.6752817111337,2.060917468856931,1.249286722399532,1390,2.886153446318478,0.3683599547571232,H1+H2,0.1025489126022876,295,257,291,1391,1,measured,True,26,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.00031991349776818383,2.1186324355508862e-07,1.9507056874214892e-14,1510,0.000922941658844536,0.00026480107652302083,H1+H2,0.025422398689040466,347,347,347,1735,225,mosaic_flow,True,26,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.000590261899245518,3.4040478618541985e-07,1.9988081408388343e-14,1734,0.0012540539063265862,0.0003583179277317813,H1+H2,0.038971504726097346,347,347,347,1735,1,mosaic_flow,True,26,3.4771212547196626,3.4771212547196626
1e-06,7.15261203628294e-05,0.00027163446868076383,1e-06,1e-06,measured_free_boundary,free,15143.759754197921,12.009325736873848,1.0362166837192244,1261,7.6205977207319995,0.9468000226365055,H1+H2,44.9125789463651,318,250,314,1446,185,measured,False,27,1.8544646691838196,2.4339848783037636
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0022972973567980865,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,34012.44124201617,23.538021620772433,1.4859223286990682,1445,11.419126938700181,1.2654580697420208,H1+H2,15.203232317086076,318,250,314,1446,1,measured,False,27,0.0,0.1159040418239887
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.014758792949235728,8.784995803116504e-06,9.960678149511325e-14,1680,0.0062539994739671725,0.0006747592867057296,H1+H2,0.27550204986410226,373,373,373,1865,185,mosaic_flow,True,27,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.0022972973567980865,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.023969152173753856,1.2858987217679107e-05,1.084417010229745e-13,1864,0.007968444835364083,0.0008742702657604544,H1+H2,1.5551418887449953,373,373,373,1865,1,mosaic_flow,False,27,3.361217212895674,3.4771212547196626
1e-06,2.2269585080133038e-06,6.476319900517853e-06,1e-06,1e-06,measured_free_boundary,free,252011.20436027856,346.64539801964037,1.5647797390681513,727,41.33751850441447,1.260995975194732,H1+H2,2264.7038849261007,209,147,192,887,160,measured,False,28,0.34771212547196667,0.8113282927679215
1e-06,2.2269585080133038e-06,6.476319900517853e-06,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,445222.8335881572,502.5088415216221,1.904332608836374,886,54.960976700078355,1.4538935321353637,H1+H2,1611.6770117758424,209,147,192,887,1,measured,False,28,0.34771212547196667,0.8113282927679215
0.0017591917151838243,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.19005255290166015,0.00015970802764845392,1.508118417180294e-13,1190,0.026464406682793356,0.0018797667429617706,H1+H2,0.5744120257209157,270,270,270,1350,160,mosaic_flow,True,28,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.00134712882579763,0.0017591917151838243,0.00134712882579763,0.0010315851635904682,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.2551311450258802,0.0001891261267797481,2.4008259741045547e-13,1349,0.03066858852581444,0.0020899388978632997,H1+H2,30.92086942840632,270,270,270,1350,1,mosaic_flow,False,28,0.0,0.23180808364797742
1e-06,1.7053286313859887e-06,4.959344196412829e-06,1e-06,1e-06,measured_free_boundary,free,207052.2635754596,215.67944122443708,1.304878252369901,960,31.95660648546299,1.2154638839899992,H1+H2,3634.006946169189,247,202,227,1105,145,measured,False,29,0.23180808364797748,0.6954242509439323
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,287415.2973215209,260.33994322601535,1.5245167728864344,1104,37.64955730825949,1.381148278844891,H1+H2,652.2778355774935,247,202,227,1105,1,measured,False,29,0.0,0.0
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.09130563280019087,6.689057347999332e-05,7.607718692160468e-14,1365,0.017357781836028943,0.0010217348891893813,H1+H2,0.9872363254317635,302,302,302,1510,145,mosaic_flow,True,29,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.00134712882579763,0.0017591917151838243,0.00134712882579763,0.0010315851635904682,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.13682523990713935,9.067278986556617e-05,7.895976681712808e-14,1509,0.021248450984740222,0.0012518143036721588,H1+H2,47.58163000929133,302,302,302,1510,1,mosaic_flow,False,29,0.0,0.23180808364797742
0.0017591917151838243,0.0017591917151838243,0.0017591917151838243,0.0017591917151838243,0.00134712882579763,measured_free_boundary,free,31008.559642006312,29.198267082868465,0.7012393887116184,1062,11.641030655315248,0.9658474201013828,H1+H2,61.52239408535752,275,226,265,1257,195,measured,False,30,0.0,0.1159040418239887
1e-06,1.1044253752367952e-05,4.194271945384357e-05,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,104576.75155310702,83.26174486712343,1.224999797047988,1256,21.424367021257257,1.1719784129435742,H1+H2,297.5414102083305,275,226,265,1257,1,measured,False,30,1.043136376415899,1.622656585535843
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0147803622637196,1.0054668206611973e-05,3.8538690199949e-14,1470,0.006651276697166893,0.0003820871119874108,H1+H2,0.10186008543523722,333,333,333,1665,195,mosaic_flow,True,30,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.0022972973567980865,0.003000000000000001,0.00027163446868076383,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.02186881472720828,1.3142316542793437e-05,2.5705207203668743e-14,1664,0.00809034484996909,0.00046737191454066695,H1+H2,2.089633162434179,333,333,333,1665,1,mosaic_flow,False,30,0.9272323345919102,3.4771212547196626
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_free_boundary,free,1003.7034456392191,0.9166241512686932,0.45631251109203796,1095,2.0895966093457674,0.11267429835588193,H1+H2,82.58908816606709,274,216,267,1240,145,measured,False,31,0.0,0.0
1e-06,9.340469593695185e-05,0.0003547226499133238,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,20523.41680447018,16.564501052841145,0.8532243350309289,1239,9.697712955310484,0.14794731484438692,H1+H2,30.56048154166274,274,216,267,1240,1,measured,False,31,1.9703687110078087,2.5498889201277524
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0014290846595670166,1.0063976475824061e-06,9.717053376048789e-15,1420,0.002133943239491293,0.00010978131055435765,H1+H2,0.028266468739303215,313,313,313,1565,145,mosaic_flow,True,31,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0025201628421363856,1.6113573159439805e-06,1.0249311587851662e-14,1564,0.002834324168523625,0.0001350739834388927,H1+H2,0.43519552802787465,313,313,313,1565,1,mosaic_flow,True,31,3.4771212547196626,3.4771212547196626
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0022972973567980865,measured_free_boundary,free,1125.139671419488,1.1052452567971394,0.32292853360349383,1018,2.353967146366213,0.09066219837265027,H1+H2,14.913195076998363,249,198,244,1133,115,measured,False,32,0.0,0.1159040418239887
1e-06,0.00134712882579763,0.003000000000000001,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,1504.9379365874518,1.3294504740171835,0.6421733463214044,1132,2.6474721074990075,0.11339301614639165,H1+H2,2.5763532318565012,249,198,244,1133,1,measured,False,32,3.1294091292476964,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.00047185897283491166,3.700854688901268e-07,1.093298219857415e-14,1275,0.001301953474386501,4.745087133946188e-05,H1+H2,0.008418796813959326,278,278,278,1390,115,mosaic_flow,True,32,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.00120391262217468,8.667477481459179e-07,1.1138090576324814e-14,1389,0.0020797121686784064,7.360868512171903e-05,H1+H2,0.20505542493127454,278,278,278,1390,1,mosaic_flow,True,32,3.4771212547196626,3.4771212547196626
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_free_boundary,free,13566.479005223737,10.277635610017983,0.3967738442493391,1320,7.180391687078645,0.1338289220933972,H1+H2,124.54211953750564,333,262,324,1505,185,measured,False,33,0.0,0.0
0.0010315851635904682,0.00134712882579763,0.0017591917151838243,0.0004632260367126272,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,25939.648684065196,17.247106837809305,0.6913342175442563,1504,9.910931079192462,0.19545384518345407,H1+H2,11.386766542596888,333,262,324,1505,1,measured,False,33,0.46361616729595534,3.245313171071685
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0035325388861569425,1.8840207392837027e-06,3.937949054726435e-14,1875,0.0029250142374432505,0.00013570269283970805,H1+H2,0.11932086785820746,412,412,412,2060,185,mosaic_flow,True,33,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.0022972973567980865,0.003000000000000001,9.340469593695185e-05,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.006429942759633219,3.1228473820462456e-06,4.4181329452360044e-14,2059,0.003946528476392188,0.00017767996116988465,H1+H2,1.6395751060800565,412,412,412,2060,1,mosaic_flow,False,33,1.3908485018878651,3.4771212547196626
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_free_boundary,free,19484.350711907,34.303434351948944,0.6980199611219449,568,12.877332482041894,0.19964012512386667,H1+H2,169.62391272832974,156,117,149,688,120,measured,False,34,0.0,0.0
1e-06,0.0004632260367126272,0.00134712882579763,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,32320.161772421914,47.045359202943104,0.9175768617448574,687,16.577718276834123,0.30555971434142215,H1+H2,14.376220233789354,156,117,149,688,1,measured,False,34,2.665792961951741,3.1294091292476964
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.008121726372123845,9.229234513777097e-06,1.5053158935500175e-14,880,0.006363319104924039,0.0003417628264278429,H1+H2,0.1756824263992772,200,200,200,1000,120,mosaic_flow,True,34,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.0022972973567980865,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.011457060521322029,1.1468529050372402e-05,9.664842227946838e-14,999,0.007558001496719969,0.00040238785044885054,H1+H2,1.0027577506992222,200,200,200,1000,1,mosaic_flow,False,34,3.361217212895674,3.4771212547196626
1e-06,6.476319900517853e-06,1.883408213620521e-05,1e-06,1e-06,measured_free_boundary,free,53581.84593803206,47.084223144140644,0.9910947583413305,1138,15.261277874962442,1.2499563316298774,H1+H2,919.6344375597182,288,227,273,1288,150,measured,False,35,0.8113282927679215,1.2749444600638764
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,160140.037330682,124.42893343487336,1.5365680842644869,1287,26.450087214565258,1.5406818829026743,H1+H2,100.65321874822257,288,227,273,1288,1,measured,False,35,0.0,0.0
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.02601854999694044,1.611055727364733e-05,1.2879946936127614e-13,1615,0.008568267103229764,0.0005401290114022005,H1+H2,0.39232805992427966,353,353,353,1765,150,mosaic_flow,True,35,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.0017591917151838243,0.0022972973567980865,0.0007899526232095012,0.00027163446868076383,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.07863628084864306,4.4578390503765906e-05,1.3712510020621482e-13,1764,0.014896048846304381,0.0009345570581733071,H1+H2,7.452086285834795,353,353,353,1765,1,mosaic_flow,False,35,0.34771212547196617,0.9272323345919102
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_free_boundary,free,5834.048055121829,5.327897767234547,0.7826658644467603,1095,4.848080444819661,0.5956694861346428,H1+H2,266.519714458761,275,237,268,1285,190,measured,False,36,0.0,0.0
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,15902.752607236893,12.385321345200072,1.5154245565305655,1284,7.944452889985066,0.9353237080029644,H1+H2,45.4720246504894,275,237,268,1285,1,measured,False,36,0.0,0.0
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0012871071464309076,9.259763643387824e-07,1.7080235141818252e-14,1390,0.0020078444533803415,0.00020416790183636925,H1+H2,0.018905504069732446,316,316,316,1580,190,mosaic_flow,True,36,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.003179004777172053,2.013302582122896e-06,1.8084349728442257e-14,1579,0.00315869439521519,0.00028773497797053566,H1+H2,0.33961317215898285,316,316,316,1580,1,mosaic_flow,True,36,3.4771212547196626,3.4771212547196626
0.0022972973567980865,0.003000000000000001,0.003000000000000001,0.00134712882579763,0.0006049186910983003,measured_free_boundary,free,1264.3582537094524,1.2836124403141649,0.6003177948504544,985,2.403892053805529,0.30661301153656195,H1+H2,7.428231421050214,240,200,235,1110,125,measured,False,37,0.34771212547196617,0.6954242509439323
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,8203.042047162256,7.396791746764884,1.176089512017656,1109,6.223024300547376,0.510651254270128,H1+H2,20.246465588676074,240,200,235,1110,1,measured,False,37,0.0,0.0
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0001764434377676772,1.4642608943375702e-07,1.3450191697714133e-14,1205,0.0007970553901952128,0.0001674034037171433,H1+H2,0.005020970350427072,266,266,266,1330,125,mosaic_flow,True,37,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0004394355319625304,3.306512655850492e-07,1.3784564699214524e-14,1329,0.0012575215562974753,0.00026580596965042206,H1+H2,0.06392638534860069,266,266,266,1330,1,mosaic_flow,True,37,3.4771212547196626,3.4771212547196626
0.0010315851635904682,0.0017591917151838243,0.003000000000000001,1e-06,1e-06,measured_free_boundary,free,906.8720678848068,1.145040489753544,0.4961325754618866,792,2.2818430019340994,0.25416766577682953,H1+H2,3.6874155603842382,203,162,200,927,135,measured,False,38,3.245313171071685,3.4771212547196626
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0004632260367126272,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,3009.204199877176,3.249680561422436,1.2024963215169213,926,4.0711105396492195,0.345572478781887,H1+H2,1.236506596709205,203,162,200,927,1,measured,False,38,0.8113282927679215,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,5.1817754739601785e-05,5.287525993836917e-08,1.5394632169190738e-14,980,0.00047597295176957907,7.626507959626568e-05,H1+H2,0.002751467903111991,223,223,223,1115,135,mosaic_flow,True,38,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.00011396837721351368,1.023055450749674e-07,1.2260147504568457e-14,1114,0.0007035642407555442,0.00012675296937147355,H1+H2,0.006365400750777881,223,223,223,1115,1,mosaic_flow,True,38,3.4771212547196626,3.4771212547196626
1e-06,0.00012197554094669347,0.0004632260367126272,1e-06,1e-06,measured_free_boundary,free,822.762619165066,0.8624346112841362,0.52080208913458,954,1.8788443345995791,0.2692897430832833,H1+H2,32.2463494435699,238,210,233,1124,170,measured,False,39,2.0862727528317975,2.665792961951741
0.0022972973567980865,0.003000000000000001,0.003000000000000001,0.0006049186910983003,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,2441.5072552095667,2.1740937268117246,1.0120056341337282,1123,3.211799979046103,0.31937159690736777,H1+H2,1.7657517479678972,238,210,233,1124,1,measured,False,39,0.6954242509439323,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0005719265127779057,4.5211582037779107e-07,1.3598688722029027e-14,1265,0.0014100204247587667,6.79537166714845e-05,H1+H2,0.004870942937275472,287,287,287,1435,170,mosaic_flow,True,39,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0010282192847739192,7.170287899399715e-07,1.5173130499337585e-14,1434,0.001890724056780102,8.836363878740477e-05,H1+H2,0.12555611677181494,287,287,287,1435,1,mosaic_flow,True,39,3.4771212547196626,3.4771212547196626
1e-06,5.477225575051662e-05,0.00020800838230519039,1e-06,1e-06,measured_free_boundary,free,23543.02506984913,26.572263058520463,0.48402670150160887,886,11.327705244271094,0.17995828438145178,H1+H2,50.952596858594916,228,183,221,1036,150,measured,False,40,1.7385606273598313,2.318080836479775
1e-06,5.477225575051662e-05,0.00020800838230519039,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,26075.15488268836,25.19338636008537,0.6376547561663835,1035,11.913064658345005,0.20491782500928363,H1+H2,43.823306675822096,228,183,221,1036,1,measured,False,40,1.7385606273598313,2.318080836479775
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0007923028423022857,6.118168666426916e-07,8.060502269842617e-14,1295,0.0016545589834631386,6.298330371544558e-05,H1+H2,0.013653743205970582,289,289,289,1445,150,mosaic_flow,True,40,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0013051674415635991,9.038555689498609e-07,8.665676879039034e-14,1444,0.0021236926345621385,7.797378236039849e-05,H1+H2,0.20806138111930758,289,289,289,1445,1,mosaic_flow,True,40,3.4771212547196626,3.4771212547196626
1e-06,1.883408213620521e-05,7.15261203628294e-05,1e-06,1e-06,measured_free_boundary,free,81607.4627271568,121.2592313925064,0.4576601866887575,673,23.717729738268915,0.11107019108695712,H1+H2,144.52987665319233,183,145,175,823,150,measured,False,41,1.2749444600638764,1.8544646691838196
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,216479.09659202525,263.356565197111,0.5995642758063484,822,38.63258189003542,0.12913479327171207,H1+H2,20.92766352277249,183,145,175,823,1,measured,False,41,0.0,0.0
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0004329319926910179,4.1428898822106974e-07,4.399475821605244e-14,1045,0.0013453768201563527,3.731143990202459e-05,H1+H2,0.0024066128661006593,239,239,239,1195,150,mosaic_flow,True,41,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0007268474515752776,6.087499594432811e-07,4.9578439458798756e-14,1194,0.0017433273239108385,4.486165358372712e-05,H1+H2,0.1067886989267575,239,239,239,1195,1,mosaic_flow,True,41,3.4771212547196626,3.4771212547196626
1e-06,2.908145741024809e-06,8.457311651040738e-06,1e-06,1e-06,measured_free_boundary,free,783529.2658465279,812.7896948615435,0.4456924146745489,964,62.74614925478691,0.09205146210610825,H1+H2,1075.895864196238,244,199,236,1114,150,measured,False,42,0.4636161672959549,0.9272323345919099
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,845717.0274460939,759.8535736263198,0.5689368353862648,1113,65.1874335835746,0.10487084804053223,H1+H2,30.657389408210292,244,199,236,1114,1,measured,False,42,0.0,0.0
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0004016347459707716,2.9861319403031345e-07,1.8250332191046146e-14,1345,0.0011584753370375302,3.4567520086297206e-05,H1+H2,0.007866815670684887,299,299,299,1495,150,mosaic_flow,True,42,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0007357853454611286,4.924935377919201e-07,2.3441907539235442e-14,1494,0.001568096368190896,4.3523941092501945e-05,H1+H2,0.09845648452499986,299,299,299,1495,1,mosaic_flow,True,42,3.4771212547196626,3.4771212547196626
